Taxon,Validation_percentage,year,month,ocean,latitude,longitude,min_depth,max_depth,n,NBSS_slope_mean,NBSS_slope_std,NBSS_intercept_mean,NBSS_intercept_std,NBSS_r2_mean,NBSS_r2_std,PSD_slope_mean,PSD_slope_std,PSD_intercept_mean,PSD_intercept_std,PSD_r2_mean,PSD_r2_std,N_bins_min,QC_3std_dev,QC_min_n_size_bins,QC_R2
Chaetognatha,1.0,2015,05,North Atlantic Ocean,46.5,-4.5,0.0,100.0,1,-0.28972591515391477,,-0.4453081642108043,,0.28825081027293875,,-0.5591401069846154,,-2.673503057821361,,0.12009242352411342,,4.0,0,1,1
Copepoda,1.0,2015,05,North Atlantic Ocean,46.5,-4.5,0.0,100.0,3,-1.2276203644525419,0.606347621750024,9.321529618220426,5.734533556847547,0.8950265190994996,0.024860024471783884,-3.9807309446514156,1.7884495847622128,9.539871339604302,5.8330220302925895,0.9127407829026627,0.02601611030264654,8.0,0,0,0
Crustacea_others,1.0,2015,05,North Atlantic Ocean,46.5,-4.5,0.0,100.0,3,-0.6418550795796059,0.13358405800906772,3.008675618020591,0.4903568341913642,0.6466573353013388,0.17703105877483669,-2.1572469011637194,0.4264179962299237,2.907130899180947,0.5985521260127369,0.7245030284870753,0.1663511616042386,3.0,0,1,1
Eumalacostraca,1.0,2015,05,North Atlantic Ocean,46.5,-4.5,0.0,100.0,2,-0.43132368919745884,0.3661786598414652,0.6245689527767004,3.7204212483258563,0.5726003539505522,0.14381934552158313,-1.5324792915257965,1.686826410406876,0.38868618671876765,5.802758179460498,0.8978525870594554,0.1444437804364942,3.0,0,1,1
Marine_snow,1.0,2015,05,North Atlantic Ocean,46.5,-4.5,0.0,100.0,3,-0.8894674612001046,0.30666137280728445,5.630388660578217,2.5990879610026,0.9206599766242486,0.044643690398353066,-2.942383671311834,0.8739730194525472,5.6889433412403045,2.545605878862264,0.9381163762523851,0.052915830763286674,8.0,0,0,0
Siphonophorae,1.0,2015,05,North Atlantic Ocean,46.5,-4.5,0.0,100.0,2,-0.9416137771859034,0.03957223822823473,5.474024521633873,0.20525301508887045,0.7056050442996878,0.24422385736336397,-3.2144311011232034,0.05140888211760352,5.896629636647493,0.2929989468194742,0.7737477854336536,0.21169357284933377,5.0,0,0,1
Appendicularia,1.0,2015,05,North Atlantic Ocean,46.5,-3.5,0.0,100.0,1,-3.9186101985155277,,29.531160145090418,,0.9979591394028936,,-11.68597786910302,,29.524873704085273,,0.9996958542589239,,3.0,1,1,0
Copepoda,1.0,2015,05,North Atlantic Ocean,46.5,-3.5,0.0,100.0,2,-1.0598699810335652,0.1839513469039052,7.973965502236377,1.372579055208254,0.8830088424946445,0.02908655430797223,-3.435749679462395,0.563091957161131,8.018753857814438,1.4591892681847471,0.9019429963223046,0.024478839572637825,9.0,0,0,0
Crustacea_others,1.0,2015,05,North Atlantic Ocean,46.5,-3.5,0.0,100.0,1,-1.3275391534332528,,9.171041173951778,,0.7034325273365047,,-4.355705533926611,,9.626669385277667,,0.7170903229441206,,8.0,0,0,1
Echinodermata,1.0,2015,05,North Atlantic Ocean,46.5,-3.5,0.0,100.0,1,-0.8820410522698092,,4.459498430804194,,0.94711029744549,,-2.452055849118141,,3.129016806557958,,0.8309428885944379,,3.0,0,1,0
Eumalacostraca,1.0,2015,05,North Atlantic Ocean,46.5,-3.5,0.0,100.0,2,-1.2551332355375486,0.04744899222557769,9.137507905756753,0.08163349354277862,0.8033802138339554,0.22274180224989,-4.180794077065301,0.16359052030072407,9.731331107142362,0.006157093712616808,0.8022431931391203,0.2292790988485923,4.0,0,1,0
Marine_snow,1.0,2015,05,North Atlantic Ocean,46.5,-3.5,0.0,100.0,2,-1.2480395550043886,0.18033320700895802,8.882006160632203,1.8771952377350956,0.8979968651602568,0.015446824804363313,-4.077079112557802,0.4870161224609269,9.214115758931726,1.772721422850848,0.9053383056426004,0.002657547927690566,10.0,0,0,0
Noctilucaceae,1.0,2015,05,North Atlantic Ocean,46.5,-3.5,0.0,100.0,1,-1.921064808920694,,12.84627228536977,,0.9841239058312327,,-5.597988436176756,,12.023005653570028,,0.9796159608755203,,3.0,0,1,0
Siphonophorae,1.0,2015,05,North Atlantic Ocean,46.5,-3.5,0.0,100.0,2,-1.2693547561129153,0.05845187671747839,8.838711347645308,0.3494914905497471,0.7099625540274355,0.23821188189142278,-4.154110501640931,0.07408000235199391,9.201540322240408,0.10424204536947591,0.7184019802740638,0.2219889635435585,5.0,0,0,1
Annelida,1.0,2015,05,North Atlantic Ocean,46.5,-2.5,0.0,26.0,1,-0.9308815986998854,,5.845489116110562,,0.9024704298777173,,-3.2185556421815273,,6.308847780347819,,0.964673578412568,,4.0,0,1,0
Appendicularia,1.0,2015,05,North Atlantic Ocean,46.5,-2.5,0.0,100.0,4,-1.1626148798185882,1.0139226356112263,7.161449468666274,8.547024800088563,0.5614805911444704,0.08786572532421123,-3.498688643437635,3.0600288759365544,6.587527528525755,8.862083313314224,0.6429402995495271,0.08369789170751299,4.0,0,1,1
Appendicularia,1.0,2015,05,North Atlantic Ocean,46.5,-2.5,0.0,49.0,4,-1.1626148798185882,1.0139226356112263,7.161449468666274,8.547024800088563,0.5614805911444704,0.08786572532421123,-3.498688643437635,3.0600288759365544,6.587527528525755,8.862083313314224,0.6429402995495271,0.08369789170751299,4.0,0,1,1
Chaetognatha,1.0,2015,05,North Atlantic Ocean,46.5,-2.5,0.0,49.0,2,-0.38430719456980955,0.07340283397501188,0.001668710120181549,0.7090061307807047,0.5781598880410656,0.38317484021383397,-1.5421770280298417,0.3654262820867965,0.21925953782732188,1.2569860969001672,0.5640637287775562,0.35526363016292406,3.0,0,1,1
Chaetognatha,1.0,2015,05,North Atlantic Ocean,46.5,-2.5,0.0,100.0,2,-0.38430719456980955,0.07340283397501188,0.001668710120181549,0.7090061307807047,0.5781598880410656,0.38317484021383397,-1.5421770280298417,0.3654262820867965,0.21925953782732188,1.2569860969001672,0.5640637287775562,0.35526363016292406,3.0,0,1,1
Cnidaria_others,1.0,2015,05,North Atlantic Ocean,46.5,-2.5,0.0,49.0,2,-0.7384352257791468,0.28426228577564105,3.7472063339773936,3.1548782898341554,0.5418915246789651,0.5281791508076281,-2.579300183308447,1.0586793454519348,3.999465932257151,3.818118539742526,0.5585205305884899,0.5038183168223314,3.0,0,1,1
Cnidaria_others,1.0,2015,05,North Atlantic Ocean,46.5,-2.5,0.0,32.0,2,-0.7384352257791468,0.28426228577564105,3.7472063339773936,3.1548782898341554,0.5418915246789651,0.5281791508076281,-2.579300183308447,1.0586793454519348,3.999465932257151,3.818118539742526,0.5585205305884899,0.5038183168223314,3.0,0,1,1
Copepoda,1.0,2015,05,North Atlantic Ocean,46.5,-2.5,0.0,49.0,4,-1.9127694003741844,0.5674701036134167,14.985968986891137,5.004108536753786,0.8770602894297896,0.06773691051647505,-6.010204855957998,1.6780718772944374,15.316409428095088,5.095110931458584,0.8860618391566955,0.06355328501124101,6.0,0,0,0
Crustacea_others,1.0,2015,05,North Atlantic Ocean,46.5,-2.5,0.0,26.0,4,-1.4645712541263225,0.4736005917977143,10.082862964268207,3.7085338918329254,0.8143499426189483,0.16552681895698942,-4.634253338419205,1.3174490575734739,10.225447578764555,3.552151109352197,0.8292899481214421,0.15085404042970751,3.0,0,1,0
Crustacea_others,1.0,2015,05,North Atlantic Ocean,46.5,-2.5,0.0,49.0,4,-1.4645712541263225,0.4736005917977143,10.082862964268207,3.7085338918329254,0.8143499426189483,0.16552681895698942,-4.634253338419205,1.3174490575734739,10.225447578764555,3.552151109352197,0.8292899481214421,0.15085404042970751,3.0,0,1,0
Crustacea_others,1.0,2015,05,North Atlantic Ocean,46.5,-2.5,0.0,100.0,4,-1.4645712541263225,0.4736005917977143,10.082862964268207,3.7085338918329254,0.8143499426189483,0.16552681895698942,-4.634253338419205,1.3174490575734739,10.225447578764555,3.552151109352197,0.8292899481214421,0.15085404042970751,3.0,0,1,0
Echinodermata,1.0,2015,05,North Atlantic Ocean,46.5,-2.5,0.0,26.0,1,-0.5952491593052299,,2.8761136760236923,,0.864190540458476,,-2.136606766764502,,3.047145862914441,,0.9265542492462139,,4.0,0,1,0
Eumalacostraca,1.0,2015,05,North Atlantic Ocean,46.5,-2.5,0.0,32.0,3,-1.141546766561009,0.7993668006330379,8.159990480639037,7.985406357559888,0.768428068534143,0.03489324209199108,-3.6997766807801185,2.3191803933201616,8.258434529106095,7.955826104502031,0.8051640719646773,0.06606635705572571,5.0,0,0,1
Eumalacostraca,1.0,2015,05,North Atlantic Ocean,46.5,-2.5,0.0,100.0,3,-1.141546766561009,0.7993668006330379,8.159990480639037,7.985406357559888,0.768428068534143,0.03489324209199108,-3.6997766807801185,2.3191803933201616,8.258434529106095,7.955826104502031,0.8051640719646773,0.06606635705572571,5.0,0,0,1
Hydrozoa_others,1.0,2015,05,North Atlantic Ocean,46.5,-2.5,0.0,26.0,1,-1.0606011180973312,,7.92329286513071,,0.8053018086393865,,-3.167607337070018,,7.143472472755869,,0.7605745231478303,,4.0,0,1,0
Limacinidae,1.0,2015,05,North Atlantic Ocean,46.5,-2.5,0.0,32.0,2,-1.1279620961131123,0.09001820452922468,6.978518951273428,1.163917601019706,0.8466686255034548,0.010723922739191259,-3.3911979181888876,0.8888668699124712,6.4200036872246145,2.78771542448616,0.8766725876585594,0.07070997718254886,3.0,0,1,0
Limacinidae,1.0,2015,05,North Atlantic Ocean,46.5,-2.5,0.0,26.0,2,-1.1279620961131123,0.09001820452922468,6.978518951273428,1.163917601019706,0.8466686255034548,0.010723922739191259,-3.3911979181888876,0.8888668699124712,6.4200036872246145,2.78771542448616,0.8766725876585594,0.07070997718254886,3.0,0,1,0
Marine_snow,1.0,2015,05,North Atlantic Ocean,46.5,-2.5,0.0,49.0,4,-1.161344046055766,0.1491514244236273,8.183754973822703,1.0755839913690726,0.8831278708922645,0.049589712065597195,-3.777055262688539,0.44193817334417795,8.369160432199939,1.098398789391382,0.9005433796587954,0.04036624653447373,9.0,0,0,0
Marine_snow,1.0,2015,05,North Atlantic Ocean,46.5,-2.5,0.0,32.0,4,-1.161344046055766,0.1491514244236273,8.183754973822703,1.0755839913690726,0.8831278708922645,0.049589712065597195,-3.777055262688539,0.44193817334417795,8.369160432199939,1.098398789391382,0.9005433796587954,0.04036624653447373,9.0,0,0,0
Mollusca_others,1.0,2015,05,North Atlantic Ocean,46.5,-2.5,0.0,26.0,1,-1.0599944387699618,,6.165196629056919,,0.8720888594855999,,-2.468337339864547,,3.803162980921331,,0.9606944290337701,,3.0,0,1,0
Noctilucaceae,1.0,2015,05,North Atlantic Ocean,46.5,-2.5,0.0,26.0,1,-3.5028418812808297,,24.581640305628383,,0.9584822377996219,,-10.228639460486603,,23.951859314809493,,0.9219226516103022,,3.0,0,1,0
Ostracoda,1.0,2015,05,North Atlantic Ocean,46.5,-2.5,0.0,26.0,1,-4.482076816160421,,32.067226442660576,,0.9593330606319607,,-12.856304944506624,,30.91168960652427,,0.9433484812488946,,3.0,1,1,0
Protozoa,1.0,2015,05,North Atlantic Ocean,46.5,-2.5,0.0,32.0,1,-0.9869223506352932,,5.281074982134477,,0.809859536580925,,-2.714593014255557,,4.043173202260984,,0.6232924639607458,,3.0,0,1,0
Siphonophorae,1.0,2015,05,North Atlantic Ocean,46.5,-2.5,0.0,49.0,4,-1.436324166378083,0.29643725284447014,10.315041976331223,2.74860645862695,0.8054081662227799,0.160266408207292,-4.566847399919726,1.0582699460485052,10.453535572886272,3.440670919207514,0.8129364196041442,0.14818769965925233,4.0,0,1,0
Actinopterygii,1.0,2015,05,North Atlantic Ocean,46.5,-1.5,0.0,31.0,1,-2.2448865383598666,,17.289503967054305,,0.7913407490080291,,-6.268848732710673,,15.444502024814053,,0.8118360459954933,,4.0,0,1,1
Annelida,1.0,2015,05,North Atlantic Ocean,46.5,-1.5,0.0,31.0,1,-1.052688405318739,,6.4456783426627675,,0.3768013835058156,,-3.6388060955926647,,7.124099231699061,,0.42383124473199296,,5.0,0,0,1
Appendicularia,1.0,2015,05,North Atlantic Ocean,46.5,-1.5,0.0,31.0,1,-3.2709202211378754,,25.02459264830076,,0.8823266640856622,,-10.048473461342954,,25.65116588776842,,0.8667302809750835,,4.0,0,1,0
Cnidaria_others,1.0,2015,05,North Atlantic Ocean,46.5,-1.5,0.0,31.0,1,-1.0645348751200503,,6.916409741491722,,0.9513714185897952,,-2.705698347872551,,4.9207289577244,,0.805420547549238,,3.0,0,1,0
Copepoda,1.0,2015,05,North Atlantic Ocean,46.5,-1.5,0.0,31.0,1,-2.664199310019286,,21.761416547666464,,0.9061735247600341,,-8.209218427977273,,22.161923146125858,,0.9027532869695049,,7.0,1,0,0
Crustacea_others,1.0,2015,05,North Atlantic Ocean,46.5,-1.5,0.0,31.0,1,-2.995082308697547,,22.585003141965526,,0.9199947269706935,,-9.0593630117768,,22.71216810525554,,0.9258601638762762,,5.0,1,0,0
Eumalacostraca,1.0,2015,05,North Atlantic Ocean,46.5,-1.5,0.0,31.0,1,-0.5856993930504597,,2.9735171558225306,,0.6423785842247554,,-2.0734970852769234,,3.0865115205370746,,0.7267100614729609,,9.0,0,0,1
Limacinidae,1.0,2015,05,North Atlantic Ocean,46.5,-1.5,0.0,31.0,1,-1.5869593113835492,,10.84920325972961,,0.9933814532550137,,-4.483635296603654,,9.689985522922221,,0.9959127133150062,,3.0,0,1,0
Marine_snow,1.0,2015,05,North Atlantic Ocean,46.5,-1.5,0.0,31.0,1,-1.1162743345528623,,8.42268269820131,,0.9667241552624521,,-3.6466721356120884,,8.604615705823715,,0.9746681264147863,,13.0,0,0,0
Mollusca_others,1.0,2015,05,North Atlantic Ocean,46.5,-1.5,0.0,31.0,1,-4.6157903227764026,,32.19931295123002,,0.8958525270598813,,-13.503561272617508,,31.752049409120843,,0.8564779579102703,,3.0,1,1,0
Actinopterygii,1.0,2015,05,North Atlantic Ocean,47.5,-6.5,0.0,100.0,1,-2.4131414120417833,,19.197850121484695,,0.9610933997971033,,-6.629510231042363,,16.913274161693522,,0.9500785999874075,,3.0,0,1,0
Annelida,1.0,2015,05,North Atlantic Ocean,47.5,-6.5,0.0,100.0,1,-3.3414658286580385,,27.057923481809055,,0.995493951023978,,-10.23841632006769,,27.670392129010704,,0.9848516338229576,,3.0,1,1,0
Appendicularia,1.0,2015,05,North Atlantic Ocean,47.5,-6.5,0.0,100.0,1,-2.0424273925035696,,16.32518854936412,,0.9352731368959827,,-6.165104081523404,,16.042460280131575,,0.9337054850969595,,4.0,0,1,0
Chaetognatha,1.0,2015,05,North Atlantic Ocean,47.5,-6.5,0.0,100.0,1,-0.640472388242142,,2.7085935670940846,,0.7222149841234053,,-2.1004390446884638,,2.382639484434244,,0.7930306692540144,,6.0,0,0,1
Copepoda,1.0,2015,05,North Atlantic Ocean,47.5,-6.5,0.0,100.0,1,-1.2535072182409528,,9.476271616645887,,0.9158603426037045,,-3.993443939364002,,9.5139039514241,,0.9324147586666512,,10.0,0,0,0
Crustacea_others,1.0,2015,05,North Atlantic Ocean,47.5,-6.5,0.0,100.0,1,-1.3990333964373942,,10.373594911679078,,0.9463430074506004,,-4.4622270865508575,,10.565183326015017,,0.9595585290713304,,5.0,0,0,0
Eumalacostraca,1.0,2015,05,North Atlantic Ocean,47.5,-6.5,0.0,100.0,1,-0.33015465165257096,,-0.3502107103361598,,0.41357379016856965,,-1.2854847236019484,,-0.418854810566053,,0.6492720644994955,,5.0,0,0,1
Marine_snow,1.0,2015,05,North Atlantic Ocean,47.5,-6.5,0.0,100.0,1,-1.0644752485011215,,7.888520935774088,,0.9677777036999995,,-3.553388730669477,,8.236350668541185,,0.9740663782451046,,10.0,0,0,0
Siphonophorae,1.0,2015,05,North Atlantic Ocean,47.5,-6.5,0.0,100.0,1,-1.377961273634075,,10.576034811917797,,0.9768146803657319,,-4.3128222166016785,,10.468179828817116,,0.9775095181632899,,6.0,0,0,0
Actinopterygii,1.0,2015,05,North Atlantic Ocean,47.5,-5.5,0.0,100.0,1,-2.361136527069823,,18.776086637574544,,0.794714108099099,,-7.0323472042760065,,18.170323620568254,,0.793072919264457,,3.0,0,1,1
Annelida,1.0,2015,05,North Atlantic Ocean,47.5,-5.5,0.0,100.0,1,-0.6133341564258135,,2.938132623549367,,0.8874994968706945,,-2.0635560718303214,,2.724188612787883,,0.9209063922447251,,9.0,0,0,0
Appendicularia,1.0,2015,05,North Atlantic Ocean,47.5,-5.5,0.0,100.0,1,-2.7185026312944602,,21.809611851701398,,0.8631511046402622,,-8.287555056939924,,21.982319650211778,,0.861813807924461,,5.0,0,0,0
Chaetognatha,1.0,2015,05,North Atlantic Ocean,47.5,-5.5,0.0,100.0,2,-1.58958379333451,2.035628180633862,13.485143622455952,20.666140577937934,0.863915692602677,0.08572471601306324,-4.536753151548021,5.531279207988858,11.933745096528046,19.184439215089093,0.9197881019401033,0.004468500376696714,3.0,0,1,0
Copepoda,1.0,2015,05,North Atlantic Ocean,47.5,-5.5,0.0,100.0,2,-0.6403698928304183,0.2052326599304912,4.423715127557067,1.7712891917253502,0.6524586060188722,0.31350445267305516,-2.198143739910323,0.6321970126863292,4.409951302962932,1.8703469838944888,0.7254738569812562,0.2595818301873965,9.0,0,0,1
Crustacea_others,1.0,2015,05,North Atlantic Ocean,47.5,-5.5,0.0,100.0,2,-2.3732891751432765,0.9298274029550815,18.753795849266474,8.240077242382506,0.7547085272597549,0.09470992392237894,-7.058391580636988,2.518356360623262,18.283127933188176,7.711200367183213,0.7659180209829504,0.0840669106297921,3.0,0,1,1
Eumalacostraca,1.0,2015,05,North Atlantic Ocean,47.5,-5.5,0.0,100.0,2,-0.773035474637916,0.5655820707778878,4.927188787326773,5.120801376254374,0.4890281139867964,0.3265259995338788,-2.553248331388139,1.549290268702109,4.7761788165867465,4.808263919512257,0.5294152107536566,0.26753031439988434,3.0,0,1,1
Hydrozoa_others,1.0,2015,05,North Atlantic Ocean,47.5,-5.5,0.0,100.0,1,-1.6370765833412553,,14.41231848186266,,0.9329229153349293,,-4.948620169243583,,13.843362948270567,,0.9433015363004716,,4.0,0,1,0
Limacinidae,1.0,2015,05,North Atlantic Ocean,47.5,-5.5,0.0,100.0,2,-1.685780878897603,0.62776713811713,11.95211427311572,6.195339038070695,0.982565181396187,0.0035903542592284517,-4.909820116790075,1.5717174935296072,10.993850666088273,5.3481025028785485,0.9622479867214964,0.039429996942228145,3.0,0,1,0
Marine_snow,1.0,2015,05,North Atlantic Ocean,47.5,-5.5,0.0,100.0,2,-0.8551670310063042,0.048317267359716025,5.941375245916359,0.32684415938568795,0.9376748606559067,0.0018248347893559532,-2.9053233890145806,0.23617487723421107,6.175889001643732,0.5907680401715849,0.9470554566837424,0.006055789896457647,9.0,0,0,0
Noctilucaceae,1.0,2015,05,North Atlantic Ocean,47.5,-5.5,0.0,100.0,2,-1.146654965463331,1.0828401200766826,6.643917446823463,8.525624120345423,0.8853662355809471,0.15466071956022212,-3.475519422757962,2.6522161534367017,6.099751413260177,7.253190402467042,0.9202003187294874,0.111722750458853,3.0,0,1,0
Siphonophorae,1.0,2015,05,North Atlantic Ocean,47.5,-5.5,0.0,100.0,2,-1.3001742872760298,0.2253155695153637,10.27348208238075,2.5680792021536103,0.9010527145695388,0.03643564462612196,-4.2455162634193115,0.5302989182664581,10.64736951737643,2.169571099703785,0.9128241691997376,0.040471153876721226,7.0,0,0,0
Actinopterygii,1.0,2015,05,North Atlantic Ocean,47.5,-4.5,0.0,35.0,1,-1.7460085171088893,,12.632230210412075,,0.6694473338394709,,-6.075599129976025,,14.678516853872045,,0.7073801152458599,,3.0,0,1,1
Appendicularia,1.0,2015,05,North Atlantic Ocean,47.5,-4.5,0.0,100.0,3,-1.307242191263313,0.6461075136642078,9.081656596482581,5.713639672206326,0.8042619762818309,0.17461272123883265,-4.1260705326132845,1.9735605371144562,9.060894314298855,5.9298616847085075,0.8144745958835725,0.16116776454958284,4.0,0,1,0
Chaetognatha,1.0,2015,05,North Atlantic Ocean,47.5,-4.5,0.0,100.0,1,-0.7925592637898253,,4.027659285037446,,0.9231575123641215,,-2.605781174213707,,3.9122374914663425,,0.8273399703340647,,5.0,0,0,0
Cnidaria_others,1.0,2015,05,North Atlantic Ocean,47.5,-4.5,0.0,100.0,1,-0.5576190301532508,,2.1821041161232224,,0.8450475455535549,,-1.940526022940792,,2.132400386675652,,0.8942594182343471,,4.0,0,1,0
Copepoda,1.0,2015,05,North Atlantic Ocean,47.5,-4.5,0.0,100.0,4,-1.2154885865974006,0.7540710142638626,9.391568755299048,6.4160411006924605,0.933699882452538,0.033776577494423206,-3.9096665861752564,2.2674390191133047,9.504466050815845,6.652361516774863,0.9520283328535217,0.02317261257470356,7.0,0,0,0
Crustacea_others,1.0,2015,05,North Atlantic Ocean,47.5,-4.5,0.0,100.0,3,-0.6946394694268742,0.8695647836807106,4.149965427490856,6.729747281491145,0.6681487627771104,0.5549135518596449,-2.4274561875802645,2.8023202874674484,4.351616552982979,7.5089258366223275,0.6643056440884068,0.5683130418110072,3.0,0,1,1
Eumalacostraca,1.0,2015,05,North Atlantic Ocean,47.5,-4.5,0.0,100.0,4,-1.0313237401810993,0.6040155448674283,7.214371134316814,5.921571572358408,0.6037405399104256,0.2626365593953857,-3.3135806189392265,1.7254338917485565,7.083955810852122,5.848842988040365,0.6238951630593915,0.2417891828809108,5.0,0,0,1
Limacinidae,1.0,2015,05,North Atlantic Ocean,47.5,-4.5,0.0,100.0,2,-1.8351275250902233,0.31204982916964985,12.243731377292278,2.8242829118933486,0.9380655692404646,0.08561557579080444,-5.823480590257617,0.5423830107009168,12.723699959125357,1.9078058645756641,0.9390561044341172,0.08604021576756736,3.0,0,1,0
Marine_snow,1.0,2015,05,North Atlantic Ocean,47.5,-4.5,0.0,100.0,4,-1.1573770623594104,0.18754094575665461,8.146971227306922,1.404093338806731,0.9105623803941955,0.04559447456289091,-3.7350080754345294,0.5906148714851109,8.248047085383318,1.5308635387235234,0.9285141606243676,0.04188823355506808,9.0,0,0,0
Marine_snow,1.0,2015,05,North Atlantic Ocean,47.5,-4.5,0.0,35.0,4,-1.1573770623594104,0.18754094575665461,8.146971227306922,1.404093338806731,0.9105623803941955,0.04559447456289091,-3.7350080754345294,0.5906148714851109,8.248047085383318,1.5308635387235234,0.9285141606243676,0.04188823355506808,9.0,0,0,0
Mollusca_others,1.0,2015,05,North Atlantic Ocean,47.5,-4.5,0.0,35.0,1,-1.4629091994983137,,9.127305008824026,,0.8038212124617269,,-3.338669942576978,,5.985362038031029,,0.6749279520610083,,3.0,0,1,0
Noctilucaceae,1.0,2015,05,North Atlantic Ocean,47.5,-4.5,0.0,100.0,1,-2.147770596588167,,15.9215731207144,,0.9407446082555201,,-6.068226607160728,,14.529065052702464,,0.9376209619996112,,3.0,0,1,0
Protozoa,1.0,2015,05,North Atlantic Ocean,47.5,-4.5,0.0,35.0,1,-0.4864481687681308,,2.5192312499649114,,0.6707123309124163,,-1.84576676386861,,2.7619398139466953,,0.8148621537674563,,3.0,0,1,1
Siphonophorae,1.0,2015,05,North Atlantic Ocean,47.5,-4.5,0.0,100.0,4,-1.124885859200608,0.2693242932142583,8.445014207870528,2.5173491418315908,0.9522807249201809,0.03661968685157816,-3.7006396784727005,0.7483104670865911,8.712186786970658,2.4131573835218147,0.9662621119109902,0.02384034159173336,4.0,0,1,0
Actinopterygii,1.0,2015,05,North Atlantic Ocean,47.5,-3.5,0.0,70.0,2,-1.0026673163535227,0.040005969379725885,6.525198743550854,0.2613444176589937,0.5486028848750775,0.08587003239586452,-3.224068550308033,0.20528640951275895,6.445050479510003,0.5469608504829736,0.61479289337714,0.14383775781129624,3.0,0,1,1
Annelida,1.0,2015,05,North Atlantic Ocean,47.5,-3.5,0.0,70.0,2,-0.7648186163244414,0.26345066355748775,3.9868342005960797,2.4167661930538267,0.8888932108308925,0.11462540470436254,-2.507018829865112,0.9599507533105984,3.785545635844051,3.0010018947473505,0.8166100069465984,0.004213957723185106,3.0,0,1,0
Appendicularia,1.0,2015,05,North Atlantic Ocean,47.5,-3.5,0.0,70.0,1,-1.2401105840301443,,8.64704115268788,,0.9811444531329242,,-3.977628723321049,,8.744795670998819,,0.9942688642767582,,3.0,0,1,0
Copepoda,1.0,2015,05,North Atlantic Ocean,47.5,-3.5,0.0,70.0,3,-1.559952841784056,0.5542437449607184,12.199205497261934,4.494812750894085,0.8517950186557659,0.06231486196034005,-4.938305335774024,1.7215557634123053,12.381365556736478,4.817217132032189,0.868619464319992,0.06534713532722829,6.0,0,0,0
Crustacea_others,1.0,2015,05,North Atlantic Ocean,47.5,-3.5,0.0,70.0,3,-2.249928143055845,1.6094984388513187,16.901233035235666,13.71924909499769,0.7753518871591479,0.06478656789187685,-7.019847131546004,4.829551908843101,17.32746511642097,14.17713214567382,0.7787330648440621,0.06890288401672677,3.0,0,1,1
Echinodermata,1.0,2015,05,North Atlantic Ocean,47.5,-3.5,0.0,70.0,1,-0.2517479342395193,,-0.14911179624837478,,0.754522798807902,,-0.8405311281528273,,-0.7772196737853587,,0.939668844909188,,3.0,0,1,1
Eumalacostraca,1.0,2015,05,North Atlantic Ocean,47.5,-3.5,0.0,70.0,3,-1.708336120797956,0.48187675055044166,13.658114458179943,4.956748822597053,0.8800946697169577,0.1487439691630679,-5.248746661695427,1.3051379175744295,13.41273274127795,4.623052933390132,0.8936961933248028,0.12948797868680842,3.0,0,1,0
Hydrozoa_others,1.0,2015,05,North Atlantic Ocean,47.5,-3.5,0.0,70.0,1,-0.9689867870778063,,6.790789705627336,,0.9702342622472337,,-3.340990129379317,,7.398424103395161,,0.9143352545860407,,3.0,0,1,0
Limacinidae,1.0,2015,05,North Atlantic Ocean,47.5,-3.5,0.0,70.0,2,-1.4333211208048406,1.1575961169091762,9.161717634679958,9.425506671376642,0.7253661014364274,0.0862096197235553,-4.711026957840274,3.323001518807076,9.751513468908257,9.35700887944196,0.8112875320803122,0.04301473724650275,5.0,0,0,1
Marine_snow,1.0,2015,05,North Atlantic Ocean,47.5,-3.5,0.0,70.0,3,-0.9491546065037991,0.1255599127749459,6.380781261753775,1.0885553313808118,0.8986339479161153,0.03833181921589683,-3.1563934230544386,0.35709627219098544,6.549351218630503,1.0809749947294847,0.9066147374681282,0.042298813101214076,8.0,0,0,0
Noctilucaceae,1.0,2015,05,North Atlantic Ocean,47.5,-3.5,0.0,70.0,1,-1.9077462675207357,,13.36973419347792,,0.7411264676985434,,-5.454739846177287,,12.277796401013847,,0.7399671931846864,,4.0,0,1,1
Ostracoda,1.0,2015,05,North Atlantic Ocean,47.5,-3.5,0.0,57.0,1,-2.1786494161882746,,15.085843722765283,,0.9286343886205309,,-5.979966236260501,,13.313840821095503,,0.8524475815924212,,3.0,0,1,0
Protozoa,1.0,2015,05,North Atlantic Ocean,47.5,-3.5,0.0,70.0,2,-1.6994938179375856,0.6969393334879774,10.984158848340115,5.07726100109424,0.891954423181458,0.06960320108145243,-4.970602219708162,1.936027650224194,10.232274425942325,4.847972215064947,0.8443725758545804,0.10775755417828291,3.0,0,1,0
Siphonophorae,1.0,2015,05,North Atlantic Ocean,47.5,-3.5,0.0,70.0,3,-1.280176260169542,0.3263583280625209,9.189481426916101,2.3484589811527616,0.8093617037301742,0.1309760755163388,-4.065657773511343,1.0568881392220615,9.189612925396828,2.692319372708586,0.8311719774243836,0.1295720111357252,5.0,0,0,0
Siphonophorae,1.0,2015,05,North Atlantic Ocean,47.5,-3.5,0.0,57.0,3,-1.280176260169542,0.3263583280625209,9.189481426916101,2.3484589811527616,0.8093617037301742,0.1309760755163388,-4.065657773511343,1.0568881392220615,9.189612925396828,2.692319372708586,0.8311719774243836,0.1295720111357252,5.0,0,0,0
