Taxon,Validation_percentage,year,month,ocean,latitude,longitude,min_depth,max_depth,n,biovolume_size_class,normalized_biovolume_mean,normalized_biovolume_std,equivalent_circular_diameter_mean,normalized_abundance_mean,normalized_abundance_std,QC_3std_dev,QC_min_n_size_bins,QC_R2
Aggregate,1.0,2015,12,South Atlantic Ocean,-24.5,-0.5,4.0,201.0,1,25468270205.310867,0.0013244640836595,,3650.3424496887937,7.421917881699974e-05,,0,0,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-24.5,-0.5,4.0,201.0,1,50950559778.40595,0.000312016088571,,4599.565196841983,1.7238276416617094e-05,,0,0,0
Fecal_pellet,1.0,2015,12,South Atlantic Ocean,-24.5,-0.5,4.0,201.0,1,790284465.9346219,0.0032295980887858,,1147.0832576583095,0.0002991349970269,,0,1,1
Fecal_pellet,1.0,2015,12,South Atlantic Ocean,-24.5,-0.5,4.0,201.0,1,1596484088.142202,0.0006246046000083,,1450.068963877236,5.03654616175179e-05,,0,1,1
Fecal_pellet,1.0,2015,12,South Atlantic Ocean,-24.5,-0.5,4.0,201.0,1,3198238305.1719217,0.0008161242880091,,1827.9770239256288,7.040993661811925e-05,,0,1,1
Marine_snow,1.0,2015,12,South Atlantic Ocean,-24.5,-0.5,4.0,201.0,1,790284465.9346219,0.022126668281737,,1147.0832576583095,0.0019307804353559,,0,1,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-24.5,-0.5,4.0,201.0,1,1596484088.142202,0.0121994281817102,,1450.068963877236,0.0010324919631591,,0,1,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-24.5,-0.5,4.0,201.0,1,3198238305.1719217,0.0067790177883116,,1827.9770239256288,0.0004928695563268,,0,1,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-24.5,-0.5,4.0,201.0,1,6368819972.300732,0.0019977446818843,,2299.7825984209894,0.0001520320712484,,0,1,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-24.5,14.5,2.0,129.0,1,790284465.9346219,0.3465708334793412,,1147.0832576583095,0.0319815729971521,,0,0,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-24.5,14.5,2.0,129.0,1,1596484088.142202,0.1414559814008102,,1450.068963877236,0.0121082463317815,,0,0,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-24.5,14.5,2.0,129.0,1,3198238305.1719217,0.0615031025129827,,1827.9770239256288,0.0046511381884327,,0,0,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-24.5,14.5,2.0,129.0,1,6368819972.300732,0.0201709259384417,,2299.7825984209894,0.0014817439961511,,0,0,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-24.5,14.5,2.0,129.0,1,12713151508.920866,0.0032618203466913,,2895.6864471140507,0.0002610242731517,,0,0,0
Fecal_pellet,1.0,2015,12,South Atlantic Ocean,-24.5,14.5,2.0,129.0,1,790284465.9346219,0.2980374995882827,,1147.0832576583095,0.0273875348870639,,0,1,0
Fecal_pellet,1.0,2015,12,South Atlantic Ocean,-24.5,14.5,2.0,129.0,1,1596484088.142202,0.0901133907383573,,1450.068963877236,0.0080994350462592,,0,1,0
Fecal_pellet,1.0,2015,12,South Atlantic Ocean,-24.5,14.5,2.0,129.0,1,3198238305.1719217,0.002923469111918,,1827.9770239256288,0.0002287445010704,,0,1,0
Fecal_pellet,1.0,2015,12,South Atlantic Ocean,-24.5,14.5,2.0,129.0,1,6368819972.300732,0.0008521155083695,,2299.7825984209894,7.055923791196064e-05,,0,1,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-24.5,14.5,2.0,129.0,1,790284465.9346219,0.4151902013446875,,1147.0832576583095,0.0383425488418895,,0,0,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-24.5,14.5,2.0,129.0,1,1596484088.142202,0.0893561794231194,,1450.068963877236,0.0077721851454002,,0,0,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-24.5,14.5,2.0,129.0,1,3198238305.1719217,0.0207432414326634,,1827.9770239256288,0.0015249633404697,,0,0,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-24.5,14.5,2.0,129.0,1,6368819972.300732,0.0138165670576834,,2299.7825984209894,0.0010583885686794,,0,0,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-24.5,14.5,2.0,129.0,1,12713151508.920866,0.0059381179238705,,2895.6864471140507,0.0003915364097275,,0,0,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-24.5,14.5,2.0,129.0,1,25468270205.310867,0.0035562263591975,,3650.3424496887937,0.0002411197885382,,0,0,0
Rhizaria_others,1.0,2015,12,South Atlantic Ocean,-24.5,14.5,2.0,129.0,1,790284465.9346219,0.0031174510042122,,1147.0832576583095,0.0003533875469298,,0,1,1
Rhizaria_others,1.0,2015,12,South Atlantic Ocean,-24.5,14.5,2.0,129.0,1,1596484088.142202,0.0007833076186788,,1450.068963877236,8.181247521473995e-05,,0,1,1
Rhizaria_others,1.0,2015,12,South Atlantic Ocean,-24.5,14.5,2.0,129.0,1,3198238305.1719217,0.001048441526598,,1827.9770239256288,7.624816702348699e-05,,0,1,1
Aggregate,1.0,2015,12,South Atlantic Ocean,-22.5,-0.5,4.0,201.0,1,790284465.9346219,0.0055345494084611,,1147.0832576583095,0.0005329291784914,,0,0,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-22.5,-0.5,4.0,201.0,1,1596484088.142202,0.0017048572406911,,1450.068963877236,0.000141003449403,,0,0,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-22.5,-0.5,4.0,201.0,1,3198238305.1719217,0.0022887148743639,,1827.9770239256288,0.0001752178508677,,0,0,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-22.5,-0.5,4.0,201.0,1,6368819972.300732,0.000849439609962,,2299.7825984209894,6.0804271639032e-05,,0,0,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-22.5,-0.5,4.0,201.0,1,12713151508.920866,0.0005267329138085,,2895.6864471140507,3.748951774134626e-05,,0,0,0
Fecal_pellet,1.0,2015,12,South Atlantic Ocean,-22.5,-0.5,4.0,201.0,1,790284465.9346219,0.0129384593348567,,1147.0832576583095,0.0012181238365519,,0,1,0
Fecal_pellet,1.0,2015,12,South Atlantic Ocean,-22.5,-0.5,4.0,201.0,1,1596484088.142202,0.0011713683324443,,1450.068963877236,0.0001175028745025,,0,1,0
Fecal_pellet,1.0,2015,12,South Atlantic Ocean,-22.5,-0.5,4.0,201.0,1,3198238305.1719217,0.0005963175341583,,1827.9770239256288,4.380446271693165e-05,,0,1,0
Fecal_pellet,1.0,2015,12,South Atlantic Ocean,-22.5,-0.5,4.0,201.0,1,6368819972.300732,0.0002182435604368,,2299.7825984209894,2.0268090546344e-05,,0,1,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-22.5,-0.5,4.0,201.0,1,790284465.9346219,0.0104876035068369,,1147.0832576583095,0.0009389704573421,,0,0,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-22.5,-0.5,4.0,201.0,1,1596484088.142202,0.0044732556159627,,1450.068963877236,0.0003760091984081,,0,0,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-22.5,-0.5,4.0,201.0,1,3198238305.1719217,0.0011109838011753,,1827.9770239256288,8.76089254338633e-05,,0,0,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-22.5,-0.5,4.0,201.0,1,6368819972.300732,0.0011441662638534,,2299.7825984209894,8.1072362185376e-05,,0,0,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-22.5,-0.5,4.0,201.0,1,12713151508.920866,0.0008781225611403,,2895.6864471140507,5.623427661201939e-05,,0,0,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-22.5,13.5,4.0,131.0,1,790284465.9346219,0.2996761111597255,,1147.0832576583095,0.0273110746723645,,0,1,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-22.5,13.5,4.0,131.0,1,1596484088.142202,0.179368230215986,,1450.068963877236,0.0154291386590435,,0,1,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-22.5,13.5,4.0,131.0,1,3198238305.1719217,0.0615240091641078,,1827.9770239256288,0.0049662048567758,,0,1,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-22.5,13.5,4.0,131.0,1,6368819972.300732,0.009372759313373,,2299.7825984209894,0.0007545134507385,,0,1,0
Fecal_pellet,1.0,2015,12,South Atlantic Ocean,-22.5,13.5,4.0,131.0,1,790284465.9346219,0.3024181976185259,,1147.0832576583095,0.0278263779680695,,0,1,0
Fecal_pellet,1.0,2015,12,South Atlantic Ocean,-22.5,13.5,4.0,131.0,1,1596484088.142202,0.0743936971912029,,1450.068963877236,0.0067601896186531,,0,1,0
Fecal_pellet,1.0,2015,12,South Atlantic Ocean,-22.5,13.5,4.0,131.0,1,3198238305.1719217,0.0133296360097382,,1827.9770239256288,0.0010377144476844,,0,1,0
Fecal_pellet,1.0,2015,12,South Atlantic Ocean,-22.5,13.5,4.0,131.0,1,6368819972.300732,0.0008513332871705,,2299.7825984209894,6.859213188532418e-05,,0,1,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-22.5,13.5,4.0,131.0,1,790284465.9346219,0.5467941560849034,,1147.0832576583095,0.0509291423921767,,0,0,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-22.5,13.5,4.0,131.0,1,1596484088.142202,0.1306320806644652,,1450.068963877236,0.0116911514581412,,0,0,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-22.5,13.5,4.0,131.0,1,3198238305.1719217,0.0182011146935794,,1827.9770239256288,0.0015565716715267,,0,0,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-22.5,13.5,4.0,131.0,1,6368819972.300732,0.0017247559391454,,2299.7825984209894,0.0001371842637706,,0,0,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-22.5,13.5,4.0,131.0,1,12713151508.920866,0.0007849798186624,,2895.6864471140507,6.343680820232652e-05,,0,0,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-21.5,13.5,2.0,188.0,1,790284465.9346219,0.0946020452950584,,1147.0832576583095,0.0087872099825675,,0,0,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-21.5,13.5,2.0,188.0,1,1596484088.142202,0.0640517848538726,,1450.068963877236,0.0053163565952688,,0,0,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-21.5,13.5,2.0,188.0,1,3198238305.1719217,0.0415676957275109,,1827.9770239256288,0.0031852128044883,,0,0,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-21.5,13.5,2.0,188.0,1,6368819972.300732,0.0245871468986405,,2299.7825984209894,0.0017778944477924,,0,0,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-21.5,13.5,2.0,188.0,1,12713151508.920866,0.0061614632824794,,2895.6864471140507,0.0004327024949724,,0,0,0
Appendicularia,1.0,2015,12,South Atlantic Ocean,-21.5,13.5,2.0,188.0,1,3198238305.1719217,0.0029370193306903,,1827.9770239256288,0.0002022357336183,,0,1,1
Appendicularia,1.0,2015,12,South Atlantic Ocean,-21.5,13.5,2.0,188.0,1,6368819972.300732,0.0006178096863843,,2299.7825984209894,4.678669599453696e-05,,0,1,1
Appendicularia,1.0,2015,12,South Atlantic Ocean,-21.5,13.5,2.0,188.0,1,12713151508.920866,0.0029322878620229,,2895.6864471140507,0.0001730809979889,,0,1,1
Copepoda,1.0,2015,12,South Atlantic Ocean,-21.5,13.5,2.0,188.0,1,790284465.9346219,0.0052609826010788,,1147.0832576583095,0.0004686511990702,,0,1,1
Copepoda,1.0,2015,12,South Atlantic Ocean,-21.5,13.5,2.0,188.0,1,1596484088.142202,0.0048471110389433,,1450.068963877236,0.0003797397568049,,0,1,1
Copepoda,1.0,2015,12,South Atlantic Ocean,-21.5,13.5,2.0,188.0,1,3198238305.1719217,0.0004864230220314,,1827.9770239256288,5.055893340457757e-05,,0,1,1
Fecal_pellet,1.0,2015,12,South Atlantic Ocean,-21.5,13.5,2.0,188.0,1,790284465.9346219,0.03937610845594,,1147.0832576583095,0.003514883993027,,0,1,0
Fecal_pellet,1.0,2015,12,South Atlantic Ocean,-21.5,13.5,2.0,188.0,1,1596484088.142202,0.013126587383447,,1450.068963877236,0.0010307221970419,,0,1,0
Fecal_pellet,1.0,2015,12,South Atlantic Ocean,-21.5,13.5,2.0,188.0,1,3198238305.1719217,0.0016144651526901,,1827.9770239256288,0.0001516768002137,,0,1,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-21.5,13.5,2.0,188.0,1,790284465.9346219,0.2465672310226093,,1147.0832576583095,0.0223780947556053,,0,0,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-21.5,13.5,2.0,188.0,1,1596484088.142202,0.1148346740500414,,1450.068963877236,0.0098732336769279,,0,0,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-21.5,13.5,2.0,188.0,1,3198238305.1719217,0.0408940973932547,,1827.9770239256288,0.0031852128044883,,0,0,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-21.5,13.5,2.0,188.0,1,6368819972.300732,0.0090810034954682,,2299.7825984209894,0.000701800439918,,0,0,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-21.5,13.5,2.0,188.0,1,12713151508.920866,0.003276091520943,,2895.6864471140507,0.0002596214969834,,0,0,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-21.5,13.5,2.0,188.0,1,25468270205.310867,0.0010870752466779,,3650.3424496887937,7.994132716316364e-05,,0,0,0
Rhizaria_others,1.0,2015,12,South Atlantic Ocean,-21.5,13.5,2.0,188.0,1,790284465.9346219,0.0063969592618856,,1147.0832576583095,0.0005858139988378,,0,1,0
Rhizaria_others,1.0,2015,12,South Atlantic Ocean,-21.5,13.5,2.0,188.0,1,1596484088.142202,0.0042111238920782,,1450.068963877236,0.0003254912201185,,0,1,0
Rhizaria_others,1.0,2015,12,South Atlantic Ocean,-21.5,13.5,2.0,188.0,1,3198238305.1719217,0.0018967940314611,,1827.9770239256288,0.0001516768002137,,0,1,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-19.5,-0.5,3.0,201.0,1,790284465.9346219,0.0069198065835052,,1147.0832576583095,0.0006750591002232,,0,1,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-19.5,-0.5,3.0,201.0,1,1596484088.142202,0.0020825372758996,,1450.068963877236,0.0001750362941522,,0,1,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-19.5,-0.5,3.0,201.0,1,3198238305.1719217,0.0007975681071523,,1827.9770239256288,4.660901673234496e-05,,0,1,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-19.5,-0.5,3.0,201.0,1,6368819972.300732,0.0006139275284219,,2299.7825984209894,4.313148536996376e-05,,0,1,0
Fecal_pellet,1.0,2015,12,South Atlantic Ocean,-19.5,-0.5,3.0,201.0,1,790284465.9346219,0.0161484922754453,,1147.0832576583095,0.001539134748509,,0,1,0
Fecal_pellet,1.0,2015,12,South Atlantic Ocean,-19.5,-0.5,3.0,201.0,1,1596484088.142202,0.0025674979519452,,1450.068963877236,0.00022504666391,,0,1,0
Fecal_pellet,1.0,2015,12,South Atlantic Ocean,-19.5,-0.5,3.0,201.0,1,3198238305.1719217,0.0003451948187475,,1827.9770239256288,2.330450836617248e-05,,0,1,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-19.5,-0.5,3.0,201.0,1,790284465.9346219,0.0050760271172214,,1147.0832576583095,0.0004320378241429,,0,1,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-19.5,-0.5,3.0,201.0,1,1596484088.142202,0.0040942904547823,,1450.068963877236,0.0003250674034256,,0,1,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-19.5,-0.5,3.0,201.0,1,3198238305.1719217,0.0007927279058815,,1827.9770239256288,6.991352509851744e-05,,0,1,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-19.5,-0.5,3.0,201.0,1,6368819972.300732,0.0003972905428397,,2299.7825984209894,2.156574268498188e-05,,0,1,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-17.5,-0.5,3.0,201.0,1,790284465.9346219,0.0168233392122845,,1147.0832576583095,0.0014946931295296,,0,0,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-17.5,-0.5,3.0,201.0,1,1596484088.142202,0.0105171594089335,,1450.068963877236,0.0008517790522965,,0,0,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-17.5,-0.5,3.0,201.0,1,3198238305.1719217,0.0040618018807225,,1827.9770239256288,0.000322500360806,,0,0,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-17.5,-0.5,3.0,201.0,1,6368819972.300732,0.0019788005938286,,2299.7825984209894,0.000137740792224,,0,0,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-17.5,-0.5,3.0,201.0,1,12713151508.920866,0.0016778205752583,,2895.6864471140507,0.0001061569305617,,0,0,0
Copepoda,1.0,2015,12,South Atlantic Ocean,-17.5,-0.5,3.0,201.0,1,1596484088.142202,0.0029566592765337,,1450.068963877236,0.0002129447630741,,0,1,0
Copepoda,1.0,2015,12,South Atlantic Ocean,-17.5,-0.5,3.0,201.0,1,3198238305.1719217,0.0012884151439681,,1827.9770239256288,9.923088024801064e-05,,0,1,0
Copepoda,1.0,2015,12,South Atlantic Ocean,-17.5,-0.5,3.0,201.0,1,6368819972.300732,0.0003217238559411,,2299.7825984209894,2.295679870401316e-05,,0,1,0
Fecal_pellet,1.0,2015,12,South Atlantic Ocean,-17.5,-0.5,3.0,201.0,1,790284465.9346219,0.0056749371949404,,1147.0832576583095,0.0005461378742512,,0,1,0
Fecal_pellet,1.0,2015,12,South Atlantic Ocean,-17.5,-0.5,3.0,201.0,1,1596484088.142202,0.0028647963615105,,1450.068963877236,0.0002395628584584,,0,1,0
Fecal_pellet,1.0,2015,12,South Atlantic Ocean,-17.5,-0.5,3.0,201.0,1,3198238305.1719217,0.0002986855971284,,1827.9770239256288,2.4807720062002664e-05,,0,1,0
Fecal_pellet,1.0,2015,12,South Atlantic Ocean,-17.5,-0.5,3.0,201.0,1,6368819972.300732,0.0003599789471561,,2299.7825984209894,2.295679870401316e-05,,0,1,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-17.5,-0.5,3.0,201.0,1,790284465.9346219,0.0205758665201531,,1147.0832576583095,0.0017533900173329,,0,0,1
Marine_snow,1.0,2015,12,South Atlantic Ocean,-17.5,-0.5,3.0,201.0,1,1596484088.142202,0.0084588899669354,,1450.068963877236,0.0006920704799909,,0,0,1
Marine_snow,1.0,2015,12,South Atlantic Ocean,-17.5,-0.5,3.0,201.0,1,3198238305.1719217,0.0029025395102282,,1827.9770239256288,0.000223269480558,,0,0,1
Marine_snow,1.0,2015,12,South Atlantic Ocean,-17.5,-0.5,3.0,201.0,1,6368819972.300732,0.0005342033801283,,2299.7825984209894,4.591359740802632e-05,,0,0,1
Marine_snow,1.0,2015,12,South Atlantic Ocean,-17.5,-0.5,3.0,201.0,1,12713151508.920866,0.001611045974002,,2895.6864471140507,0.0001061569305617,,0,0,1
Marine_snow,1.0,2015,12,South Atlantic Ocean,-17.5,-0.5,3.0,201.0,1,25468270205.310867,0.0023717185121281,,3650.3424496887937,0.0001568990429271,,0,0,1
Marine_snow,1.0,2015,12,South Atlantic Ocean,-17.5,-0.5,3.0,201.0,1,50950559778.40595,0.0014062305759821,,4599.565196841983,7.288329282514538e-05,,0,0,1
Rhizaria_others,1.0,2015,12,South Atlantic Ocean,-17.5,-0.5,3.0,201.0,1,790284465.9346219,0.0025048046657636,,1147.0832576583095,0.0002299527891584,,0,1,1
Rhizaria_others,1.0,2015,12,South Atlantic Ocean,-17.5,-0.5,3.0,201.0,1,1596484088.142202,0.0006962515645921,,1450.068963877236,5.323619076853667e-05,,0,1,1
Rhizaria_others,1.0,2015,12,South Atlantic Ocean,-17.5,-0.5,3.0,201.0,1,3198238305.1719217,0.0009518851544323,,1827.9770239256288,7.442316018600799e-05,,0,1,1
Aggregate,1.0,2015,12,South Atlantic Ocean,-15.5,-0.5,4.0,201.0,1,790284465.9346219,0.0033555944633748,,1147.0832576583095,0.000283741088167,,0,0,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-15.5,-0.5,4.0,201.0,1,1596484088.142202,0.0022517553840326,,1450.068963877236,0.0001876819368484,,0,0,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-15.5,-0.5,4.0,201.0,1,3198238305.1719217,0.0008360686629748,,1827.9770239256288,6.996685349294803e-05,,0,0,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-15.5,-0.5,4.0,201.0,1,6368819972.300732,0.0012474237150207,,2299.7825984209894,6.474657758054056e-05,,0,0,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-15.5,-0.5,4.0,201.0,1,12713151508.920866,0.0003506602697493,,2895.6864471140507,2.9940141171006503e-05,,0,0,0
Fecal_pellet,1.0,2015,12,South Atlantic Ocean,-15.5,-0.5,4.0,201.0,1,790284465.9346219,0.0144035472618515,,1147.0832576583095,0.0013781709996686,,0,1,0
Fecal_pellet,1.0,2015,12,South Atlantic Ocean,-15.5,-0.5,4.0,201.0,1,1596484088.142202,0.0037676595212632,,1450.068963877236,0.0003002910989575,,0,1,0
Fecal_pellet,1.0,2015,12,South Atlantic Ocean,-15.5,-0.5,4.0,201.0,1,3198238305.1719217,0.0005244682022245,,1827.9770239256288,3.4983426746474015e-05,,0,1,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-13.5,-0.5,2.0,201.0,1,790284465.9346219,0.0029177803728077,,1147.0832576583095,0.000285318938897,,0,1,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-13.5,-0.5,2.0,201.0,1,1596484088.142202,0.0021707203146828,,1450.068963877236,0.0001937582970052,,0,1,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-13.5,-0.5,2.0,201.0,1,3198238305.1719217,0.0005991334836453,,1827.9770239256288,3.283276775991226e-05,,0,1,0
Copepoda,1.0,2015,12,South Atlantic Ocean,-13.5,-0.5,2.0,201.0,1,1596484088.142202,0.0030890273462941,,1450.068963877236,0.0002466014689157,,0,1,1
Copepoda,1.0,2015,12,South Atlantic Ocean,-13.5,-0.5,2.0,201.0,1,3198238305.1719217,0.0010334529168462,,1827.9770239256288,8.208191939978065e-05,,0,1,1
Copepoda,1.0,2015,12,South Atlantic Ocean,-13.5,-0.5,2.0,201.0,1,6368819972.300732,0.0011076695167842,,2299.7825984209894,7.595772994012408e-05,,0,1,1
Cyanophyceae,1.0,2015,12,South Atlantic Ocean,-13.5,-0.5,2.0,201.0,1,790284465.9346219,0.0007801949334042,,1147.0832576583095,7.608505037254919e-05,,0,1,0
Cyanophyceae,1.0,2015,12,South Atlantic Ocean,-13.5,-0.5,2.0,201.0,1,1596484088.142202,0.0005415536041915,,1450.068963877236,3.5228781273675944e-05,,0,1,0
Cyanophyceae,1.0,2015,12,South Atlantic Ocean,-13.5,-0.5,2.0,201.0,1,3198238305.1719217,0.0001579405758784,,1827.9770239256288,1.641638387995613e-05,,0,1,0
Fecal_pellet,1.0,2015,12,South Atlantic Ocean,-13.5,-0.5,2.0,201.0,1,790284465.9346219,0.0051688118696974,,1147.0832576583095,0.0005135740900147,,0,1,1
Fecal_pellet,1.0,2015,12,South Atlantic Ocean,-13.5,-0.5,2.0,201.0,1,1596484088.142202,0.0002659572518305,,1450.068963877236,1.7614390636837972e-05,,0,1,1
Fecal_pellet,1.0,2015,12,South Atlantic Ocean,-13.5,-0.5,2.0,201.0,1,3198238305.1719217,0.0004789847491017,,1827.9770239256288,4.924915163986838e-05,,0,1,1
Marine_snow,1.0,2015,12,South Atlantic Ocean,-13.5,-0.5,2.0,201.0,1,790284465.9346219,0.0078525999924156,,1147.0832576583095,0.000703786715946,,0,1,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-13.5,-0.5,2.0,201.0,1,1596484088.142202,0.005640660210591,,1450.068963877236,0.0004755885471946,,0,1,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-13.5,-0.5,2.0,201.0,1,3198238305.1719217,0.001763237235747,,1827.9770239256288,0.0001313310710396,,0,1,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-13.5,-0.5,2.0,201.0,1,6368819972.300732,0.0007444873852644,,2299.7825984209894,6.076618395209927e-05,,0,1,0
Acantharia,1.0,2015,12,South Atlantic Ocean,-8.5,-0.5,3.0,201.0,1,790284465.9346219,0.0014228185065944,,1147.0832576583095,0.0001256280197862,,0,0,1
Acantharia,1.0,2015,12,South Atlantic Ocean,-8.5,-0.5,3.0,201.0,1,1596484088.142202,0.0006364190710399,,1450.068963877236,5.816808964735944e-05,,0,0,1
Acantharia,1.0,2015,12,South Atlantic Ocean,-8.5,-0.5,3.0,201.0,1,3198238305.1719217,0.0007006132198925,,1827.9770239256288,5.4211905986557246e-05,,0,0,1
Acantharia,1.0,2015,12,South Atlantic Ocean,-8.5,-0.5,3.0,201.0,1,6368819972.300732,0.0009312194020007,,2299.7825984209894,5.016711773527698e-05,,0,0,1
Acantharia,1.0,2015,12,South Atlantic Ocean,-8.5,-0.5,3.0,201.0,1,12713151508.920866,0.0007736505472565,,2895.6864471140507,4.639660174372285e-05,,0,0,1
Acantharia,1.0,2015,12,South Atlantic Ocean,-8.5,-0.5,3.0,201.0,1,25468270205.310867,0.0002531959155395,,3650.3424496887937,2.1429307447660996e-05,,0,0,1
Acantharia,1.0,2015,12,South Atlantic Ocean,-8.5,-0.5,3.0,201.0,1,50950559778.40595,0.000568764982466,,4599.565196841983,3.98176677335956e-05,,0,0,1
Aggregate,1.0,2015,12,South Atlantic Ocean,-8.5,-0.5,3.0,201.0,1,790284465.9346219,0.0168158922810123,,1147.0832576583095,0.001633164257221,,0,1,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-8.5,-0.5,3.0,201.0,1,1596484088.142202,0.0070622967932476,,1450.068963877236,0.0005816808964735,,0,1,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-8.5,-0.5,3.0,201.0,1,3198238305.1719217,0.0077219194540475,,1827.9770239256288,0.0005692250128588,,0,1,0
Aggregate,1.0,2015,12,South Atlantic Ocean,-8.5,-0.5,3.0,201.0,1,6368819972.300732,0.0020823891305672,,2299.7825984209894,0.0001505013532058,,0,1,0
Copepoda,1.0,2015,12,South Atlantic Ocean,-8.5,-0.5,3.0,201.0,1,790284465.9346219,0.0030215404749727,,1147.0832576583095,0.0002512560395724,,0,1,0
Copepoda,1.0,2015,12,South Atlantic Ocean,-8.5,-0.5,3.0,201.0,1,1596484088.142202,0.0022447033280875,,1450.068963877236,0.0002035883137657,,0,1,0
Copepoda,1.0,2015,12,South Atlantic Ocean,-8.5,-0.5,3.0,201.0,1,3198238305.1719217,0.0014159993833574,,1827.9770239256288,0.0001084238119731,,0,1,0
Copepoda,1.0,2015,12,South Atlantic Ocean,-8.5,-0.5,3.0,201.0,1,6368819972.300732,0.0006002899312196,,2299.7825984209894,5.016711773527698e-05,,0,1,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-8.5,-0.5,3.0,201.0,1,790284465.9346219,0.0247245959707336,,1147.0832576583095,0.0021356763363659,,0,0,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-8.5,-0.5,3.0,201.0,1,1596484088.142202,0.0105026584569902,,1450.068963877236,0.0008725213447103,,0,0,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-8.5,-0.5,3.0,201.0,1,3198238305.1719217,0.0050373415719503,,1827.9770239256288,0.0003794833419059,,0,0,0
Marine_snow,1.0,2015,12,South Atlantic Ocean,-8.5,-0.5,3.0,201.0,1,6368819972.300732,0.0045787992559188,,2299.7825984209894,0.0003260862652793,,0,0,0
