Taxon,Validation_percentage,biomass_mid,range_biomass_bin,ocean,year,month,latitude,longitude,min_depth,max_depth,n,normalized_biomass_mean,normalized_biomass_std,QC_3std_dev,QC_min_n_size_bins,QC_R2
Rhizaria_others,1.0,4.005862065482949e-05,2.959033661667364e-05,South Atlantic Ocean,2015,12,-24.5,-0.5,4.0,201.0,1,0.0003793811626234,,0,0,0
Rhizaria_others,1.0,8.24170470390863e-05,6.0635671359454776e-05,South Atlantic Ocean,2015,12,-24.5,-0.5,4.0,201.0,1,0.0002126538810064,,0,0,0
Aggregate,1.0,1.151985493259287e-06,8.277774861587923e-07,South Atlantic Ocean,2015,12,-24.5,14.5,2.0,129.0,1,0.4185333274974005,,0,1,0
Aggregate,1.0,2.340727180600178e-06,1.7070269538783706e-06,South Atlantic Ocean,2015,12,-24.5,14.5,2.0,129.0,1,0.1685967904635183,,0,1,0
Aggregate,1.0,4.772452706370237e-06,3.464069552505488e-06,South Atlantic Ocean,2015,12,-24.5,14.5,2.0,129.0,1,0.058488515930239,,0,1,0
Aggregate,1.0,9.723094642062492e-06,7.075152891036358e-06,South Atlantic Ocean,2015,12,-24.5,14.5,2.0,129.0,1,0.0104751352402541,,0,1,0
Fecal_pellet,1.0,8.24170470390863e-05,6.0635671359454776e-05,South Atlantic Ocean,2015,12,-24.5,14.5,2.0,129.0,1,0.2865451696154332,,0,1,0
Fecal_pellet,1.0,0.0001681158566504,0.0001211096971779,South Atlantic Ocean,2015,12,-24.5,14.5,2.0,129.0,1,0.074946325445163,,0,1,0
Fecal_pellet,1.0,0.0003408275417878,0.0002462995309007,South Atlantic Ocean,2015,12,-24.5,14.5,2.0,129.0,1,0.0026626944179294,,0,1,0
Fecal_pellet,1.0,0.0006926821282087,0.0005026448096107,South Atlantic Ocean,2015,12,-24.5,14.5,2.0,129.0,1,0.0007596749576729,,0,1,0
Marine_snow,1.0,4.772452706370237e-06,3.464069552505488e-06,South Atlantic Ocean,2015,12,-24.5,14.5,2.0,129.0,1,0.4553261252947332,,0,0,0
Marine_snow,1.0,9.723094642062492e-06,7.075152891036358e-06,South Atlantic Ocean,2015,12,-24.5,14.5,2.0,129.0,1,0.0687348557142656,,0,0,0
Marine_snow,1.0,1.9684653594912374e-05,1.40241263173338e-05,South Atlantic Ocean,2015,12,-24.5,14.5,2.0,129.0,1,0.025723484025017,,0,0,0
Marine_snow,1.0,4.005862065482949e-05,2.959033661667364e-05,South Atlantic Ocean,2015,12,-24.5,14.5,2.0,129.0,1,0.0084646822224624,,0,0,0
Marine_snow,1.0,8.24170470390863e-05,6.0635671359454776e-05,South Atlantic Ocean,2015,12,-24.5,14.5,2.0,129.0,1,0.0033680484279758,,0,0,0
Aggregate,1.0,1.151985493259287e-06,8.277774861587923e-07,South Atlantic Ocean,2015,12,-22.5,-0.5,4.0,201.0,1,0.0073067864556153,,0,1,0
Aggregate,1.0,2.340727180600178e-06,1.7070269538783706e-06,South Atlantic Ocean,2015,12,-22.5,-0.5,4.0,201.0,1,0.0020147907790653,,0,1,0
Aggregate,1.0,4.772452706370237e-06,3.464069552505488e-06,South Atlantic Ocean,2015,12,-22.5,-0.5,4.0,201.0,1,0.0024347722462565,,0,1,0
Aggregate,1.0,9.723094642062492e-06,7.075152891036358e-06,South Atlantic Ocean,2015,12,-22.5,-0.5,4.0,201.0,1,0.0008702656000094,,0,1,0
Fecal_pellet,1.0,8.24170470390863e-05,6.0635671359454776e-05,South Atlantic Ocean,2015,12,-22.5,-0.5,4.0,201.0,1,0.0121460270705408,,0,1,1
Fecal_pellet,1.0,0.0001681158566504,0.0001211096971779,South Atlantic Ocean,2015,12,-22.5,-0.5,4.0,201.0,1,0.0009088299186687,,0,1,1
Fecal_pellet,1.0,0.0003408275417878,0.0002462995309007,South Atlantic Ocean,2015,12,-22.5,-0.5,4.0,201.0,1,0.0009401969628609,,0,1,1
Marine_snow,1.0,4.772452706370237e-06,3.464069552505488e-06,South Atlantic Ocean,2015,12,-22.5,-0.5,4.0,201.0,1,0.0114198960634259,,0,1,0
Marine_snow,1.0,9.723094642062492e-06,7.075152891036358e-06,South Atlantic Ocean,2015,12,-22.5,-0.5,4.0,201.0,1,0.0039583606476218,,0,1,0
Marine_snow,1.0,1.9684653594912374e-05,1.40241263173338e-05,South Atlantic Ocean,2015,12,-22.5,-0.5,4.0,201.0,1,0.0014552866594129,,0,1,0
Marine_snow,1.0,4.005862065482949e-05,2.959033661667364e-05,South Atlantic Ocean,2015,12,-22.5,-0.5,4.0,201.0,1,0.0011671839387241,,0,1,0
Aggregate,1.0,1.151985493259287e-06,8.277774861587923e-07,South Atlantic Ocean,2015,12,-22.5,13.5,4.0,131.0,1,0.3436536101926708,,0,1,0
Aggregate,1.0,2.340727180600178e-06,1.7070269538783706e-06,South Atlantic Ocean,2015,12,-22.5,13.5,4.0,131.0,1,0.2244700056994342,,0,1,0
Aggregate,1.0,4.772452706370237e-06,3.464069552505488e-06,South Atlantic Ocean,2015,12,-22.5,13.5,4.0,131.0,1,0.0472184482151634,,0,1,0
Aggregate,1.0,9.723094642062492e-06,7.075152891036358e-06,South Atlantic Ocean,2015,12,-22.5,13.5,4.0,131.0,1,0.0014319175971672,,0,1,0
Fecal_pellet,1.0,8.24170470390863e-05,6.0635671359454776e-05,South Atlantic Ocean,2015,12,-22.5,13.5,4.0,131.0,1,0.2809639572771124,,0,1,0
Fecal_pellet,1.0,0.0001681158566504,0.0001211096971779,South Atlantic Ocean,2015,12,-22.5,13.5,4.0,131.0,1,0.0629572260736042,,0,1,0
Fecal_pellet,1.0,0.0003408275417878,0.0002462995309007,South Atlantic Ocean,2015,12,-22.5,13.5,4.0,131.0,1,0.0114911122623618,,0,1,0
Fecal_pellet,1.0,0.0006926821282087,0.0005026448096107,South Atlantic Ocean,2015,12,-22.5,13.5,4.0,131.0,1,0.0007589775946389,,0,1,0
Marine_snow,1.0,4.772452706370237e-06,3.464069552505488e-06,South Atlantic Ocean,2015,12,-22.5,13.5,4.0,131.0,1,0.6279295334475848,,1,1,0
Marine_snow,1.0,9.723094642062492e-06,7.075152891036358e-06,South Atlantic Ocean,2015,12,-22.5,13.5,4.0,131.0,1,0.1017307168070491,,1,1,0
Marine_snow,1.0,1.9684653594912374e-05,1.40241263173338e-05,South Atlantic Ocean,2015,12,-22.5,13.5,4.0,131.0,1,0.0076259741699652,,1,1,0
Marine_snow,1.0,4.005862065482949e-05,2.959033661667364e-05,South Atlantic Ocean,2015,12,-22.5,13.5,4.0,131.0,1,0.0008801403690096,,1,1,0
Aggregate,1.0,1.151985493259287e-06,8.277774861587923e-07,South Atlantic Ocean,2015,12,-21.5,13.5,2.0,188.0,1,0.1062986623908714,,0,0,0
Aggregate,1.0,2.340727180600178e-06,1.7070269538783706e-06,South Atlantic Ocean,2015,12,-21.5,13.5,2.0,188.0,1,0.0788426996308334,,0,0,0
Aggregate,1.0,4.772452706370237e-06,3.464069552505488e-06,South Atlantic Ocean,2015,12,-21.5,13.5,2.0,188.0,1,0.0464677349414063,,0,0,0
Aggregate,1.0,9.723094642062492e-06,7.075152891036358e-06,South Atlantic Ocean,2015,12,-21.5,13.5,2.0,188.0,1,0.0148789915195764,,0,0,0
Aggregate,1.0,1.9684653594912374e-05,1.40241263173338e-05,South Atlantic Ocean,2015,12,-21.5,13.5,2.0,188.0,1,0.0005111201605761,,0,0,0
Aggregate,1.0,4.005862065482949e-05,2.959033661667364e-05,South Atlantic Ocean,2015,12,-21.5,13.5,2.0,188.0,1,0.001112302930417,,0,0,0
Appendicularia,1.0,0.0001681158566504,0.0001211096971779,South Atlantic Ocean,2015,12,-21.5,13.5,2.0,188.0,1,0.0025927958781476,,0,1,1
Appendicularia,1.0,0.0003408275417878,0.0002462995309007,South Atlantic Ocean,2015,12,-21.5,13.5,2.0,188.0,1,0.000535717347254,,0,1,1
Appendicularia,1.0,0.0006926821282087,0.0005026448096107,South Atlantic Ocean,2015,12,-21.5,13.5,2.0,188.0,1,0.002497347546393,,0,1,1
Copepoda,1.0,4.005862065482949e-05,2.959033661667364e-05,South Atlantic Ocean,2015,12,-21.5,13.5,2.0,188.0,1,0.0054628185894932,,0,1,0
Copepoda,1.0,8.24170470390863e-05,6.0635671359454776e-05,South Atlantic Ocean,2015,12,-21.5,13.5,2.0,188.0,1,0.004027612959303,,0,1,0
Copepoda,1.0,0.0001681158566504,0.0001211096971779,South Atlantic Ocean,2015,12,-21.5,13.5,2.0,188.0,1,0.0026678620299972,,0,1,0
Fecal_pellet,1.0,8.24170470390863e-05,6.0635671359454776e-05,South Atlantic Ocean,2015,12,-21.5,13.5,2.0,188.0,1,0.0364945001896385,,0,1,0
Fecal_pellet,1.0,0.0001681158566504,0.0001211096971779,South Atlantic Ocean,2015,12,-21.5,13.5,2.0,188.0,1,0.0128374405844158,,0,1,0
Fecal_pellet,1.0,0.0003408275417878,0.0002462995309007,South Atlantic Ocean,2015,12,-21.5,13.5,2.0,188.0,1,0.0010345467548847,,0,1,0
Marine_snow,1.0,4.772452706370237e-06,3.464069552505488e-06,South Atlantic Ocean,2015,12,-21.5,13.5,2.0,188.0,1,0.2845956479989758,,0,0,0
Marine_snow,1.0,9.723094642062492e-06,7.075152891036358e-06,South Atlantic Ocean,2015,12,-21.5,13.5,2.0,188.0,1,0.1072871928094364,,0,0,0
Marine_snow,1.0,1.9684653594912374e-05,1.40241263173338e-05,South Atlantic Ocean,2015,12,-21.5,13.5,2.0,188.0,1,0.0256718046651566,,0,0,0
Marine_snow,1.0,4.005862065482949e-05,2.959033661667364e-05,South Atlantic Ocean,2015,12,-21.5,13.5,2.0,188.0,1,0.0051105612386851,,0,0,0
Marine_snow,1.0,8.24170470390863e-05,6.0635671359454776e-05,South Atlantic Ocean,2015,12,-21.5,13.5,2.0,188.0,1,0.0010474657223352,,0,0,0
Rhizaria_others,1.0,9.723094642062492e-06,7.075152891036358e-06,South Atlantic Ocean,2015,12,-21.5,13.5,2.0,188.0,1,0.0051958226208674,,0,1,0
Rhizaria_others,1.0,1.9684653594912374e-05,1.40241263173338e-05,South Atlantic Ocean,2015,12,-21.5,13.5,2.0,188.0,1,0.0031421841684643,,0,1,0
Rhizaria_others,1.0,4.005862065482949e-05,2.959033661667364e-05,South Atlantic Ocean,2015,12,-21.5,13.5,2.0,188.0,1,0.0014811324477698,,0,1,0
Aggregate,1.0,1.151985493259287e-06,8.277774861587923e-07,South Atlantic Ocean,2015,12,-19.5,-0.5,3.0,201.0,1,0.0085209632107598,,0,1,0
Aggregate,1.0,2.340727180600178e-06,1.7070269538783706e-06,South Atlantic Ocean,2015,12,-19.5,-0.5,3.0,201.0,1,0.0022224653265731,,0,1,0
Aggregate,1.0,4.772452706370237e-06,3.464069552505488e-06,South Atlantic Ocean,2015,12,-19.5,-0.5,3.0,201.0,1,0.001003165085717,,0,1,0
Aggregate,1.0,9.723094642062492e-06,7.075152891036358e-06,South Atlantic Ocean,2015,12,-19.5,-0.5,3.0,201.0,1,0.0002357336682425,,0,1,0
Fecal_pellet,1.0,8.24170470390863e-05,6.0635671359454776e-05,South Atlantic Ocean,2015,12,-19.5,-0.5,3.0,201.0,1,0.0149456801455687,,0,1,0
Fecal_pellet,1.0,0.0001681158566504,0.0001211096971779,South Atlantic Ocean,2015,12,-19.5,-0.5,3.0,201.0,1,0.0022198011168384,,0,1,0
Fecal_pellet,1.0,0.0003408275417878,0.0002462995309007,South Atlantic Ocean,2015,12,-19.5,-0.5,3.0,201.0,1,0.0003144032934127,,0,1,0
Marine_snow,1.0,4.772452706370237e-06,3.464069552505488e-06,South Atlantic Ocean,2015,12,-19.5,-0.5,3.0,201.0,1,0.0059789127557088,,0,1,0
Marine_snow,1.0,9.723094642062492e-06,7.075152891036358e-06,South Atlantic Ocean,2015,12,-19.5,-0.5,3.0,201.0,1,0.0037934582961342,,0,1,0
Marine_snow,1.0,1.9684653594912374e-05,1.40241263173338e-05,South Atlantic Ocean,2015,12,-19.5,-0.5,3.0,201.0,1,0.000215068264544,,0,1,0
Marine_snow,1.0,4.005862065482949e-05,2.959033661667364e-05,South Atlantic Ocean,2015,12,-19.5,-0.5,3.0,201.0,1,0.0002316386507638,,0,1,0
Aggregate,1.0,1.151985493259287e-06,8.277774861587923e-07,South Atlantic Ocean,2015,12,-17.5,-0.5,3.0,201.0,1,0.0190160597358344,,0,0,0
Aggregate,1.0,2.340727180600178e-06,1.7070269538783706e-06,South Atlantic Ocean,2015,12,-17.5,-0.5,3.0,201.0,1,0.0127285670067349,,0,0,0
Aggregate,1.0,4.772452706370237e-06,3.464069552505488e-06,South Atlantic Ocean,2015,12,-17.5,-0.5,3.0,201.0,1,0.0036716201421217,,0,0,0
Aggregate,1.0,9.723094642062492e-06,7.075152891036358e-06,South Atlantic Ocean,2015,12,-17.5,-0.5,3.0,201.0,1,0.0023046319621302,,0,0,0
Aggregate,1.0,1.9684653594912374e-05,1.40241263173338e-05,South Atlantic Ocean,2015,12,-17.5,-0.5,3.0,201.0,1,0.0002464978987461,,0,0,0
Fecal_pellet,1.0,8.24170470390863e-05,6.0635671359454776e-05,South Atlantic Ocean,2015,12,-17.5,-0.5,3.0,201.0,1,0.0053288553303837,,0,1,0
Fecal_pellet,1.0,0.0001681158566504,0.0001211096971779,South Atlantic Ocean,2015,12,-17.5,-0.5,3.0,201.0,1,0.0024873295796185,,0,1,0
Fecal_pellet,1.0,0.0003408275417878,0.0002462995309007,South Atlantic Ocean,2015,12,-17.5,-0.5,3.0,201.0,1,0.0002720427142355,,0,1,0
Fecal_pellet,1.0,0.0006926821282087,0.0005026448096107,South Atlantic Ocean,2015,12,-17.5,-0.5,3.0,201.0,1,0.0003209271381144,,0,1,0
Marine_snow,1.0,4.772452706370237e-06,3.464069552505488e-06,South Atlantic Ocean,2015,12,-17.5,-0.5,3.0,201.0,1,0.0215224970546814,,0,0,0
Marine_snow,1.0,9.723094642062492e-06,7.075152891036358e-06,South Atlantic Ocean,2015,12,-17.5,-0.5,3.0,201.0,1,0.0080597300115816,,0,0,0
Marine_snow,1.0,1.9684653594912374e-05,1.40241263173338e-05,South Atlantic Ocean,2015,12,-17.5,-0.5,3.0,201.0,1,0.002065501024683,,0,0,0
Marine_snow,1.0,4.005862065482949e-05,2.959033661667364e-05,South Atlantic Ocean,2015,12,-17.5,-0.5,3.0,201.0,1,0.0017328045788893,,0,0,0
Marine_snow,1.0,8.24170470390863e-05,6.0635671359454776e-05,South Atlantic Ocean,2015,12,-17.5,-0.5,3.0,201.0,1,0.0022325958262864,,0,0,0
Marine_snow,1.0,0.0001681158566504,0.0001211096971779,South Atlantic Ocean,2015,12,-17.5,-0.5,3.0,201.0,1,0.001117084370346,,0,0,0
Rhizaria_others,1.0,4.772452706370237e-06,3.464069552505488e-06,South Atlantic Ocean,2015,12,-17.5,-0.5,3.0,201.0,1,0.0017132171320143,,0,1,1
Rhizaria_others,1.0,9.723094642062492e-06,7.075152891036358e-06,South Atlantic Ocean,2015,12,-17.5,-0.5,3.0,201.0,1,0.0012336982883705,,0,1,1
Rhizaria_others,1.0,1.9684653594912374e-05,1.40241263173338e-05,South Atlantic Ocean,2015,12,-17.5,-0.5,3.0,201.0,1,0.0005847771355464,,0,1,1
Rhizaria_others,1.0,4.005862065482949e-05,2.959033661667364e-05,South Atlantic Ocean,2015,12,-17.5,-0.5,3.0,201.0,1,0.0007432899752927,,0,1,1
Aggregate,1.0,1.151985493259287e-06,8.277774861587923e-07,South Atlantic Ocean,2015,12,-15.5,-0.5,4.0,201.0,1,0.0031245050865667,,0,1,1
Aggregate,1.0,2.340727180600178e-06,1.7070269538783706e-06,South Atlantic Ocean,2015,12,-15.5,-0.5,4.0,201.0,1,0.0030824200076814,,0,1,1
Aggregate,1.0,4.772452706370237e-06,3.464069552505488e-06,South Atlantic Ocean,2015,12,-15.5,-0.5,4.0,201.0,1,0.0004002556385178,,0,1,1
Aggregate,1.0,9.723094642062492e-06,7.075152891036358e-06,South Atlantic Ocean,2015,12,-15.5,-0.5,4.0,201.0,1,0.0012621600767625,,0,1,1
Fecal_pellet,1.0,8.24170470390863e-05,6.0635671359454776e-05,South Atlantic Ocean,2015,12,-15.5,-0.5,4.0,201.0,1,0.0120014170965197,,0,1,0
Fecal_pellet,1.0,0.0001681158566504,0.0001211096971779,South Atlantic Ocean,2015,12,-15.5,-0.5,4.0,201.0,1,0.0035575869279541,,0,1,0
Fecal_pellet,1.0,0.0003408275417878,0.0002462995309007,South Atlantic Ocean,2015,12,-15.5,-0.5,4.0,201.0,1,0.0004776854144795,,0,1,0
Marine_snow,1.0,4.772452706370237e-06,3.464069552505488e-06,South Atlantic Ocean,2015,12,-15.5,-0.5,4.0,201.0,1,0.0063185545415258,,0,1,0
Marine_snow,1.0,9.723094642062492e-06,7.075152891036358e-06,South Atlantic Ocean,2015,12,-15.5,-0.5,4.0,201.0,1,0.0054112380169122,,0,1,0
Marine_snow,1.0,1.9684653594912374e-05,1.40241263173338e-05,South Atlantic Ocean,2015,12,-15.5,-0.5,4.0,201.0,1,0.0007439194069978,,0,1,0
Rhizaria_others,1.0,9.723094642062492e-06,7.075152891036358e-06,South Atlantic Ocean,2015,12,-15.5,-0.5,4.0,201.0,1,0.0012928091210292,,0,1,1
Rhizaria_others,1.0,1.9684653594912374e-05,1.40241263173338e-05,South Atlantic Ocean,2015,12,-15.5,-0.5,4.0,201.0,1,0.0004675403465803,,0,1,1
Rhizaria_others,1.0,4.005862065482949e-05,2.959033661667364e-05,South Atlantic Ocean,2015,12,-15.5,-0.5,4.0,201.0,1,0.0005383500449343,,0,1,1
Rhizaria_others,1.0,8.24170470390863e-05,6.0635671359454776e-05,South Atlantic Ocean,2015,12,-15.5,-0.5,4.0,201.0,1,0.0003656890784941,,0,1,1
Aggregate,1.0,1.151985493259287e-06,8.277774861587923e-07,South Atlantic Ocean,2015,12,-13.5,-0.5,2.0,201.0,1,0.0042580268361827,,0,1,0
Aggregate,1.0,2.340727180600178e-06,1.7070269538783706e-06,South Atlantic Ocean,2015,12,-13.5,-0.5,2.0,201.0,1,0.0022743534769151,,0,1,0
Aggregate,1.0,4.772452706370237e-06,3.464069552505488e-06,South Atlantic Ocean,2015,12,-13.5,-0.5,2.0,201.0,1,0.0004571078083424,,0,1,0
Copepoda,1.0,0.0001681158566504,0.0001211096971779,South Atlantic Ocean,2015,12,-13.5,-0.5,2.0,201.0,1,0.0021865635663684,,0,1,0
Copepoda,1.0,0.0003408275417878,0.0002462995309007,South Atlantic Ocean,2015,12,-13.5,-0.5,2.0,201.0,1,0.001261589962185,,0,1,0
Copepoda,1.0,0.0006926821282087,0.0005026448096107,South Atlantic Ocean,2015,12,-13.5,-0.5,2.0,201.0,1,0.0001551062987542,,0,1,0
Cyanophyceae,1.0,9.723094642062492e-06,7.075152891036358e-06,South Atlantic Ocean,2015,12,-13.5,-0.5,2.0,201.0,1,0.0011196244447322,,0,1,0
Cyanophyceae,1.0,1.9684653594912374e-05,1.40241263173338e-05,South Atlantic Ocean,2015,12,-13.5,-0.5,2.0,201.0,1,0.0005735674856761,,0,1,0
Cyanophyceae,1.0,4.005862065482949e-05,2.959033661667364e-05,South Atlantic Ocean,2015,12,-13.5,-0.5,2.0,201.0,1,0.0001526258348936,,0,1,0
Fecal_pellet,1.0,8.24170470390863e-05,6.0635671359454776e-05,South Atlantic Ocean,2015,12,-13.5,-0.5,2.0,201.0,1,0.0044226992782128,,0,1,0
Fecal_pellet,1.0,0.0001681158566504,0.0001211096971779,South Atlantic Ocean,2015,12,-13.5,-0.5,2.0,201.0,1,0.0008315239576724,,0,1,0
Fecal_pellet,1.0,0.0003408275417878,0.0002462995309007,South Atlantic Ocean,2015,12,-13.5,-0.5,2.0,201.0,1,0.0001508686353755,,0,1,0
Marine_snow,1.0,4.772452706370237e-06,3.464069552505488e-06,South Atlantic Ocean,2015,12,-13.5,-0.5,2.0,201.0,1,0.0092839540174196,,0,1,0
Marine_snow,1.0,9.723094642062492e-06,7.075152891036358e-06,South Atlantic Ocean,2015,12,-13.5,-0.5,2.0,201.0,1,0.0048802518821257,,0,1,0
Marine_snow,1.0,1.9684653594912374e-05,1.40241263173338e-05,South Atlantic Ocean,2015,12,-13.5,-0.5,2.0,201.0,1,0.0018781864897531,,0,1,0
Rhizaria_others,1.0,4.772452706370237e-06,3.464069552505488e-06,South Atlantic Ocean,2015,12,-13.5,-0.5,2.0,201.0,1,0.001249716406217,,0,1,0
Rhizaria_others,1.0,9.723094642062492e-06,7.075152891036358e-06,South Atlantic Ocean,2015,12,-13.5,-0.5,2.0,201.0,1,0.0011092937614792,,0,1,0
Rhizaria_others,1.0,1.9684653594912374e-05,1.40241263173338e-05,South Atlantic Ocean,2015,12,-13.5,-0.5,2.0,201.0,1,0.0003631843900643,,0,1,0
Acantharia,1.0,2.340727180600178e-06,1.7070269538783706e-06,South Atlantic Ocean,2015,12,-8.5,-0.5,3.0,201.0,1,0.001681945559916,,0,0,1
Acantharia,1.0,4.772452706370237e-06,3.464069552505488e-06,South Atlantic Ocean,2015,12,-8.5,-0.5,3.0,201.0,1,0.000324376969511,,0,0,1
Acantharia,1.0,9.723094642062492e-06,7.075152891036358e-06,South Atlantic Ocean,2015,12,-8.5,-0.5,3.0,201.0,1,0.0005775668378708,,0,0,1
Acantharia,1.0,1.9684653594912374e-05,1.40241263173338e-05,South Atlantic Ocean,2015,12,-8.5,-0.5,3.0,201.0,1,0.0007736420948608,,0,0,1
Acantharia,1.0,4.005862065482949e-05,2.959033661667364e-05,South Atlantic Ocean,2015,12,-8.5,-0.5,3.0,201.0,1,0.0010135506128816,,0,0,1
Acantharia,1.0,8.24170470390863e-05,6.0635671359454776e-05,South Atlantic Ocean,2015,12,-8.5,-0.5,3.0,201.0,1,0.0008742960931851,,0,0,1
Aggregate,1.0,1.151985493259287e-06,8.277774861587923e-07,South Atlantic Ocean,2015,12,-8.5,-0.5,3.0,201.0,1,0.0216899744273259,,0,0,0
Aggregate,1.0,2.340727180600178e-06,1.7070269538783706e-06,South Atlantic Ocean,2015,12,-8.5,-0.5,3.0,201.0,1,0.0089593967020429,,0,0,0
Aggregate,1.0,4.772452706370237e-06,3.464069552505488e-06,South Atlantic Ocean,2015,12,-8.5,-0.5,3.0,201.0,1,0.0065558177515338,,0,0,0
Aggregate,1.0,9.723094642062492e-06,7.075152891036358e-06,South Atlantic Ocean,2015,12,-8.5,-0.5,3.0,201.0,1,0.0008312187510733,,0,0,0
Aggregate,1.0,1.9684653594912374e-05,1.40241263173338e-05,South Atlantic Ocean,2015,12,-8.5,-0.5,3.0,201.0,1,0.0004406686429105,,0,0,0
Aggregate,1.0,4.005862065482949e-05,2.959033661667364e-05,South Atlantic Ocean,2015,12,-8.5,-0.5,3.0,201.0,1,0.0002739877587381,,0,0,0
Copepoda,1.0,8.24170470390863e-05,6.0635671359454776e-05,South Atlantic Ocean,2015,12,-8.5,-0.5,3.0,201.0,1,0.0035070814980298,,0,1,0
Copepoda,1.0,0.0001681158566504,0.0001211096971779,South Atlantic Ocean,2015,12,-8.5,-0.5,3.0,201.0,1,0.0015898841352925,,0,1,0
Copepoda,1.0,0.0003408275417878,0.0002462995309007,South Atlantic Ocean,2015,12,-8.5,-0.5,3.0,201.0,1,0.0010437538065597,,0,1,0
Marine_snow,1.0,4.772452706370237e-06,3.464069552505488e-06,South Atlantic Ocean,2015,12,-8.5,-0.5,3.0,201.0,1,0.0257892709413113,,0,0,0
Marine_snow,1.0,9.723094642062492e-06,7.075152891036358e-06,South Atlantic Ocean,2015,12,-8.5,-0.5,3.0,201.0,1,0.0108016415408481,,0,0,0
Marine_snow,1.0,1.9684653594912374e-05,1.40241263173338e-05,South Atlantic Ocean,2015,12,-8.5,-0.5,3.0,201.0,1,0.0066629757261619,,0,0,0
Marine_snow,1.0,4.005862065482949e-05,2.959033661667364e-05,South Atlantic Ocean,2015,12,-8.5,-0.5,3.0,201.0,1,0.0020454150535366,,0,0,0
Marine_snow,1.0,8.24170470390863e-05,6.0635671359454776e-05,South Atlantic Ocean,2015,12,-8.5,-0.5,3.0,201.0,1,0.0005995863674345,,0,0,0
Rhizaria_others,1.0,9.723094642062492e-06,7.075152891036358e-06,South Atlantic Ocean,2015,12,-8.5,-0.5,3.0,201.0,1,0.0031551827809261,,0,1,0
Rhizaria_others,1.0,1.9684653594912374e-05,1.40241263173338e-05,South Atlantic Ocean,2015,12,-8.5,-0.5,3.0,201.0,1,0.0011604281411272,,0,1,0
Rhizaria_others,1.0,4.005862065482949e-05,2.959033661667364e-05,South Atlantic Ocean,2015,12,-8.5,-0.5,3.0,201.0,1,0.0007348222128261,,0,1,0
Rhizaria_others,1.0,8.24170470390863e-05,6.0635671359454776e-05,South Atlantic Ocean,2015,12,-8.5,-0.5,3.0,201.0,1,0.0003347891251018,,0,1,0
Acantharia,1.0,9.723094642062492e-06,7.075152891036358e-06,South Atlantic Ocean,2015,12,-7.5,-0.5,1.0,201.0,1,0.0013258127743851,,0,1,0
Acantharia,1.0,1.9684653594912374e-05,1.40241263173338e-05,South Atlantic Ocean,2015,12,-7.5,-0.5,1.0,201.0,1,0.0007350538137917,,0,1,0
Acantharia,1.0,4.005862065482949e-05,2.959033661667364e-05,South Atlantic Ocean,2015,12,-7.5,-0.5,1.0,201.0,1,0.0003045111236576,,0,1,0
Aggregate,0.9958677685950412,1.151985493259287e-06,8.277774861587923e-07,South Atlantic Ocean,2015,12,-7.5,-0.5,1.0,201.0,1,0.0839213577136835,,0,0,0
Aggregate,0.9958677685950412,2.340727180600178e-06,1.7070269538783706e-06,South Atlantic Ocean,2015,12,-7.5,-0.5,1.0,201.0,1,0.0469547317757818,,0,0,0
Aggregate,0.9958677685950412,4.772452706370237e-06,3.464069552505488e-06,South Atlantic Ocean,2015,12,-7.5,-0.5,1.0,201.0,1,0.0209721214463425,,0,0,0
Aggregate,0.9958677685950412,9.723094642062492e-06,7.075152891036358e-06,South Atlantic Ocean,2015,12,-7.5,-0.5,1.0,201.0,1,0.0039633388434691,,0,0,0
Aggregate,0.9958677685950412,1.9684653594912374e-05,1.40241263173338e-05,South Atlantic Ocean,2015,12,-7.5,-0.5,1.0,201.0,1,0.0006557010781145,,0,0,0
Aggregate,0.9958677685950412,4.005862065482949e-05,2.959033661667364e-05,South Atlantic Ocean,2015,12,-7.5,-0.5,1.0,201.0,1,0.0003051973793227,,0,0,0
Aggregate,0.9958677685950412,8.24170470390863e-05,6.0635671359454776e-05,South Atlantic Ocean,2015,12,-7.5,-0.5,1.0,201.0,1,0.0005079588070224,,0,0,0
Aggregate,0.9958677685950412,0.0001681158566504,0.0001211096971779,South Atlantic Ocean,2015,12,-7.5,-0.5,1.0,201.0,1,0.0003557637907311,,0,0,0
Copepoda,1.0,8.24170470390863e-05,6.0635671359454776e-05,South Atlantic Ocean,2015,12,-7.5,-0.5,1.0,201.0,1,0.0072414615898254,,0,1,0
Copepoda,1.0,0.0001681158566504,0.0001211096971779,South Atlantic Ocean,2015,12,-7.5,-0.5,1.0,201.0,1,0.0040565023741109,,0,1,0
Copepoda,1.0,0.0003408275417878,0.0002462995309007,South Atlantic Ocean,2015,12,-7.5,-0.5,1.0,201.0,1,0.0019055615798737,,0,1,0
Copepoda,1.0,0.0006926821282087,0.0005026448096107,South Atlantic Ocean,2015,12,-7.5,-0.5,1.0,201.0,1,0.0002626096583804,,0,1,0
Fecal_pellet,1.0,8.24170470390863e-05,6.0635671359454776e-05,South Atlantic Ocean,2015,12,-7.5,-0.5,1.0,201.0,1,0.0248136863914798,,0,1,0
Fecal_pellet,1.0,0.0001681158566504,0.0001211096971779,South Atlantic Ocean,2015,12,-7.5,-0.5,1.0,201.0,1,0.0076686821844936,,0,1,0
