PFT,Validation_percentage,year,month,ocean,latitude,longitude,min_depth,max_depth,n,biovolume_size_class,normalized_biovolume_mean,normalized_biovolume_std,equivalent_circular_diameter_mean,normalized_abundance_mean,normalized_abundance_std
Detritus,1.0,2019,03,Indian Ocean,-34.5,26.5,0.0,68.2,1,99367219.08666033,0.08629911997148283,,574.6651198741748,0.010105604586465373,
Detritus,1.0,2019,03,Indian Ocean,-34.5,26.5,0.0,68.2,1,198826383.29579958,0.03217860735720701,,724.1443226318906,0.0034741139701976557,
Detritus,1.0,2019,03,Indian Ocean,-34.5,26.5,0.0,68.2,1,395398209.4983175,0.02182387964005107,,910.6371395896389,0.0019738121799418294,
Detritus,1.0,2019,03,Indian Ocean,-34.5,26.5,0.0,68.2,1,790284465.9346219,0.007087997326603819,,1147.0832576583095,0.0007279982127862531,
Detritus,1.0,2019,03,Indian Ocean,-34.5,26.5,0.0,68.2,1,1596484088.142202,0.00424851319021701,,1450.068963877236,0.0003495609146403323,
Detritus,1.0,2019,03,Indian Ocean,-34.5,26.5,0.0,68.2,1,3198238305.1719217,0.0014884884101935907,,1827.9770239256288,9.308178397145289e-05,
Filter_feeder_gelatinous,1.0,2019,03,Indian Ocean,-34.5,26.5,0.0,68.2,1,99367219.08666033,0.015900902677039346,,574.6651198741748,0.0017411683578031556,
Filter_feeder_gelatinous,1.0,2019,03,Indian Ocean,-34.5,26.5,0.0,68.2,1,198826383.29579958,0.0156279382588293,,724.1443226318906,0.0016423084222752557,
Filter_feeder_gelatinous,1.0,2019,03,Indian Ocean,-34.5,26.5,0.0,68.2,1,395398209.4983175,0.01130499935054422,,910.6371395896389,0.001090015681460413,
Filter_feeder_gelatinous,1.0,2019,03,Indian Ocean,-34.5,26.5,0.0,68.2,1,790284465.9346219,0.006950184205960763,,1147.0832576583095,0.0006740724192465306,
Filter_feeder_gelatinous,1.0,2019,03,Indian Ocean,-34.5,26.5,0.0,68.2,1,1596484088.142202,0.004085977756163664,,1450.068963877236,0.00032459227788030856,
Carnivorous_gelatinous,1.0,2019,03,Indian Ocean,-33.5,26.5,0.0,50.4,1,1596484088.142202,0.008885076051210979,,1450.068963877236,0.0008819200703390557,
Carnivorous_gelatinous,1.0,2019,03,Indian Ocean,-33.5,26.5,0.0,50.4,1,3198238305.1719217,0.000978331393678877,,1827.9770239256288,7.300894735631513e-05,
Carnivorous_gelatinous,1.0,2019,03,Indian Ocean,-33.5,26.5,0.0,50.4,1,6368819972.300732,0.0009034150711358995,,2299.7825984209894,6.210460415487939e-05,
Carnivorous_gelatinous,1.0,2019,03,Indian Ocean,-33.5,26.5,0.0,50.4,1,12713151508.920866,0.0012268741488481447,,2895.6864471140507,7.762465393245535e-05,
Carnivorous_gelatinous,1.0,2019,03,Indian Ocean,-33.5,26.5,0.0,50.4,1,25468270205.310867,0.0011985444864065257,,3650.3424496887937,7.459340659731176e-05,
Crustaceans,1.0,2019,03,Indian Ocean,-33.5,26.5,0.0,50.4,1,49624096.665071465,1.302344392092509,,455.9298191608002,0.15704727904046537,
Crustaceans,1.0,2019,03,Indian Ocean,-33.5,26.5,0.0,50.4,1,99367219.08666033,0.6515452367070551,,574.6651198741748,0.07038200593049451,
Crustaceans,1.0,2019,03,Indian Ocean,-33.5,26.5,0.0,50.4,1,198826383.29579958,0.2772460014016686,,724.1443226318906,0.02968006091942782,
Crustaceans,1.0,2019,03,Indian Ocean,-33.5,26.5,0.0,50.4,1,395398209.4983175,0.0924151455946225,,910.6371395896389,0.008557629600513207,
Crustaceans,1.0,2019,03,Indian Ocean,-33.5,26.5,0.0,50.4,1,790284465.9346219,0.03290615404472396,,1147.0832576583095,0.003032953191156479,
Crustaceans,1.0,2019,03,Indian Ocean,-33.5,26.5,0.0,50.4,1,1596484088.142202,0.022451362550962122,,1450.068963877236,0.001891153454269184,
Crustaceans,1.0,2019,03,Indian Ocean,-33.5,26.5,0.0,50.4,1,3198238305.1719217,0.0005054072370769497,,1827.9770239256288,3.8652761918407566e-05,
Detritus,1.0,2019,03,Indian Ocean,-33.5,26.5,0.0,50.4,1,24865171.338516008,1.1182480621144115,,362.12981097943316,0.14285197585815412,
Detritus,1.0,2019,03,Indian Ocean,-33.5,26.5,0.0,50.4,1,49624096.665071465,0.7109438333085376,,455.9298191608002,0.08613456980096104,
Detritus,1.0,2019,03,Indian Ocean,-33.5,26.5,0.0,50.4,1,99367219.08666033,0.41643624014861313,,574.6651198741748,0.04562587932813795,
Detritus,1.0,2019,03,Indian Ocean,-33.5,26.5,0.0,50.4,1,198826383.29579958,0.180712514483934,,724.1443226318906,0.018309132064364086,
Detritus,1.0,2019,03,Indian Ocean,-33.5,26.5,0.0,50.4,1,395398209.4983175,0.08571539394232867,,910.6371395896389,0.008514871388954886,
Detritus,1.0,2019,03,Indian Ocean,-33.5,26.5,0.0,50.4,1,790284465.9346219,0.0530201694291311,,1147.0832576583095,0.004987219014354987,
Detritus,1.0,2019,03,Indian Ocean,-33.5,26.5,0.0,50.4,1,1596484088.142202,0.013846066480249232,,1450.068963877236,0.0012209879972312463,
Detritus,1.0,2019,03,Indian Ocean,-33.5,26.5,0.0,50.4,1,3198238305.1719217,0.003134592104533134,,1827.9770239256288,0.0002546007241323936,
Detritus,1.0,2019,03,Indian Ocean,-33.5,26.5,0.0,50.4,1,6368819972.300732,0.0010111268160539154,,2299.7825984209894,6.756169869144826e-05,
Detritus,1.0,2019,03,Indian Ocean,-33.5,26.5,0.0,50.4,1,12713151508.920866,0.00040486598425420637,,2895.6864471140507,2.8197363207099617e-05,
Filter_feeder_gelatinous,1.0,2019,03,Indian Ocean,-33.5,26.5,0.0,50.4,1,49624096.665071465,0.3932646325390994,,455.9298191608002,0.0495625957148246,
Filter_feeder_gelatinous,1.0,2019,03,Indian Ocean,-33.5,26.5,0.0,50.4,1,99367219.08666033,0.10624361160061213,,574.6651198741748,0.012659463471694173,
Filter_feeder_gelatinous,1.0,2019,03,Indian Ocean,-33.5,26.5,0.0,50.4,1,198826383.29579958,0.053650286399879586,,724.1443226318906,0.005595390112365541,
Filter_feeder_gelatinous,1.0,2019,03,Indian Ocean,-33.5,26.5,0.0,50.4,1,395398209.4983175,0.021827620438355677,,910.6371395896389,0.0021403725814701756,
Filter_feeder_gelatinous,1.0,2019,03,Indian Ocean,-33.5,26.5,0.0,50.4,1,790284465.9346219,0.0023421512264380664,,1147.0832576583095,0.00018976603976614286,
Filter_feeder_gelatinous,1.0,2019,03,Indian Ocean,-33.5,26.5,0.0,50.4,1,1596484088.142202,0.0019522355892434683,,1450.068963877236,0.00018707864506419377,
Mollusca,1.0,2019,03,Indian Ocean,-33.5,26.5,0.0,50.4,1,24865171.338516008,0.0633635937313753,,362.12981097943316,0.00822759208203848,
Mollusca,1.0,2019,03,Indian Ocean,-33.5,26.5,0.0,50.4,1,99367219.08666033,0.0049771357165710765,,574.6651198741748,0.0006659263891896341,
Other_zooplankton,1.0,2019,03,Indian Ocean,-33.5,26.5,0.0,50.4,1,198826383.29579958,0.01875261993625476,,724.1443226318906,0.001760619347165184,
Other_zooplankton,1.0,2019,03,Indian Ocean,-33.5,26.5,0.0,50.4,1,395398209.4983175,0.001979485103356044,,910.6371395896389,0.00021918793594584397,
Other_zooplankton,1.0,2019,03,Indian Ocean,-33.5,26.5,0.0,50.4,1,790284465.9346219,0.006019884279254239,,1147.0832576583095,0.0005476105718965836,
Other_zooplankton,1.0,2019,03,Indian Ocean,-33.5,26.5,0.0,50.4,1,1596484088.142202,0.00023226437058113754,,1450.068963877236,2.008346869827996e-05,
Crustaceans,1.0,2019,03,Indian Ocean,-33.5,27.5,0.0,82.3,1,49624096.665071465,0.3657405288626632,,455.9298191608002,0.04196762079258867,
Crustaceans,1.0,2019,03,Indian Ocean,-33.5,27.5,0.0,82.3,1,99367219.08666033,0.2534947692697231,,574.6651198741748,0.02847943110731151,
Crustaceans,1.0,2019,03,Indian Ocean,-33.5,27.5,0.0,82.3,1,198826383.29579958,0.19059467412223707,,724.1443226318906,0.01912198267893916,
Crustaceans,1.0,2019,03,Indian Ocean,-33.5,27.5,0.0,82.3,1,395398209.4983175,0.1052917161036767,,910.6371395896389,0.00936422562709173,
Crustaceans,1.0,2019,03,Indian Ocean,-33.5,27.5,0.0,82.3,1,790284465.9346219,0.0914528889389582,,1147.0832576583095,0.007648475050383965,
Crustaceans,1.0,2019,03,Indian Ocean,-33.5,27.5,0.0,82.3,1,1596484088.142202,0.08727298404968116,,1450.068963877236,0.007082769960926733,
Crustaceans,1.0,2019,03,Indian Ocean,-33.5,27.5,0.0,82.3,1,3198238305.1719217,0.028527554595638292,,1827.9770239256288,0.0024003817624153457,
Crustaceans,1.0,2019,03,Indian Ocean,-33.5,27.5,0.0,82.3,1,6368819972.300732,0.00444323861361464,,2299.7825984209894,0.00032594981071906053,
Detritus,1.0,2019,03,Indian Ocean,-33.5,27.5,0.0,82.3,1,24865171.338516008,0.4666982759951723,,362.12981097943316,0.05986668172516606,
Detritus,1.0,2019,03,Indian Ocean,-33.5,27.5,0.0,82.3,1,49624096.665071465,0.30665235188367423,,455.9298191608002,0.036682962197948886,
Detritus,1.0,2019,03,Indian Ocean,-33.5,27.5,0.0,82.3,1,99367219.08666033,0.22761795190377365,,574.6651198741748,0.02491950221889757,
Detritus,1.0,2019,03,Indian Ocean,-33.5,27.5,0.0,82.3,1,198826383.29579958,0.14759229178089736,,724.1443226318906,0.01510282520845843,
Detritus,1.0,2019,03,Indian Ocean,-33.5,27.5,0.0,82.3,1,395398209.4983175,0.06149956636969699,,910.6371395896389,0.006044632415371382,
Detritus,1.0,2019,03,Indian Ocean,-33.5,27.5,0.0,82.3,1,790284465.9346219,0.03505359012135915,,1147.0832576583095,0.0030986904848393543,
Detritus,1.0,2019,03,Indian Ocean,-33.5,27.5,0.0,82.3,1,1596484088.142202,0.014755179926092266,,1450.068963877236,0.0012177885110684304,
Detritus,1.0,2019,03,Indian Ocean,-33.5,27.5,0.0,82.3,1,3198238305.1719217,0.008328933009413734,,1827.9770239256288,0.000743596524226493,
Detritus,1.0,2019,03,Indian Ocean,-33.5,27.5,0.0,82.3,1,12713151508.920866,0.002315259358073485,,2895.6864471140507,0.0001451434171669231,
Filter_feeder_gelatinous,1.0,2019,03,Indian Ocean,-33.5,27.5,0.0,82.3,1,99367219.08666033,0.03602000253544827,,574.6651198741748,0.004191529175068024,
Filter_feeder_gelatinous,1.0,2019,03,Indian Ocean,-33.5,27.5,0.0,82.3,1,198826383.29579958,0.026560522566602716,,724.1443226318906,0.0028151807832882654,
Filter_feeder_gelatinous,1.0,2019,03,Indian Ocean,-33.5,27.5,0.0,82.3,1,395398209.4983175,0.012926228546196308,,910.6371395896389,0.0013377465181559616,
Filter_feeder_gelatinous,1.0,2019,03,Indian Ocean,-33.5,27.5,0.0,82.3,1,790284465.9346219,0.011791106827775644,,1147.0832576583095,0.0010278583071662247,
Filter_feeder_gelatinous,1.0,2019,03,Indian Ocean,-33.5,27.5,0.0,82.3,1,1596484088.142202,0.00263406141386907,,1450.068963877236,0.00026595381276207095,
Rhizaria,1.0,2019,03,Indian Ocean,-33.5,27.5,0.0,82.3,1,24865171.338516008,0.012979491431598253,,362.12981097943316,0.001791745057244027,
Rhizaria,1.0,2019,03,Indian Ocean,-33.5,27.5,0.0,82.3,1,49624096.665071465,0.004215313115945,,455.9298191608002,0.0005986527314240391,
Rhizaria,1.0,2019,03,Indian Ocean,-33.5,27.5,0.0,82.3,1,99367219.08666033,0.002635640500179808,,574.6651198741748,0.00036364864989174643,
Crustaceans,1.0,2019,03,Mediterranean Region,43.5,7.5,0.0,75.0,2,49624096.665071465,0.12115638997174424,0.08427306158952243,455.9298191608002,0.014615575520612763,0.010074125143771795
Crustaceans,1.0,2019,03,Mediterranean Region,43.5,7.5,0.0,75.0,3,99367219.08666033,0.08764731362453587,0.06490066730997132,574.6651198741748,0.009350244043478206,0.006913535391825608
Crustaceans,1.0,2019,03,Mediterranean Region,43.5,7.5,0.0,75.0,3,198826383.29579958,0.06605988185841553,0.04007097841314862,724.1443226318906,0.00726406759890724,0.0047412698271039515
Crustaceans,1.0,2019,03,Mediterranean Region,43.5,7.5,0.0,75.0,3,395398209.4983175,0.019046531321778703,0.006331911455640113,910.6371395896389,0.001896349479360418,0.0006463534401239465
Crustaceans,1.0,2019,03,Mediterranean Region,43.5,7.5,0.0,75.0,3,790284465.9346219,0.011040645104407137,0.0063673130471481425,1147.0832576583095,0.0010212958953602002,0.000592538942783258
Crustaceans,1.0,2019,03,Mediterranean Region,43.5,7.5,0.0,75.0,3,1596484088.142202,0.008176342701614882,0.010560972349235729,1450.0689638772358,0.0006363186095668608,0.0008034004586201665
Crustaceans,1.0,2019,03,Mediterranean Region,43.5,7.5,0.0,75.0,3,3198238305.1719217,0.002226930707022373,0.0027218873716180216,1827.9770239256288,0.00020195333937744506,0.00025490446451063994
Crustaceans,1.0,2019,03,Mediterranean Region,43.5,7.5,0.0,200.0,1,6368819972.300732,0.0004311314339036768,,2299.7825984209894,2.7655196444461984e-05,
Detritus,1.0,2019,03,Mediterranean Region,43.5,7.5,0.0,75.0,2,24865171.338516008,0.022477373363164983,0.0030306301027881143,362.12981097943316,0.0029021824635151786,0.00037891598990689453
Detritus,1.0,2019,03,Mediterranean Region,43.5,7.5,0.0,75.0,3,49624096.665071465,0.012503771657780915,0.001722844896467242,455.9298191608002,0.0015379951227916609,0.0002021932624228723
Detritus,1.0,2019,03,Mediterranean Region,43.5,7.5,0.0,75.0,3,99367219.08666033,0.006611490915685566,0.00047554624309456756,574.6651198741748,0.0007682483129726967,8.044191860926877e-05
Detritus,1.0,2019,03,Mediterranean Region,43.5,7.5,0.0,75.0,3,198826383.29579958,0.0031259259927203485,0.0007968933082431427,724.1443226318906,0.0003279852843580631,7.369493064110327e-05
Detritus,1.0,2019,03,Mediterranean Region,43.5,7.5,0.0,75.0,3,395398209.4983175,0.001721695754862188,0.001115417294404756,910.6371395896389,0.00017179131951053478,0.00010893141764296511
Detritus,1.0,2019,03,Mediterranean Region,43.5,7.5,0.0,75.0,3,790284465.9346219,0.0007623296081996554,0.00023406412832539537,1147.0832576583095,6.543562828234519e-05,1.6999597892580867e-05
Detritus,1.0,2019,03,Mediterranean Region,43.5,7.5,0.0,75.0,2,1596484088.142202,0.00022870527600003462,0.0001440622105115601,1450.068963877236,2.1905172857349536e-05,1.3369894742775078e-05
Detritus,1.0,2019,03,Mediterranean Region,43.5,7.5,0.0,200.0,1,3198238305.1719217,9.090558524389572e-05,,1827.9770239256288,7.881918200443663e-06,
Detritus,1.0,2019,03,Mediterranean Region,43.5,7.5,0.0,200.0,1,6368819972.300732,0.00010036450129342176,,2299.7825984209894,6.331564742429626e-06,
Filter_feeder_gelatinous,1.0,2019,03,Mediterranean Region,43.5,7.5,0.0,200.0,1,49624096.665071465,0.0009786961343277068,,455.9298191608002,0.0001041897678428269,
Filter_feeder_gelatinous,1.0,2019,03,Mediterranean Region,43.5,7.5,0.0,75.0,2,99367219.08666033,0.0011549312837322407,0.0007489109395378463,574.6651198741748,0.00013122477557431242,7.213739917301448e-05
Filter_feeder_gelatinous,1.0,2019,03,Mediterranean Region,43.5,7.5,0.0,75.0,2,198826383.29579958,0.003041078887978567,0.0023814928457312912,724.1443226318906,0.00030245460835709854,0.0002173737325142033
Filter_feeder_gelatinous,1.0,2019,03,Mediterranean Region,43.5,7.5,0.0,75.0,2,395398209.4983175,0.0017263167300772058,0.00029712871118641593,910.6371395896389,0.00016187435866901924,3.2703559061453444e-05
Filter_feeder_gelatinous,1.0,2019,03,Mediterranean Region,43.5,7.5,0.0,75.0,2,790284465.9346219,0.0019342686271937818,0.0016164544312654275,1147.0832576583095,0.00018201785794657677,0.00014965821122217923
Filter_feeder_gelatinous,1.0,2019,03,Mediterranean Region,43.5,7.5,0.0,75.0,1,1596484088.142202,0.0003517522534803528,,1450.068963877236,1.879236545210381e-05,1.777206919232899e-05
Filter_feeder_gelatinous,1.0,2019,03,Mediterranean Region,43.5,7.5,0.0,200.0,1,3198238305.1719217,7.123337873461846e-05,,1827.9770239256288,4.159451699207436e-06,
Filter_feeder_gelatinous,1.0,2019,03,Mediterranean Region,43.5,7.5,0.0,200.0,1,6368819972.300732,6.777564870546511e-05,,2299.7825984209894,4.811390120651726e-06,
Filter_feeder_gelatinous,1.0,2019,03,Mediterranean Region,43.5,7.5,0.0,200.0,1,12713151508.920866,0.0004730896768656755,,2895.6864471140507,2.6750564731030127e-05,
Filter_feeder_gelatinous,1.0,2019,03,Mediterranean Region,43.5,7.5,0.0,200.0,1,25468270205.310867,0.0002582335886595516,,3650.3424496887937,1.765734910078026e-05,
Filter_feeder_gelatinous,1.0,2019,03,Mediterranean Region,43.5,7.5,0.0,200.0,1,50950559778.40595,0.00019169230483096573,,4599.565196841983,1.0936338178732757e-05,
Mollusca,1.0,2019,03,Mediterranean Region,43.5,7.5,0.0,75.0,1,49624096.665071465,0.000839490314389441,,455.9298191608002,0.00010405685162402534,
Mollusca,1.0,2019,03,Mediterranean Region,43.5,7.5,0.0,75.0,1,99367219.08666033,0.0007894784930639808,,574.6651198741748,9.647662219767095e-05,
Mollusca,1.0,2019,03,Mediterranean Region,43.5,7.5,0.0,75.0,1,198826383.29579958,0.0005648988221318483,,724.1443226318906,5.949926721778988e-05,
Crustaceans,1.0,2019,04,Mediterranean Region,43.5,7.5,0.0,200.0,1,49624096.665071465,2.1676782780663943,,455.9298191608002,0.25563579002450376,
Crustaceans,1.0,2019,04,Mediterranean Region,43.5,7.5,0.0,200.0,3,99367219.08666033,0.7477893592074164,0.7589253211210181,574.6651198741748,0.0815127942415683,0.08585724512213118
Crustaceans,1.0,2019,04,Mediterranean Region,43.5,7.5,0.0,75.0,4,198826383.29579958,0.3465762238619669,0.37151632293127973,724.1443226318906,0.03935610345830889,0.04350471835588968
Crustaceans,1.0,2019,04,Mediterranean Region,43.5,7.5,0.0,75.0,4,395398209.4983175,0.07855365261971799,0.08083388188564025,910.6371395896389,0.007285307531821179,0.007114249131223738
Crustaceans,1.0,2019,04,Mediterranean Region,43.5,7.5,0.0,75.0,4,790284465.9346219,0.029390237591093403,0.04599274632733153,1147.0832576583095,0.0029521848305641626,0.0047067307329983704
Crustaceans,1.0,2019,04,Mediterranean Region,43.5,7.5,0.0,75.0,4,1596484088.142202,0.0056050472015521475,0.005773718337871659,1450.068963877236,0.0004537111701904088,0.00046023395268525674
Crustaceans,1.0,2019,04,Mediterranean Region,43.5,7.5,0.0,75.0,2,3198238305.1719217,0.004137213557850448,0.004628459289210384,1827.9770239256288,0.0003500536381570306,0.0003917200635997999
Crustaceans,1.0,2019,04,Mediterranean Region,43.5,7.5,0.0,200.0,1,6368819972.300732,0.0027023543977307074,,2299.7825984209894,0.000173076728022608,
Detritus,1.0,2019,04,Mediterranean Region,43.5,7.5,0.0,200.0,3,24865171.338516008,0.06984342375770546,0.06964944221709526,362.12981097943316,0.00910345013271633,0.009441757267404592
Detritus,1.0,2019,04,Mediterranean Region,43.5,7.5,0.0,75.0,4,49624096.665071465,0.02852602088327974,0.020786028583669007,455.9298191608002,0.0034667993034445876,0.0024782670624329296
Detritus,1.0,2019,04,Mediterranean Region,43.5,7.5,0.0,75.0,4,99367219.08666033,0.014695402791799067,0.008192466157984147,574.6651198741748,0.0017637840317666041,0.0009939534167210922
Detritus,1.0,2019,04,Mediterranean Region,43.5,7.5,0.0,75.0,4,198826383.29579958,0.006668305394084936,0.004650083236892093,724.1443226318906,0.0006952483341184212,0.0005065517437542619
Detritus,1.0,2019,04,Mediterranean Region,43.5,7.5,0.0,75.0,3,395398209.4983175,0.0014082950249903557,0.001240081519459609,910.6371395896389,0.00014552409642639558,0.00013219454038586708
Detritus,1.0,2019,04,Mediterranean Region,43.5,7.5,0.0,75.0,3,790284465.9346219,0.0009480347617602862,0.0006095557082697453,1147.0832576583095,9.420718733460212e-05,7.082222893373545e-05
Detritus,1.0,2019,04,Mediterranean Region,43.5,7.5,0.0,200.0,1,1596484088.142202,0.000425860134561235,,1450.068963877236,3.2506485504987684e-05,
Filter_feeder_gelatinous,1.0,2019,04,Mediterranean Region,43.5,7.5,0.0,75.0,1,99367219.08666033,0.004876931934834899,,574.6651198741748,0.0005145419850542451,
Filter_feeder_gelatinous,1.0,2019,04,Mediterranean Region,43.5,7.5,0.0,75.0,1,198826383.29579958,0.0023898617174858347,,724.1443226318906,0.0002776632470163528,
Filter_feeder_gelatinous,1.0,2019,04,Mediterranean Region,43.5,7.5,0.0,75.0,1,395398209.4983175,0.0011437108538199206,,910.6371395896389,0.00011099956023018463,
Filter_feeder_gelatinous,1.0,2019,04,Mediterranean Region,43.5,7.5,0.0,200.0,1,6368819972.300732,0.0004928257543605923,,2299.7825984209894,3.6113464308854444e-05,
Filter_feeder_gelatinous,1.0,2019,04,Mediterranean Region,43.5,7.5,0.0,200.0,1,101705212071.36678,0.0004888015956906656,,5791.372894228102,2.1509116409265447e-05,
Filter_feeder_gelatinous,1.0,2019,04,Mediterranean Region,43.5,7.5,0.0,200.0,1,811277605399.709,0.00032973228095468986,,11571.516754514067,1.4991502140142297e-05,
Crustaceans,1.0,2019,05,Mediterranean Region,43.5,7.5,0.0,200.0,1,49624096.665071465,0.5944842522779027,,455.9298191608002,0.07096124340790799,
Crustaceans,1.0,2019,05,Mediterranean Region,43.5,7.5,0.0,75.0,3,99367219.08666033,0.2958984402085993,0.21946256397646158,574.6651198741748,0.03123765418835894,0.0244578143668673
Crustaceans,1.0,2019,05,Mediterranean Region,43.5,7.5,0.0,75.0,3,198826383.29579958,0.1309397585529309,0.017061398360338775,724.1443226318906,0.014694592165558804,0.0021866064507978095
Crustaceans,1.0,2019,05,Mediterranean Region,43.5,7.5,0.0,75.0,3,395398209.4983175,0.05293886623402442,0.04539696776616896,910.6371395896389,0.005131423584619895,0.004141564542225569
Crustaceans,1.0,2019,05,Mediterranean Region,43.5,7.5,0.0,75.0,3,790284465.9346219,0.00870795356857636,0.00704080675823409,1147.0832576583095,0.0008133465733934126,0.0007344340859516599
Crustaceans,1.0,2019,05,Mediterranean Region,43.5,7.5,0.0,75.0,2,1596484088.142202,0.005683064317243156,0.0034007076219071263,1450.068963877236,0.00045964903746328455,0.00023692784296300002
Crustaceans,1.0,2019,05,Mediterranean Region,43.5,7.5,0.0,200.0,1,3198238305.1719217,0.0006909490880496009,,1827.9770239256288,5.147955540528228e-05,
Crustaceans,1.0,2019,05,Mediterranean Region,43.5,7.5,0.0,200.0,1,6368819972.300732,0.00037297547482248656,,2299.7825984209894,2.6475202218289612e-05,
Detritus,1.0,2019,05,Mediterranean Region,43.5,7.5,0.0,75.0,2,24865171.338516008,0.0766930020801399,0.013158335732123131,362.12981097943316,0.00994793579059319,0.0016845712002032318
Detritus,1.0,2019,05,Mediterranean Region,43.5,7.5,0.0,75.0,3,49624096.665071465,0.04601155305593007,0.030378199325029696,455.9298191608002,0.005523903266561474,0.0037295359320516355
Detritus,1.0,2019,05,Mediterranean Region,43.5,7.5,0.0,75.0,3,99367219.08666033,0.0321461423480436,0.02649829429973746,574.6651198741748,0.0035582304532782542,0.0029518516213646977
Detritus,1.0,2019,05,Mediterranean Region,43.5,7.5,0.0,75.0,3,198826383.29579958,0.019498239997279707,0.01656242582968934,724.1443226318906,0.0020236801503776816,0.0017514378509495983
Detritus,1.0,2019,05,Mediterranean Region,43.5,7.5,0.0,75.0,3,395398209.4983175,0.007351845632810344,0.005261580747380913,910.6371395896389,0.0007411400515793424,0.0005331474283121525
Detritus,1.0,2019,05,Mediterranean Region,43.5,7.5,0.0,75.0,3,790284465.9346219,0.001832584327267293,0.0015966494487890614,1147.0832576583095,0.00019369847054632203,0.00019034993460401693
Detritus,1.0,2019,05,Mediterranean Region,43.5,7.5,0.0,200.0,1,1596484088.142202,0.0010361584504298945,,1450.068963877236,9.111649320094636e-05,
Detritus,1.0,2019,05,Mediterranean Region,43.5,7.5,0.0,200.0,1,3198238305.1719217,0.00028778018229807427,,1827.9770239256288,2.4236224682163912e-05,
Detritus,1.0,2019,05,Mediterranean Region,43.5,7.5,0.0,200.0,1,6368819972.300732,0.00013097651301684102,,2299.7825984209894,1.0033802043683516e-05,
Filter_feeder_gelatinous,1.0,2019,05,Mediterranean Region,43.5,7.5,0.0,75.0,1,395398209.4983175,0.01515005230048145,,910.6371395896389,0.0014059944295823385,
Filter_feeder_gelatinous,1.0,2019,05,Mediterranean Region,43.5,7.5,0.0,75.0,2,790284465.9346219,0.023044707302273287,0.022742238968277196,1147.0832576583095,0.001997963463971726,0.0018677344760527964
Filter_feeder_gelatinous,1.0,2019,05,Mediterranean Region,43.5,7.5,0.0,75.0,2,1596484088.142202,0.018513282000477402,0.020701929487570256,1450.068963877236,0.00147387845640466,0.0016408940294993346
Filter_feeder_gelatinous,1.0,2019,05,Mediterranean Region,43.5,7.5,0.0,75.0,1,3198238305.1719217,0.02681175299771347,,1827.9770239256288,0.001987387716158991,
Filter_feeder_gelatinous,1.0,2019,05,Mediterranean Region,43.5,7.5,0.0,75.0,1,6368819972.300732,0.02104706103864091,,2299.7825984209894,0.0014604675836699251,
Filter_feeder_gelatinous,1.0,2019,05,Mediterranean Region,43.5,7.5,0.0,75.0,1,12713151508.920866,0.009804364198342089,,2895.6864471140507,0.0007003630344260115,
Filter_feeder_gelatinous,1.0,2019,05,Mediterranean Region,43.5,7.5,0.0,75.0,1,25468270205.310867,0.007297416332380349,,3650.3424496887937,0.0004621118858350841,
Filter_feeder_gelatinous,1.0,2019,05,Mediterranean Region,43.5,7.5,0.0,75.0,1,50950559778.40595,0.00395045594587154,,4599.565196841983,0.00021466183135954566,
Filter_feeder_gelatinous,1.0,2019,05,Mediterranean Region,43.5,7.5,0.0,75.0,1,101705212071.36678,0.003405813295241659,,5791.372894228102,0.00015882243108678444,
Carnivorous_gelatinous,1.0,2019,06,Mediterranean Region,39.5,8.5,0.0,200.0,1,790284465.9346219,0.008127020228372632,,1147.0832576583095,0.0007591689215055354,
Carnivorous_gelatinous,1.0,2019,06,Mediterranean Region,39.5,8.5,0.0,200.0,1,1596484088.142202,0.0013326182083243945,,1450.068963877236,0.00012837727638952926,
Carnivorous_gelatinous,1.0,2019,06,Mediterranean Region,39.5,8.5,0.0,200.0,1,3198238305.1719217,0.00447636155317954,,1827.9770239256288,0.0003817275817968789,
Carnivorous_gelatinous,1.0,2019,06,Mediterranean Region,39.5,8.5,0.0,200.0,1,6368819972.300732,0.0004928402235786638,,2299.7825984209894,3.427019445130105e-05,
Carnivorous_gelatinous,1.0,2019,06,Mediterranean Region,39.5,8.5,0.0,200.0,1,12713151508.920866,0.0009408898969004955,,2895.6864471140507,6.0950917477123196e-05,
Carnivorous_gelatinous,1.0,2019,06,Mediterranean Region,39.5,8.5,0.0,200.0,1,25468270205.310867,0.0008362244908675759,,3650.3424496887937,5.1798839944570664e-05,
Carnivorous_gelatinous,1.0,2019,06,Mediterranean Region,39.5,8.5,0.0,200.0,1,50950559778.40595,0.0004935080484719259,,4599.565196841983,2.7200271361575023e-05,
Carnivorous_gelatinous,1.0,2019,06,Mediterranean Region,39.5,8.5,0.0,200.0,1,101705212071.36678,0.00012996305411324644,,5791.372894228102,7.740284041728982e-06,
Crustaceans,1.0,2019,06,Mediterranean Region,39.5,8.5,0.0,200.0,1,49624096.665071465,0.08368800551795999,,455.9298191608002,0.010412983918554615,
Crustaceans,1.0,2019,06,Mediterranean Region,39.5,8.5,0.0,200.0,1,99367219.08666033,0.044096274457152085,,574.6651198741748,0.0052158994570234585,
Crustaceans,1.0,2019,06,Mediterranean Region,39.5,8.5,0.0,200.0,1,198826383.29579958,0.01167149458349591,,724.1443226318906,0.0012372156092771596,
