PFT,Validation_percentage,year,month,ocean,latitude,longitude,min_depth,max_depth,n,NBSS_slope_mean,NBSS_slope_std,NBSS_intercept_mean,NBSS_intercept_std,NBSS_r2_mean,NBSS_r2_std,PSD_slope_mean,PSD_slope_std,PSD_intercept_mean,PSD_intercept_std,PSD_r2_mean,PSD_r2_std,N_bins_min,QC_3std_dev,QC_min_n_size_bins,QC_R2
Filter_feeder_gelatinous,1.0,2019,10,South Atlantic Ocean,-0.5,-25.5,0.0,100.0,1,-1.2213637365420025,,9.868226978972096,,0.628035709454741,,-4.024032166787287,,10.27912851813592,,0.6622545320229687,,7.0,0,0,1
Mollusca,0.98,2019,10,South Atlantic Ocean,-0.5,-25.5,0.0,100.0,1,-1.0128147356299506,,5.697620928648941,,0.8100850488988889,,-3.257174987886895,,5.6510607828454855,,0.804769001167008,,6.0,0,0,0
Other_zooplankton,1.0,2019,10,South Atlantic Ocean,-0.5,-25.5,0.0,100.0,1,-0.28597083845707466,,-1.0387092974672267,,0.3576897026766326,,-1.3074784167796254,,-0.6912715680429464,,0.5985789256583081,,5.0,0,0,1
Rhizaria,0.9899999999999999,2019,10,South Atlantic Ocean,-0.5,-25.5,0.0,100.0,1,-0.7412975266153177,,3.4935595558274186,,0.9357717462464039,,-2.327127857897478,,3.0592978603047856,,0.9384894366963836,,3.0,0,1,0
Actinopterygii,1.0,2019,10,South Atlantic Ocean,-0.5,-23.5,0.0,200.0,1,-0.4436223848599474,,0.3166337206943357,,0.7800805972143956,,-1.482367617399417,,-0.15595794150026432,,0.8162892347814467,,7.0,0,0,1
Carnivorous_gelatinous,1.0,2019,10,South Atlantic Ocean,-0.5,-23.5,0.0,200.0,1,-0.46367644596181024,,1.6424335515983945,,0.5658690021169155,,-1.6427975604584597,,1.4879161158280407,,0.6796214207945208,,11.0,0,0,1
Crustaceans,1.0,2019,10,South Atlantic Ocean,-0.5,-23.5,0.0,200.0,1,-1.0338864197217568,,7.772307908572113,,0.9730289804468827,,-3.38268543873626,,7.880838857211442,,0.9784976429357117,,11.0,0,0,0
Detritus,1.0,2019,10,South Atlantic Ocean,-0.5,-23.5,0.0,200.0,1,-1.0447774433294812,,7.311403201850273,,0.9839217585301829,,-3.445087433773968,,7.515005370985234,,0.9858662927185963,,13.0,0,0,0
Filter_feeder_gelatinous,1.0,2019,10,South Atlantic Ocean,-0.5,-23.5,0.0,200.0,1,-0.35830595570555956,,0.42135873715854455,,0.30227629761197916,,-1.4598914709582897,,0.6856097868280626,,0.46306873312979546,,7.0,0,0,1
Mollusca,1.0,2019,10,South Atlantic Ocean,-0.5,-23.5,0.0,200.0,1,-0.9091510048974561,,4.829977213245466,,0.9180391070705491,,-3.049450154653316,,5.036400763098026,,0.926957350723736,,9.0,0,0,0
Other_zooplankton,1.0,2019,10,South Atlantic Ocean,-0.5,-23.5,0.0,200.0,1,-0.48042195257711207,,0.9189042638116067,,0.7811895643309599,,-1.836115966351769,,1.196193576471254,,0.8151825762279659,,6.0,0,0,1
Rhizaria,1.0,2019,10,South Atlantic Ocean,-0.5,-23.5,0.0,200.0,1,-2.7148731700694975,,21.1925791562005,,0.8582659187442057,,-8.257437289035796,,21.292573104256782,,0.8707758528586669,,4.0,0,1,0
Carnivorous_gelatinous,1.0,2019,10,South Atlantic Ocean,-0.5,-22.5,0.0,100.0,1,-0.964766621744161,,6.7168292273431,,0.7951662469400441,,-3.2790556831716304,,7.1336556272191975,,0.8204625016870152,,6.0,0,0,1
Crustaceans,0.9866666666666667,2019,10,South Atlantic Ocean,-0.5,-22.5,0.0,100.0,2,-0.8791506001030027,0.2722461448161193,6.432859652816451,2.275711329655729,0.8939861581580104,0.048947537999127884,-2.9753039544588664,0.8827978437340304,6.6959182937788055,2.586547892939745,0.923935169454932,0.032972810743340054,4.0,0,1,0
Detritus,1.0,2019,10,South Atlantic Ocean,-0.5,-22.5,0.0,100.0,1,-0.8632937512630193,,5.829280233614474,,0.9820663290296936,,-2.89776778638302,,5.969985967191761,,0.984037920057277,,12.0,0,0,0
Filter_feeder_gelatinous,1.0,2019,10,South Atlantic Ocean,-0.5,-22.5,0.0,100.0,1,-0.6839943783114947,,3.87163767512483,,0.7556405739712492,,-2.382655678061075,,4.023100104856525,,0.8150075421590459,,9.0,0,0,1
Rhizaria,0.98,2019,10,South Atlantic Ocean,-0.5,-22.5,0.0,100.0,1,-1.3446306453622523,,8.467421340765378,,0.8680385061087581,,-4.126214430373606,,8.15340871735205,,0.8960366036395261,,4.0,0,1,0
Carnivorous_gelatinous,1.0,2019,10,North Atlantic Ocean,0.5,-37.5,0.0,200.0,1,-1.1439257285017752,,8.695091568750627,,0.8858416561709029,,-3.6994471845985806,,8.770478150824271,,0.9116831973371053,,5.0,0,0,0
Crustaceans,1.0,2019,10,North Atlantic Ocean,0.5,-37.5,0.0,200.0,1,-1.02023272212658,,7.486234378146781,,0.9143996486856912,,-3.3080565079827537,,7.472837795664621,,0.9314121605502095,,11.0,0,0,0
Detritus,1.0,2019,10,North Atlantic Ocean,0.5,-37.5,0.0,200.0,1,-0.7668266163729459,,4.088892327000657,,0.9265681376463328,,-2.579928562396037,,4.122608628267258,,0.9472655264910179,,11.0,0,0,0
Filter_feeder_gelatinous,1.0,2019,10,North Atlantic Ocean,0.5,-37.5,0.0,200.0,1,-0.568433484286459,,2.2374536579634845,,0.8557397682093749,,-2.0102312008453,,2.241177126135062,,0.894176686779032,,9.0,0,0,0
Mollusca,1.0,2019,10,North Atlantic Ocean,0.5,-37.5,0.0,200.0,1,-0.59116996210062,,2.0316935145872197,,0.4742252398448443,,-2.056829339388684,,1.9973973106609044,,0.5396496264545003,,6.0,0,0,1
Other_zooplankton,1.0,2019,10,North Atlantic Ocean,0.5,-37.5,0.0,200.0,1,-0.7617174720878287,,3.645128892398334,,0.9418394401974537,,-2.773370654825879,,4.333156847694757,,0.9214353995544414,,3.0,0,1,0
Rhizaria,1.0,2019,10,North Atlantic Ocean,0.5,-37.5,0.0,200.0,1,-1.7771755385793915,,12.726164012688372,,0.9223429736720922,,-5.654429622049381,,13.192829468905218,,0.9532400882888037,,4.0,0,1,0
Carnivorous_gelatinous,1.0,2019,10,North Atlantic Ocean,0.5,-19.5,0.0,200.0,1,-1.2459228512729794,,9.566411061901265,,0.9586641983999942,,-3.950714705809338,,9.491151669453947,,0.9702650316667699,,5.0,0,0,0
Crustaceans,1.0,2019,10,North Atlantic Ocean,0.5,-19.5,0.0,200.0,1,-1.2448340362686292,,9.239853887982527,,0.9115441147208334,,-3.928557811454049,,9.135102890338315,,0.9234327465824173,,8.0,0,0,0
Detritus,1.0,2019,10,North Atlantic Ocean,0.5,-19.5,0.0,200.0,1,-0.8512136165799883,,4.6609173970741775,,0.9226257492766142,,-2.8084048036269267,,4.6465517419489935,,0.9418857606956628,,11.0,0,0,0
Filter_feeder_gelatinous,1.0,2019,10,North Atlantic Ocean,0.5,-19.5,0.0,200.0,1,-0.4386218395187896,,0.53139715544705,,0.6386542166771947,,-1.6245595313903485,,0.559378790476071,,0.7309986727177987,,5.0,0,0,1
Actinopterygii,1.0,2019,10,North Atlantic Ocean,0.5,-11.5,0.0,200.0,1,-0.76682439406717,,3.3765267321727337,,0.2928154863707607,,-2.7106315473385014,,3.802081062101145,,0.434077870361796,,3.0,0,1,1
Carnivorous_gelatinous,1.0,2019,10,North Atlantic Ocean,0.5,-11.5,0.0,200.0,1,-0.9892907373246921,,6.72098895345556,,0.8791447554051541,,-3.3283630138856966,,7.071803693391325,,0.8895213863942375,,9.0,0,0,0
Crustaceans,1.0,2019,10,North Atlantic Ocean,0.5,-11.5,0.0,200.0,1,-1.1878032717569553,,9.010833195168242,,0.9612163346123836,,-3.883279539821694,,9.266777800571688,,0.9629120958716548,,10.0,0,0,0
Detritus,1.0,2019,10,North Atlantic Ocean,0.5,-11.5,0.0,200.0,1,-0.7665642025339142,,4.538321285291131,,0.9667956983958156,,-2.657182831945963,,4.793084378456359,,0.9731359156810234,,14.0,0,0,0
Filter_feeder_gelatinous,1.0,2019,10,North Atlantic Ocean,0.5,-11.5,0.0,200.0,1,-0.360861495391128,,0.14915141902329898,,0.6675086350437749,,-1.445049026561707,,0.33198344885984454,,0.8282972803076307,,12.0,0,0,1
Mollusca,1.0,2019,10,North Atlantic Ocean,0.5,-11.5,0.0,200.0,1,-1.0403965253094334,,5.712964614925545,,0.9550618165225563,,-3.3166957945603714,,5.5983798895601975,,0.9185392474155538,,4.0,0,1,0
Other_zooplankton,1.0,2019,10,North Atlantic Ocean,0.5,-11.5,0.0,200.0,1,-0.2973124845462824,,-0.8199418451548821,,0.6714184122661138,,-1.2683902682360986,,-0.6537999562066235,,0.7535478594659922,,4.0,0,1,1
Rhizaria,1.0,2019,10,North Atlantic Ocean,0.5,-11.5,0.0,200.0,1,-1.7537265369496258,,11.921733389900844,,0.8294830333574305,,-5.370568911131879,,11.718596623215417,,0.8194923953758041,,5.0,0,0,0
Actinopterygii,1.0,2019,10,North Atlantic Ocean,0.5,-9.5,0.0,200.0,1,-1.0580137040674986,,6.0377948182273045,,0.7277489890678966,,-3.1587328234359084,,5.262250690934532,,0.7460964926984529,,5.0,0,0,1
Carnivorous_gelatinous,1.0,2019,10,North Atlantic Ocean,0.5,-9.5,0.0,200.0,1,-1.116302408366408,,8.338592057929729,,0.9174037176403904,,-3.750261770859524,,8.851585308765012,,0.9355567490115568,,7.0,0,0,0
Crustaceans,1.0,2019,10,North Atlantic Ocean,0.5,-9.5,0.0,200.0,1,-1.2099263115363084,,9.253707321110946,,0.9537375567682093,,-3.9692376487133116,,9.591338775408765,,0.9637907231941021,,9.0,0,0,0
Detritus,1.0,2019,10,North Atlantic Ocean,0.5,-9.5,0.0,200.0,1,-0.807641679956666,,5.142855700594862,,0.9718251899753187,,-2.7335641259798673,,5.2676231429634734,,0.9776485295682754,,14.0,0,0,0
Filter_feeder_gelatinous,1.0,2019,10,North Atlantic Ocean,0.5,-9.5,0.0,200.0,1,-0.8268329983236853,,5.35856348691215,,0.9484369053425603,,-2.8773977035354905,,5.769084667647542,,0.9676307125188363,,10.0,0,0,0
Mollusca,1.0,2019,10,North Atlantic Ocean,0.5,-9.5,0.0,200.0,1,-0.7764890213219977,,3.612921740406358,,0.908921911227484,,-2.4901778276650828,,3.3157946319835245,,0.8722553467117473,,3.0,0,1,0
Other_zooplankton,1.0,2019,10,North Atlantic Ocean,0.5,-9.5,0.0,200.0,1,-0.9913657145570736,,5.687420647929188,,0.7871361372186721,,-3.4262774701999077,,6.285162306401771,,0.8489751767708992,,5.0,0,0,1
Rhizaria,1.0,2019,10,North Atlantic Ocean,0.5,-9.5,0.0,200.0,1,-4.152054543611967,,33.971597532333625,,0.9613389141319395,,-12.243208122590461,,33.47776366853648,,0.9627074440708447,,3.0,1,1,0
Actinopterygii,1.0,2019,10,North Atlantic Ocean,0.5,-5.5,0.0,200.0,1,-1.2232161912599142,,8.578602701774416,,0.832903824230941,,-3.5935329955898863,,7.493689505735309,,0.7844957926089086,,3.0,0,1,0
Carnivorous_gelatinous,1.0,2019,10,North Atlantic Ocean,0.5,-5.5,0.0,200.0,1,-0.7800072315362856,,4.896731633271713,,0.9022248297570847,,-2.6911120735607263,,5.140147669414443,,0.9121381088360284,,9.0,0,0,0
Crustaceans,1.0,2019,10,North Atlantic Ocean,0.5,-5.5,0.0,200.0,1,-1.2274371267599171,,9.570730613596908,,0.9544200817819062,,-3.965903905236741,,9.73954668521685,,0.9592265126073124,,11.0,0,0,0
Detritus,1.0,2019,10,North Atlantic Ocean,0.5,-5.5,0.0,200.0,1,-0.8304342833798607,,5.172033616408522,,0.9159497873742848,,-2.764439630720629,,5.196048281479545,,0.938120403270571,,13.0,0,0,0
Filter_feeder_gelatinous,1.0,2019,10,North Atlantic Ocean,0.5,-5.5,0.0,200.0,1,-0.3466071262023781,,0.3814303200380449,,0.34345315126400733,,-1.363218566427369,,0.4144426685229119,,0.4758290187646439,,14.0,0,0,1
Mollusca,1.0,2019,10,North Atlantic Ocean,0.5,-5.5,0.0,200.0,1,-0.3186057388309535,,-0.8342337399321185,,0.37651158362196147,,-1.1191954783130482,,-1.3473866248655244,,0.38004365208038793,,7.0,0,0,1
Other_zooplankton,1.0,2019,10,North Atlantic Ocean,0.5,-5.5,0.0,200.0,1,-0.6312909659949648,,2.459454791751624,,0.9415504507669563,,-2.1836793362038445,,2.4518370256665083,,0.9493208997604594,,6.0,0,0,0
Rhizaria,1.0,2019,10,North Atlantic Ocean,0.5,-5.5,0.0,200.0,1,-1.5502947338792608,,9.589420523139234,,0.9476271849943563,,-4.716988340894424,,9.236852314080748,,0.9292351657255502,,4.0,0,1,0
Carnivorous_gelatinous,1.0,2019,10,Mediterranean Region,43.5,7.5,0.0,75.0,3,-0.35379807785286754,0.21412319770320998,0.28804686753569175,2.0293967428897215,0.6576660195934803,0.390136735393323,-1.3396437199074642,0.6537597559589561,0.16983173786718897,2.1385129630178477,0.7701459157413878,0.2574208115969519,8.0,0,0,1
Crustaceans,1.0,2019,10,Mediterranean Region,43.5,7.5,0.0,75.0,3,-1.6033221692492703,0.13270357030612553,11.84265125844414,1.2071672079436229,0.9562110932851363,0.025156240445723406,-5.01093839190505,0.38049299931577546,11.888739910865757,1.1880316714753232,0.9619585992926566,0.01577181118691059,5.0,0,0,0
Detritus,1.0,2019,10,Mediterranean Region,43.5,7.5,0.0,75.0,3,-0.9927633511307216,0.23195663057255797,6.014909380766777,1.7991841951185092,0.9462411893994324,0.03588246858186237,-3.354734723053473,0.7425506259426641,6.384827208469074,1.9860625670043317,0.9539104162119671,0.023397456128290008,7.0,0,0,0
Filter_feeder_gelatinous,1.0,2019,10,Mediterranean Region,43.5,7.5,0.0,75.0,3,-1.2075006804701214,0.3054774629187425,7.627718697713301,2.5697889761226915,0.893050464513052,0.08184714163458169,-3.8194494511510277,0.8532766808775242,7.544323918484523,2.4523058408299248,0.8882796126292772,0.08208805977347418,5.0,0,0,0
Mesophytoplankton,1.0,2019,10,Mediterranean Region,43.5,7.5,0.0,75.0,1,-0.04853556240556298,,-3.6377905569596876,,0.01568613172788058,,-0.3317545320354648,,-4.054129224707841,,0.9985092619454894,,3.0,0,1,1
Mollusca,1.0,2019,10,Mediterranean Region,43.5,7.5,0.0,75.0,3,-1.343134003083913,0.3825453272557895,8.463096168424194,3.344645322641269,0.9265584953155718,0.031258873075616804,-4.27307445159398,1.0893673163670967,8.568023316537449,3.296759375511293,0.9472586285421413,0.004156286800131843,4.0,0,1,0
Other_zooplankton,1.0,2019,10,Mediterranean Region,43.5,7.5,0.0,75.0,2,-0.5702107985044396,0.41656425271090863,1.1050016426264029,3.7808340750250142,0.7709390342287264,0.2880836824419993,-2.0919024808035394,1.6314704395163024,1.3337262545822421,4.9969318875557915,0.8547060682522679,0.20194106598761222,3.0,0,1,1
Rhizaria,1.0,2019,10,Mediterranean Region,43.5,7.5,0.0,75.0,3,-1.0053063282218078,0.5489733437558967,5.752202800480706,5.086071875474054,0.8735718057307533,0.08186059697419906,-3.225260056807766,1.5759650523692719,5.637314705608617,5.063370495904833,0.870328907606963,0.06075440982658312,3.0,0,1,0
Actinopterygii,1.0,2019,11,South Pacific Ocean,-21.5,-175.5,0.0,200.0,1,-1.6394589545927376,,10.860676662863703,,0.918573214811756,,-5.061802954556707,,10.691126469103434,,0.8866772537869638,,4.0,0,1,0
Carnivorous_gelatinous,1.0,2019,11,South Pacific Ocean,-21.5,-175.5,0.0,200.0,1,-0.9667607372042338,,6.779794452109142,,0.9717343173726687,,-3.1860281608796526,,6.859966433301233,,0.9787520598937396,,10.0,0,0,0
Crustaceans,1.0,2019,11,South Pacific Ocean,-21.5,-175.5,0.0,200.0,1,-1.224659815309238,,9.075726404636475,,0.9561141218349795,,-3.9627600614134897,,9.262052543894425,,0.9631191202819946,,10.0,0,0,0
Detritus,1.0,2019,11,South Pacific Ocean,-21.5,-175.5,0.0,200.0,1,-0.8992898118607774,,5.77358973522046,,0.951534064651603,,-2.9845813287264145,,5.86152570981994,,0.9568468509015582,,12.0,0,0,0
Filter_feeder_gelatinous,1.0,2019,11,South Pacific Ocean,-21.5,-175.5,0.0,200.0,1,-0.8570617434851755,,5.406375933943995,,0.9538628459199358,,-2.879545731235901,,5.5454923617933325,,0.9619633200624822,,11.0,0,0,0
Mesophytoplankton,1.0,2019,11,South Pacific Ocean,-21.5,-175.5,0.0,200.0,1,-1.7146915664580866,,10.779470128976829,,0.990355324362923,,-5.5320653159309305,,11.38326243370781,,0.9919586266525776,,4.0,0,1,0
Mollusca,1.0,2019,11,South Pacific Ocean,-21.5,-175.5,0.0,200.0,1,-0.5689382556435053,,1.9778093998925828,,0.9548543882546411,,-1.996346224611168,,1.9829847028757577,,0.9609942319270398,,13.0,0,0,0
Other_zooplankton,1.0,2019,11,South Pacific Ocean,-21.5,-175.5,0.0,200.0,1,-0.4093248125175409,,0.038913623716264834,,0.3853042751184379,,-1.3804350087327446,,-0.43848873141933,,0.4084683405869868,,6.0,0,0,1
Rhizaria,1.0,2019,11,South Pacific Ocean,-21.5,-175.5,0.0,200.0,1,-1.9227281027962186,,14.104539658019165,,0.7722316171110513,,-5.622078740416718,,13.205430193717302,,0.7518274044205536,,3.0,0,1,1
Actinopterygii,1.0,2019,11,South Pacific Ocean,-21.5,172.5,0.0,200.0,1,-0.7564969061681874,,3.1484339933318193,,0.49591140508174447,,-2.4799115286406375,,2.8812082840350888,,0.47843502094108126,,5.0,0,0,1
Carnivorous_gelatinous,1.0,2019,11,South Pacific Ocean,-21.5,172.5,0.0,200.0,1,-0.6675984184062421,,3.0631269511144974,,0.7780561965946786,,-2.238816582403118,,2.892922989316628,,0.8252368745705906,,8.0,0,0,1
Crustaceans,1.0,2019,11,South Pacific Ocean,-21.5,172.5,0.0,200.0,1,-0.9949310212001634,,6.712343679496454,,0.9768876655426098,,-3.2713263586035004,,6.821060185669548,,0.9848773642412126,,12.0,0,0,0
Detritus,1.0,2019,11,South Pacific Ocean,-21.5,172.5,0.0,200.0,1,-1.0041464078359608,,5.950106850164206,,0.9314475415759156,,-3.301989375363411,,6.07915246986305,,0.9513872992896506,,10.0,0,0,0
Filter_feeder_gelatinous,1.0,2019,11,South Pacific Ocean,-21.5,172.5,0.0,200.0,1,-0.4866148488776875,,1.0455424043932324,,0.7828721078251699,,-1.8048468810438691,,1.168448895425561,,0.8279605635646187,,6.0,0,0,1
Mesophytoplankton,1.0,2019,11,South Pacific Ocean,-21.5,172.5,0.0,200.0,1,-0.6187446399120633,,1.4056512210973122,,0.6036935679738463,,-2.462628482967926,,2.302559817474812,,0.7984990851204667,,3.0,0,1,1
Mollusca,1.0,2019,11,South Pacific Ocean,-21.5,172.5,0.0,200.0,1,-0.45247839431514736,,0.3877939739889835,,0.914346028153494,,-1.6257843623384067,,0.3263385959515954,,0.9187827895330424,,6.0,0,0,0
Other_zooplankton,1.0,2019,11,South Pacific Ocean,-21.5,172.5,0.0,200.0,1,-1.053785153278249,,5.592943346968252,,0.9372370402237599,,-2.712666881593008,,3.3600036847269,,0.8383683960850025,,4.0,0,1,0
Rhizaria,1.0,2019,11,South Pacific Ocean,-21.5,172.5,0.0,200.0,1,-0.9132832293065459,,4.415300792565571,,0.8134176709747019,,-3.0662854471053906,,4.63728023430017,,0.8688720023559147,,5.0,0,0,0
Carnivorous_gelatinous,1.0,2019,11,South Pacific Ocean,-20.5,-179.5,0.0,200.0,1,-0.5248788067207961,,2.02817950930261,,0.897198969655562,,-1.8858042726547515,,2.0756743094609122,,0.9389475802380487,,9.0,0,0,0
Crustaceans,1.0,2019,11,South Pacific Ocean,-20.5,-179.5,0.0,200.0,1,-1.0296648754811253,,6.860562960088588,,0.9800351802262506,,-3.402742568924681,,7.067727329939511,,0.9828693714569074,,11.0,0,0,0
Detritus,1.0,2019,11,South Pacific Ocean,-20.5,-179.5,0.0,200.0,1,-0.93474443315855,,5.658221927042236,,0.9550329100949695,,-3.176454954863032,,6.000193709310047,,0.9618473667141035,,12.0,0,0,0
Filter_feeder_gelatinous,1.0,2019,11,South Pacific Ocean,-20.5,-179.5,0.0,200.0,1,-1.2357464389357666,,8.747153128446081,,0.9375768440311278,,-4.0941696115452135,,9.22705543447416,,0.9557761634899329,,8.0,0,0,0
Mesophytoplankton,1.0,2019,11,South Pacific Ocean,-20.5,-179.5,0.0,200.0,1,-0.5105798423216805,,0.8129694241596814,,0.7593174062080363,,-1.8893855238231807,,1.0109574988661336,,0.8527192693146713,,4.0,0,1,1
Mollusca,1.0,2019,11,South Pacific Ocean,-20.5,-179.5,0.0,200.0,1,-0.6329858389086062,,2.080453441926125,,0.9519718831410586,,-2.1897844125658983,,2.090660069370929,,0.9570750427283607,,6.0,0,0,0
Rhizaria,1.0,2019,11,South Pacific Ocean,-20.5,-179.5,0.0,200.0,1,-0.5953291957499109,,2.378298416837055,,0.677352637095443,,-2.080125528622832,,2.4186917354296913,,0.7721282726793076,,5.0,0,0,1
Carnivorous_gelatinous,1.0,2019,11,South Pacific Ocean,-20.5,-177.5,0.0,200.0,2,-0.8335912320196714,0.03955393179813252,4.7028997880098835,0.1953469794417579,0.9434969122134058,0.005516844847820407,-2.8178147018366677,0.06441065371328497,4.870519081563619,0.38866813850871346,0.9494676731223388,0.0064751198240147615,7.0,0,0,0
Crustaceans,1.0,2019,11,South Pacific Ocean,-20.5,-177.5,0.0,200.0,2,-1.2777469759737115,0.1617813579623252,8.842046502191684,1.018412818991689,0.9729459462664817,0.022886526621910076,-4.225694923749531,0.49950451531326706,9.34720746888601,1.0997103295536415,0.9765715610157362,0.022914202491983972,8.0,0,0,0
Detritus,1.0,2019,11,South Pacific Ocean,-20.5,-177.5,0.0,200.0,2,-0.9113866615456486,0.05110219737043497,5.335515258901315,0.6103305906807045,0.9234527419270029,0.06362584636900509,-3.007524161363323,0.09701445051203526,5.392558102848156,0.4708138895632029,0.9334500912394758,0.047997650341814524,9.0,0,0,0
Filter_feeder_gelatinous,1.0,2019,11,South Pacific Ocean,-20.5,-177.5,0.0,200.0,2,-0.7803364488807478,0.46917706951226623,3.89931171057706,4.86844342635497,0.8097760285535682,0.13797752149842002,-2.6632975871797555,1.408784875908809,4.050320195025755,5.003400307243284,0.8335128663967437,0.10147299553122201,9.0,0,0,0
Mesophytoplankton,1.0,2019,11,South Pacific Ocean,-20.5,-177.5,0.0,200.0,1,-1.1589713057895485,,5.704858590022774,,0.9333010863737592,,-3.347165736980548,,4.775865676974518,,0.9293179683293199,,5.0,0,0,0
Mollusca,1.0,2019,11,South Pacific Ocean,-20.5,-177.5,0.0,200.0,2,-0.38486521216874314,0.06952735721615995,-0.07833307128137967,0.67744701972149,0.7302118860276589,0.31827710707505963,-1.5547143525857676,0.108410530948725,0.1894101923009508,0.37149097827930455,0.7948980552159272,0.27029658727614725,6.0,0,0,1
Rhizaria,1.0,2019,11,South Pacific Ocean,-20.5,-177.5,0.0,200.0,2,-0.6790012557662147,0.3108147422532362,2.414414458764104,2.7335734822810243,0.598773427345187,0.49712988777700673,-2.0823456973305015,0.9904373677458849,1.8028274203685357,2.983620039355922,0.608929699698554,0.5048727181503252,5.0,0,0,1
Carnivorous_gelatinous,1.0,2019,11,South Pacific Ocean,-20.5,-175.5,0.0,200.0,1,-0.8916044693265883,,5.398056776239622,,0.8382013994314375,,-2.991576733567444,,5.576032850060983,,0.8832060211724623,,6.0,0,0,0
Crustaceans,1.0,2019,11,South Pacific Ocean,-20.5,-175.5,0.0,200.0,1,-1.2399694266674421,,8.620783840190374,,0.9755910814343832,,-3.9644892306801762,,8.689076438711474,,0.9816738854667305,,9.0,0,0,0
Detritus,1.0,2019,11,South Pacific Ocean,-20.5,-175.5,0.0,200.0,1,-0.787930752925681,,4.279533012374296,,0.9516555489933208,,-2.6966876805808146,,4.471086291178635,,0.9660525447654906,,11.0,0,0,0
Filter_feeder_gelatinous,1.0,2019,11,South Pacific Ocean,-20.5,-175.5,0.0,200.0,1,-0.7635375232265461,,4.575742486702056,,0.8952192641236795,,-2.5561102166410774,,4.549078292613683,,0.9203817793671006,,10.0,0,0,0
Mesophytoplankton,1.0,2019,11,South Pacific Ocean,-20.5,-175.5,0.0,200.0,1,-0.8878741330489441,,3.494140103130877,,0.6684077581229421,,-2.4553496240735986,,2.280799638308494,,0.6976048430129338,,4.0,0,1,1
Mollusca,1.0,2019,11,South Pacific Ocean,-20.5,-175.5,0.0,200.0,1,-0.4663940505365775,,0.5351851167023858,,0.8685908793526839,,-1.6993076793593107,,0.5555654530089358,,0.9182054565862668,,10.0,0,0,0
Other_zooplankton,1.0,2019,11,South Pacific Ocean,-20.5,-175.5,0.0,200.0,1,-0.3066994546979436,,-1.4212273816818612,,0.9610914709505547,,-0.9009340002360955,,-2.347288897242811,,0.8355801045828584,,5.0,0,0,0
Rhizaria,1.0,2019,11,South Pacific Ocean,-20.5,-175.5,0.0,200.0,1,-0.06631716494683453,,-3.0757127596615366,,0.05252805973125285,,-0.22825060668602856,,-3.8920016340226367,,0.1808989631321246,,4.0,0,1,1
Carnivorous_gelatinous,1.0,2019,11,South Pacific Ocean,-20.5,-170.5,0.0,200.0,1,-0.6981813686571388,,2.829387306593925,,0.36325394386808485,,-2.436152195383807,,3.0067185605997846,,0.43999286125908665,,6.0,0,0,1
Crustaceans,1.0,2019,11,South Pacific Ocean,-20.5,-170.5,0.0,200.0,1,-1.4050425749603153,,9.54000649481536,,0.9660084629023166,,-4.466939034635459,,9.685600442041133,,0.9715377463300026,,8.0,0,0,0
Detritus,1.0,2019,11,South Pacific Ocean,-20.5,-170.5,0.0,200.0,1,-0.8142195241538945,,4.305137319140378,,0.9677702283433544,,-2.6897538100986926,,4.2566886667044805,,0.981586506488023,,9.0,0,0,0
Filter_feeder_gelatinous,1.0,2019,11,South Pacific Ocean,-20.5,-170.5,0.0,200.0,1,-0.6497319683708703,,2.2327984178435196,,0.7412262055973878,,-2.1751002785505174,,2.0853406255694926,,0.814360128247618,,10.0,0,0,1
Mesophytoplankton,1.0,2019,11,South Pacific Ocean,-20.5,-170.5,0.0,200.0,1,-0.8287922066030194,,3.164959570903941,,0.9627680158780417,,-2.3229820884705648,,2.046827638848905,,0.8014562783960001,,3.0,0,1,0
Mollusca,1.0,2019,11,South Pacific Ocean,-20.5,-170.5,0.0,200.0,1,-0.5605248195609223,,0.7429738699988184,,0.8657678618687208,,-1.9021292227437334,,0.6317997345218611,,0.9093257549976808,,3.0,0,1,0
Rhizaria,1.0,2019,11,South Pacific Ocean,-20.5,-170.5,0.0,200.0,1,-0.4881859866945537,,0.1753375923594751,,0.9959821186686828,,-1.6115308996512494,,-0.17553735105189894,,0.9641260584168077,,3.0,0,1,0
Carnivorous_gelatinous,1.0,2019,11,South Pacific Ocean,-20.5,-166.5,0.0,200.0,1,-0.4660523146910969,,0.7016476679067867,,0.8381147816851151,,-1.751722316770898,,0.8742285677936943,,0.9173179381615701,,6.0,0,0,0
Crustaceans,1.0,2019,11,South Pacific Ocean,-20.5,-166.5,0.0,200.0,1,-1.1647443985007468,,7.637830170370044,,0.9070279663931082,,-3.887653003070401,,8.125921661726721,,0.932386736237539,,11.0,0,0,0
Detritus,1.0,2019,11,South Pacific Ocean,-20.5,-166.5,0.0,200.0,1,-0.9279753500924757,,4.939679229391476,,0.8724093368275018,,-3.0552109612881053,,5.00529330103315,,0.8922152774846464,,10.0,0,0,0
Filter_feeder_gelatinous,1.0,2019,11,South Pacific Ocean,-20.5,-166.5,0.0,200.0,1,-0.630030453173167,,2.2542882162494404,,0.9237945802214769,,-2.253111650508548,,2.484054653091544,,0.9362898406681125,,5.0,0,0,0
