PFT,Validation_percentage,year,month,ocean,latitude,longitude,min_depth,max_depth,n,biovolume_size_class,normalized_biovolume_mean,normalized_biovolume_std,equivalent_circular_diameter_mean,normalized_abundance_mean,normalized_abundance_std,QC_3std_dev,QC_min_n_size_bins,QC_R2
Detritus,0.99,2015,09,North Atlantic Ocean,9.5,-22.5,1.0,201.0,2,25468270205.310867,0.00351228688656735,0.00012166081326881545,3650.3424496887937,0.00023820431911945,2.8089818041654318e-05,0,0,0
Detritus,0.99,2015,09,North Atlantic Ocean,9.5,-22.5,1.0,201.0,1,50950559778.40595,0.0010568606046972,,4599.565196841983,6.761660399472463e-05,,0,0,0
Detritus,0.99,2015,09,North Atlantic Ocean,9.5,-22.5,3.0,201.0,1,203373568902.34256,0.0007008604757609,,7296.231904209181,3.4205162673062536e-05,,0,0,0
Mesophytoplankton,1.0,2015,09,North Atlantic Ocean,9.5,-22.5,1.0,201.0,2,790284465.9346219,0.090562029262613,0.06792557476333316,1147.0832576583095,0.00903597095184265,0.006744740727463247,0,1,0
Mesophytoplankton,1.0,2015,09,North Atlantic Ocean,9.5,-22.5,1.0,201.0,2,1596484088.142202,0.0063069867742812,0.0046808135556144605,1450.068963877236,0.00055679337418395,0.00036834314434164154,0,1,0
Mesophytoplankton,1.0,2015,09,North Atlantic Ocean,9.5,-22.5,1.0,201.0,2,3198238305.1719217,0.0005470692733681,0.0001270746943784358,1827.9770239256288,5.021748130545236e-05,5.921806613726555e-06,0,1,0
Mesophytoplankton,1.0,2015,09,North Atlantic Ocean,9.5,-22.5,1.0,201.0,1,6368819972.300732,0.0005002835329079,,2299.7825984209894,4.259579134767967e-05,,0,1,0
Mesophytoplankton,1.0,2015,09,North Atlantic Ocean,9.5,-22.5,1.0,201.0,1,101705212071.36678,0.0002214242300306,,5791.372894228102,1.5633650030287797e-05,,0,1,0
Rhizaria,1.0,2015,09,North Atlantic Ocean,9.5,-22.5,1.0,201.0,2,790284465.9346219,0.005602502755799,0.003599786444770311,1147.0832576583095,0.0005575987788098,0.0003428209837398627,0,1,0
Rhizaria,1.0,2015,09,North Atlantic Ocean,9.5,-22.5,1.0,201.0,2,1596484088.142202,0.0019379909014792499,0.00015287808245984132,1450.068963877236,0.00016164650004175,1.9061874234796862e-05,0,1,0
Rhizaria,1.0,2015,09,North Atlantic Ocean,9.5,-22.5,1.0,201.0,2,3198238305.1719217,0.00206163412841695,0.0006024082994765855,1827.9770239256288,0.0001391449109933,3.4039528970306966e-05,0,1,0
Rhizaria,1.0,2015,09,North Atlantic Ocean,9.5,-22.5,1.0,201.0,1,6368819972.300732,0.0009083852911878,,2299.7825984209894,6.38936870215195e-05,,0,1,0
Rhizaria,1.0,2015,09,North Atlantic Ocean,9.5,-22.5,1.0,201.0,2,12713151508.920866,0.0005988467363759,0.00011890495749809328,2895.6864471140507,4.297802186257136e-05,5.0681063146635085e-06,0,1,0
Rhizaria,1.0,2015,09,North Atlantic Ocean,9.5,-22.5,1.0,201.0,1,25468270205.310867,0.0002176244698497,,3650.3424496887937,1.819515152499932e-05,,0,1,0
Crustaceans,1.0,2015,09,North Atlantic Ocean,10.5,-22.5,3.0,201.0,1,1596484088.142202,0.0076546999139354,,1450.068963877236,0.0005486087384801,,0,1,1
Crustaceans,1.0,2015,09,North Atlantic Ocean,10.5,-22.5,3.0,201.0,1,6368819972.300732,0.0004843837166218,,2299.7825984209894,4.731480669347196e-05,,0,1,1
Crustaceans,1.0,2015,09,North Atlantic Ocean,10.5,-22.5,3.0,201.0,1,12713151508.920866,0.0016197291665076,,2895.6864471140507,8.751733573063442e-05,,0,1,1
Detritus,1.0,2015,09,North Atlantic Ocean,10.5,-22.5,3.0,201.0,1,790284465.9346219,0.3147353113430312,,1147.0832576583095,0.0289696532984652,,0,0,0
Detritus,1.0,2015,09,North Atlantic Ocean,10.5,-22.5,3.0,201.0,1,1596484088.142202,0.1634248810167464,,1450.068963877236,0.0133311923450667,,0,0,0
Detritus,1.0,2015,09,North Atlantic Ocean,10.5,-22.5,3.0,201.0,1,3198238305.1719217,0.075531861861974,,1827.9770239256288,0.0057776474788215,,0,0,0
Detritus,1.0,2015,09,North Atlantic Ocean,10.5,-22.5,3.0,201.0,1,6368819972.300732,0.0288235367325641,,2299.7825984209894,0.0019872218811258,,0,0,0
Detritus,1.0,2015,09,North Atlantic Ocean,10.5,-22.5,3.0,201.0,1,12713151508.920866,0.0076445498664943,,2895.6864471140507,0.0005251040143838,,0,0,0
Detritus,1.0,2015,09,North Atlantic Ocean,10.5,-22.5,3.0,201.0,1,25468270205.310867,0.0006592992926454,,3650.3424496887937,4.042183745980203e-05,,0,0,0
Detritus,1.0,2015,09,North Atlantic Ocean,10.5,-22.5,3.0,201.0,1,50950559778.40595,0.0030589924280502,,4599.565196841983,0.0001877689347972,,0,0,0
Mesophytoplankton,1.0,2015,09,North Atlantic Ocean,10.5,-22.5,3.0,201.0,1,790284465.9346219,0.1340622883837265,,1147.0832576583095,0.0134480803655452,,0,1,0
Mesophytoplankton,1.0,2015,09,North Atlantic Ocean,10.5,-22.5,3.0,201.0,1,1596484088.142202,0.0102746618423921,,1450.068963877236,0.0008777739815681,,0,1,0
Mesophytoplankton,1.0,2015,09,North Atlantic Ocean,10.5,-22.5,3.0,201.0,1,3198238305.1719217,0.0016559327647797,,1827.9770239256288,0.0001533888711191,,0,1,0
Mollusca,1.0,2015,09,North Atlantic Ocean,10.5,-22.5,3.0,201.0,1,790284465.9346219,0.000719932538031,,1147.0832576583095,5.924264478213751e-05,,0,1,1
Mollusca,1.0,2015,09,North Atlantic Ocean,10.5,-22.5,3.0,201.0,1,1596484088.142202,0.0005508812185206,,1450.068963877236,5.486087384801126e-05,,0,1,1
Mollusca,1.0,2015,09,North Atlantic Ocean,10.5,-22.5,3.0,201.0,1,6368819972.300732,0.0005247365707222,,2299.7825984209894,4.731480669347196e-05,,0,1,1
Rhizaria,1.0,2015,09,North Atlantic Ocean,10.5,-22.5,3.0,201.0,1,790284465.9346219,0.0087372421888806,,1147.0832576583095,0.0008293970269499,,0,1,0
Rhizaria,1.0,2015,09,North Atlantic Ocean,10.5,-22.5,3.0,201.0,1,1596484088.142202,0.004538376924925,,1450.068963877236,0.000384026116936,,0,1,0
Rhizaria,1.0,2015,09,North Atlantic Ocean,10.5,-22.5,3.0,201.0,1,3198238305.1719217,0.0026720298814949,,1827.9770239256288,0.0002045184948255,,0,1,0
Rhizaria,1.0,2015,09,North Atlantic Ocean,10.5,-22.5,3.0,201.0,1,6368819972.300732,0.0029689457251219,,2299.7825984209894,0.0001892592267738,,0,1,0
Crustaceans,1.0,2015,09,North Atlantic Ocean,11.5,-22.5,2.0,201.0,2,1596484088.142202,0.0039428989142525,0.0009624984208988208,1450.068963877236,0.00033848253736055,8.078071914697217e-05,0,1,0
Crustaceans,1.0,2015,09,North Atlantic Ocean,11.5,-22.5,2.0,201.0,2,3198238305.1719217,0.002151220142176,0.0015220280056055203,1827.9770239256288,0.00018412263492590002,0.00011205147888886826,0,1,0
Crustaceans,1.0,2015,09,North Atlantic Ocean,11.5,-22.5,2.0,201.0,2,6368819972.300732,0.00062051993820895,6.037656665774062e-05,2299.7825984209894,4.863667388753272e-05,1.4779253081319662e-07,0,1,0
Detritus,1.0,2015,09,North Atlantic Ocean,11.5,-22.5,2.0,201.0,2,790284465.9346219,0.23852508677387663,0.08301212418425331,1147.0832576583095,0.0215085508721354,0.007730218299222967,0,0,0
Detritus,1.0,2015,09,North Atlantic Ocean,11.5,-22.5,2.0,201.0,2,1596484088.142202,0.1389632802873076,0.02246509375942386,1450.068963877236,0.011619860497318949,0.001869609253366046,0,0,0
Detritus,1.0,2015,09,North Atlantic Ocean,11.5,-22.5,2.0,201.0,2,3198238305.1719217,0.08687374368854811,0.019363861866372938,1827.9770239256288,0.00649334943083045,0.0016177831535815186,0,0,0
Detritus,1.0,2015,09,North Atlantic Ocean,11.5,-22.5,2.0,201.0,2,6368819972.300732,0.04695242288055815,0.005810689289562305,2299.7825984209894,0.0032834457603618,0.00031949789311198565,0,0,0
Detritus,1.0,2015,09,North Atlantic Ocean,11.5,-22.5,2.0,201.0,2,12713151508.920866,0.016964681158853148,0.00044317895599586344,2895.6864471140507,0.00114706853503425,3.529195739994808e-05,0,0,0
Detritus,1.0,2015,09,North Atlantic Ocean,11.5,-22.5,2.0,201.0,2,25468270205.310867,0.00684271383218075,0.001291366700938834,3650.3424496887937,0.0004568838789682,0.0001161354675315088,0,0,0
Detritus,1.0,2015,09,North Atlantic Ocean,11.5,-22.5,2.0,201.0,2,50950559778.40595,0.00076390158428475,6.384008310145279e-05,4599.565196841983,3.860295364665185e-05,1.1730300944295673e-07,0,0,0
Detritus,1.0,2015,09,North Atlantic Ocean,11.5,-22.5,8.0,201.0,1,101705212071.36678,0.0006556825855126,,5791.372894228102,3.5624878328022885e-05,,0,0,0
Mesophytoplankton,1.0,2015,09,North Atlantic Ocean,11.5,-22.5,2.0,201.0,2,790284465.9346219,0.08515334813963715,0.05760919187433333,1147.0832576583095,0.008412525404261899,0.00570961677929473,0,1,1
Mesophytoplankton,1.0,2015,09,North Atlantic Ocean,11.5,-22.5,2.0,201.0,2,1596484088.142202,0.00797461445543735,0.0055821462140632685,1450.068963877236,0.0007057071302313,0.0005205335436586568,0,1,1
Mesophytoplankton,1.0,2015,09,North Atlantic Ocean,11.5,-22.5,2.0,201.0,2,3198238305.1719217,0.0024008001232546502,0.0008235659127248786,1827.9770239256288,0.00018389677300865,3.6605186660939966e-05,0,1,1
Mesophytoplankton,1.0,2015,09,North Atlantic Ocean,11.5,-22.5,2.0,201.0,1,6368819972.300732,0.0008979245343767,,2299.7825984209894,4.8741178988279445e-05,,0,1,1
Mesophytoplankton,1.0,2015,09,North Atlantic Ocean,11.5,-22.5,8.0,201.0,1,12713151508.920866,0.0044966356953516,,2895.6864471140507,0.000224422670527,,0,1,1
Mesophytoplankton,1.0,2015,09,North Atlantic Ocean,11.5,-22.5,8.0,201.0,1,25468270205.310867,0.0028302004610038,,3650.3424496887937,0.0002073092521523,,0,1,1
Rhizaria,1.0,2015,09,North Atlantic Ocean,11.5,-22.5,2.0,201.0,2,790284465.9346219,0.0047892704212079,0.00297032009305267,1147.0832576583095,0.0003961624905732,0.00021650888144885547,0,1,0
Rhizaria,1.0,2015,09,North Atlantic Ocean,11.5,-22.5,2.0,201.0,2,1596484088.142202,0.00464614449578455,0.0030462148643403916,1450.068963877236,0.00039523961493619997,0.00032020969834097187,0,1,0
Rhizaria,1.0,2015,09,North Atlantic Ocean,11.5,-22.5,2.0,201.0,2,3198238305.1719217,0.00211962147921865,0.0008639291345354615,1827.9770239256288,0.0001577871353769,7.48074582548019e-05,0,1,0
Rhizaria,1.0,2015,09,North Atlantic Ocean,11.5,-22.5,8.0,201.0,1,6368819972.300732,0.0005174039850209,,2299.7825984209894,4.853216878678598e-05,,0,1,0
Rhizaria,1.0,2015,09,North Atlantic Ocean,11.5,-22.5,2.0,201.0,1,25468270205.310867,0.0005640317535569,,3650.3424496887937,4.1640411371165554e-05,,0,1,0
Carnivorous_gelatinous,1.0,2015,09,North Atlantic Ocean,11.5,-21.5,2.0,201.0,1,6368819972.300732,0.0012143046691698,,2299.7825984209894,9.435349529869524e-05,,0,1,0
Carnivorous_gelatinous,1.0,2015,09,North Atlantic Ocean,11.5,-21.5,2.0,201.0,1,12713151508.920866,0.0009407300791414,,2895.6864471140507,4.363098521627294e-05,,0,1,0
Carnivorous_gelatinous,1.0,2015,09,North Atlantic Ocean,11.5,-21.5,2.0,201.0,1,50950559778.40595,0.0004842113787777,,4599.565196841983,3.744420942350634e-05,,0,1,0
Crustaceans,1.0,2015,09,North Atlantic Ocean,11.5,-21.5,2.0,201.0,1,790284465.9346219,0.0038648488768031,,1147.0832576583095,0.0003544186902514,,0,1,0
Crustaceans,1.0,2015,09,North Atlantic Ocean,11.5,-21.5,2.0,201.0,1,1596484088.142202,0.003379120727785,,1450.068963877236,0.0002735039813348,,0,1,0
Crustaceans,1.0,2015,09,North Atlantic Ocean,11.5,-21.5,2.0,201.0,1,3198238305.1719217,0.0012666041827358,,1827.9770239256288,0.0001019608669492,,0,1,0
Crustaceans,1.0,2015,09,North Atlantic Ocean,11.5,-21.5,2.0,201.0,1,6368819972.300732,0.0005079916804831,,2299.7825984209894,4.717674764934762e-05,,0,1,0
Detritus,1.0,2015,09,North Atlantic Ocean,11.5,-21.5,2.0,201.0,1,790284465.9346219,0.1589229844926935,,1147.0832576583095,0.0142948871734753,,0,0,0
Detritus,1.0,2015,09,North Atlantic Ocean,11.5,-21.5,2.0,201.0,1,1596484088.142202,0.107124177782919,,1450.068963877236,0.0087521274027139,,0,0,0
Detritus,1.0,2015,09,North Atlantic Ocean,11.5,-21.5,2.0,201.0,1,3198238305.1719217,0.0667952341213166,,1827.9770239256288,0.0052000042144137,,0,0,0
Detritus,1.0,2015,09,North Atlantic Ocean,11.5,-21.5,2.0,201.0,1,6368819972.300732,0.0383857280480463,,2299.7825984209894,0.0026418978683634,,0,0,0
Detritus,1.0,2015,09,North Atlantic Ocean,11.5,-21.5,2.0,201.0,1,12713151508.920866,0.0235472413135426,,2895.6864471140507,0.0014834534973532,,0,0,0
Detritus,1.0,2015,09,North Atlantic Ocean,11.5,-21.5,2.0,201.0,1,25468270205.310867,0.0075141628102634,,3650.3424496887937,0.0004836466954756,,0,0,0
Detritus,1.0,2015,09,North Atlantic Ocean,11.5,-21.5,2.0,201.0,1,50950559778.40595,0.0024250668246392,,4599.565196841983,0.000149776837694,,0,0,0
Detritus,1.0,2015,09,North Atlantic Ocean,11.5,-21.5,2.0,201.0,1,101705212071.36678,0.0006288305304094,,5791.372894228102,3.462993591536031e-05,,0,0,0
Mesophytoplankton,1.0,2015,09,North Atlantic Ocean,11.5,-21.5,2.0,201.0,1,790284465.9346219,0.0691693511923426,,1147.0832576583095,0.0068520946781947,,0,1,1
Mesophytoplankton,1.0,2015,09,North Atlantic Ocean,11.5,-21.5,2.0,201.0,1,1596484088.142202,0.0052056504827398,,1450.068963877236,0.0005470079626696,,0,1,1
Mesophytoplankton,1.0,2015,09,North Atlantic Ocean,11.5,-21.5,2.0,201.0,1,3198238305.1719217,0.000530559912219,,1827.9770239256288,5.0980433474644935e-05,,0,1,1
Mesophytoplankton,1.0,2015,09,North Atlantic Ocean,11.5,-21.5,2.0,201.0,1,50950559778.40595,0.0005961493866055,,4599.565196841983,3.744420942350634e-05,,0,1,1
Rhizaria,1.0,2015,09,North Atlantic Ocean,11.5,-21.5,2.0,201.0,1,790284465.9346219,0.013947871016546,,1147.0832576583095,0.00124046541588,,0,0,0
Rhizaria,1.0,2015,09,North Atlantic Ocean,11.5,-21.5,2.0,201.0,1,1596484088.142202,0.0031878708992461,,1450.068963877236,0.0002735039813348,,0,0,0
Rhizaria,1.0,2015,09,North Atlantic Ocean,11.5,-21.5,2.0,201.0,1,3198238305.1719217,0.0034074203265721,,1827.9770239256288,0.0002549021673732,,0,0,0
Rhizaria,1.0,2015,09,North Atlantic Ocean,11.5,-21.5,2.0,201.0,1,6368819972.300732,0.0020503993066223,,2299.7825984209894,0.000141530242948,,0,0,0
Rhizaria,1.0,2015,09,North Atlantic Ocean,11.5,-21.5,2.0,201.0,1,12713151508.920866,0.0007636036671139,,2895.6864471140507,4.363098521627294e-05,,0,0,0
Crustaceans,1.0,2015,09,North Atlantic Ocean,12.5,-23.5,3.0,201.0,1,790284465.9346219,0.0034160700803895,,1147.0832576583095,0.0003034441248798,,0,1,0
Crustaceans,1.0,2015,09,North Atlantic Ocean,12.5,-23.5,3.0,201.0,1,1596484088.142202,0.0011692071206337,,1450.068963877236,0.0001124001800808,,0,1,0
Crustaceans,1.0,2015,09,North Atlantic Ocean,12.5,-23.5,3.0,201.0,1,3198238305.1719217,0.0005367799476124,,1827.9770239256288,5.237775584825404e-05,,0,1,0
Detritus,1.0,2015,09,North Atlantic Ocean,12.5,-23.5,3.0,201.0,1,790284465.9346219,0.1852134073864519,,1147.0832576583095,0.0167501156933657,,0,0,0
Detritus,1.0,2015,09,North Atlantic Ocean,12.5,-23.5,3.0,201.0,1,1596484088.142202,0.1195735073028422,,1450.068963877236,0.009947415937159,,0,0,0
Detritus,1.0,2015,09,North Atlantic Ocean,12.5,-23.5,3.0,201.0,1,3198238305.1719217,0.0438141967744535,,1827.9770239256288,0.0034569318859847,,0,0,0
Detritus,1.0,2015,09,North Atlantic Ocean,12.5,-23.5,3.0,201.0,1,6368819972.300732,0.0145918305595919,,2299.7825984209894,0.0010663359260973,,0,0,0
Detritus,1.0,2015,09,North Atlantic Ocean,12.5,-23.5,3.0,201.0,1,12713151508.920866,0.0044552293742162,,2895.6864471140507,0.0003137880662684,,0,0,0
Detritus,1.0,2015,09,North Atlantic Ocean,12.5,-23.5,3.0,201.0,1,25468270205.310867,0.0011224431868486,,3650.3424496887937,8.281716077417253e-05,,0,0,0
Detritus,1.0,2015,09,North Atlantic Ocean,12.5,-23.5,3.0,201.0,1,101705212071.36678,0.0015526887170522,,5791.372894228102,7.11582152128046e-05,,0,0,0
Mesophytoplankton,1.0,2015,09,North Atlantic Ocean,12.5,-23.5,3.0,201.0,1,790284465.9346219,0.0311842990705185,,1147.0832576583095,0.0029737524238221,,0,1,0
Mesophytoplankton,1.0,2015,09,North Atlantic Ocean,12.5,-23.5,3.0,201.0,1,1596484088.142202,0.0027822559769772,,1450.068963877236,0.0002248003601617,,0,1,0
Mesophytoplankton,1.0,2015,09,North Atlantic Ocean,12.5,-23.5,3.0,201.0,1,3198238305.1719217,0.0006570874165587,,1827.9770239256288,5.237775584825404e-05,,0,1,0
Other_zooplankton,1.0,2015,09,North Atlantic Ocean,12.5,-23.5,3.0,201.0,1,1596484088.142202,0.0015332161434951,,1450.068963877236,0.0001124001800808,,0,1,0
Other_zooplankton,1.0,2015,09,North Atlantic Ocean,12.5,-23.5,3.0,201.0,1,3198238305.1719217,0.0008424528923931,,1827.9770239256288,5.237775584825404e-05,,0,1,0
Other_zooplankton,1.0,2015,09,North Atlantic Ocean,12.5,-23.5,3.0,201.0,1,6368819972.300732,0.0007308483118928,,2299.7825984209894,4.846981482260595e-05,,0,1,0
Rhizaria,1.0,2015,09,North Atlantic Ocean,12.5,-23.5,3.0,201.0,1,6368819972.300732,0.0023743782286923,,2299.7825984209894,0.0001454094444678,,0,1,0
Rhizaria,1.0,2015,09,North Atlantic Ocean,12.5,-23.5,3.0,201.0,1,12713151508.920866,0.0015493177594314,,2895.6864471140507,8.965373321956211e-05,,0,1,0
Rhizaria,1.0,2015,09,North Atlantic Ocean,12.5,-23.5,3.0,201.0,1,25468270205.310867,0.0007432799419094,,3650.3424496887937,4.1408580387086265e-05,,0,1,0
Crustaceans,1.0,2015,09,North Atlantic Ocean,12.5,-22.5,3.0,201.0,1,1596484088.142202,0.0044007368004345,,1450.068963877236,0.0003954328332807,,0,1,0
Crustaceans,1.0,2015,09,North Atlantic Ocean,12.5,-22.5,3.0,201.0,1,3198238305.1719217,0.0015810227081704,,1827.9770239256288,0.0001052966508012,,0,1,0
Crustaceans,1.0,2015,09,North Atlantic Ocean,12.5,-22.5,3.0,201.0,1,6368819972.300732,0.0005039044795756,,2299.7825984209894,4.8720196991297855e-05,,0,1,0
Detritus,1.0,2015,09,North Atlantic Ocean,12.5,-22.5,3.0,201.0,1,790284465.9346219,0.1961829299671098,,1147.0832576583095,0.0176906749171214,,0,0,0
Detritus,1.0,2015,09,North Atlantic Ocean,12.5,-22.5,3.0,201.0,1,1596484088.142202,0.1107328354563687,,1450.068963877236,0.0092644263797196,,0,0,0
Detritus,1.0,2015,09,North Atlantic Ocean,12.5,-22.5,3.0,201.0,1,3198238305.1719217,0.0649926746318724,,1827.9770239256288,0.0050015909130602,,0,0,0
Detritus,1.0,2015,09,North Atlantic Ocean,12.5,-22.5,3.0,201.0,1,6368819972.300732,0.0202699417561476,,2299.7825984209894,0.0015590463037215,,0,0,0
Detritus,1.0,2015,09,North Atlantic Ocean,12.5,-22.5,3.0,201.0,1,12713151508.920866,0.002419452877763,,2895.6864471140507,0.0001802337211086,,0,0,0
Detritus,1.0,2015,09,North Atlantic Ocean,12.5,-22.5,3.0,201.0,1,25468270205.310867,0.0012652232599689,,3650.3424496887937,8.324497219444377e-05,,0,0,0
Detritus,1.0,2015,09,North Atlantic Ocean,12.5,-22.5,3.0,201.0,1,50950559778.40595,0.000701355475653,,4599.565196841983,3.866924597804206e-05,,0,0,0
Mesophytoplankton,1.0,2015,09,North Atlantic Ocean,12.5,-22.5,3.0,201.0,1,790284465.9346219,0.0676479358243636,,1147.0832576583095,0.006710256003046,,0,1,0
Mesophytoplankton,1.0,2015,09,North Atlantic Ocean,12.5,-22.5,3.0,201.0,1,1596484088.142202,0.0090508084597648,,1450.068963877236,0.0007908656665614,,0,1,0
Mesophytoplankton,1.0,2015,09,North Atlantic Ocean,12.5,-22.5,3.0,201.0,1,3198238305.1719217,0.0005065248774404,,1827.9770239256288,5.2648325400634174e-05,,0,1,0
Rhizaria,1.0,2015,09,North Atlantic Ocean,12.5,-22.5,3.0,201.0,1,790284465.9346219,0.0058561427683642,,1147.0832576583095,0.0004880186184033,,0,1,0
Rhizaria,1.0,2015,09,North Atlantic Ocean,12.5,-22.5,3.0,201.0,1,1596484088.142202,0.0028650086492781,,1450.068963877236,0.0002259616190175,,0,1,0
Rhizaria,1.0,2015,09,North Atlantic Ocean,12.5,-22.5,3.0,201.0,1,3198238305.1719217,0.0022385720021923,,1827.9770239256288,0.0001579449762019,,0,1,0
Rhizaria,1.0,2015,09,North Atlantic Ocean,12.5,-22.5,3.0,201.0,1,6368819972.300732,0.000524611296375,,2299.7825984209894,4.8720196991297855e-05,,0,1,0
Detritus,1.0,2015,09,North Atlantic Ocean,13.5,-23.5,5.0,201.0,2,790284465.9346219,0.2208143863723962,0.0561369500685723,1147.0832576583095,0.0200115304839003,0.004973735016276505,0,0,0
Detritus,1.0,2015,09,North Atlantic Ocean,13.5,-23.5,5.0,201.0,2,1596484088.142202,0.11980867337452475,0.025745160883339283,1450.068963877236,0.00996057995833315,0.0023369136612639892,0,0,0
Detritus,1.0,2015,09,North Atlantic Ocean,13.5,-23.5,5.0,201.0,2,3198238305.1719217,0.06516439328168595,0.0022620899441406516,1827.9770239256288,0.0051138529328651,0.00045357424877472195,0,0,0
Detritus,1.0,2015,09,North Atlantic Ocean,13.5,-23.5,5.0,201.0,2,6368819972.300732,0.024913817454043502,0.00027932534507386263,2299.7825984209894,0.00175178023589165,8.567057212009456e-05,0,0,0
Detritus,1.0,2015,09,North Atlantic Ocean,13.5,-23.5,5.0,201.0,2,12713151508.920866,0.01016269361092605,0.00010620381839576522,2895.6864471140507,0.0007042094592655,6.45504897304305e-05,0,0,0
Detritus,1.0,2015,09,North Atlantic Ocean,13.5,-23.5,5.0,201.0,2,25468270205.310867,0.004583918643901249,4.684940767936226e-05,3650.3424496887937,0.0002960576852646,4.229374285085551e-05,0,0,0
Detritus,1.0,2015,09,North Atlantic Ocean,13.5,-23.5,5.0,201.0,2,50950559778.40595,0.0007316894325131501,5.163382903807541e-05,4599.565196841983,3.6589181437784323e-05,1.7893888987643504e-06,0,0,0
Detritus,1.0,2015,09,North Atlantic Ocean,13.5,-23.5,2.0,201.0,1,101705212071.36678,0.0010960940866764,,5791.372894228102,6.533796009512337e-05,,0,0,0
Mesophytoplankton,1.0,2015,09,North Atlantic Ocean,13.5,-23.5,5.0,201.0,2,790284465.9346219,0.0716109485939759,0.012339568902722892,1147.0832576583095,0.0070040297986429505,0.0012065791570329536,0,1,0
Mesophytoplankton,1.0,2015,09,North Atlantic Ocean,13.5,-23.5,5.0,201.0,2,1596484088.142202,0.0067801948132267,0.0029572724773642475,1450.068963877236,0.00064696586300665,0.0002581450255321391,0,1,0
Mesophytoplankton,1.0,2015,09,North Atlantic Ocean,13.5,-23.5,5.0,201.0,2,3198238305.1719217,0.0012542054602219,0.0010221010615436732,1827.9770239256288,0.00010135531506021313,7.532342027043222e-05,0,1,0
Other_zooplankton,1.0,2015,09,North Atlantic Ocean,13.5,-23.5,2.0,201.0,1,1596484088.142202,0.0006971796856574,,1450.068963877236,5.16033072137015e-05,,0,1,1
Other_zooplankton,1.0,2015,09,North Atlantic Ocean,13.5,-23.5,2.0,201.0,1,6368819972.300732,0.0005325343036381,,2299.7825984209894,4.450531561572352e-05,,0,1,1
Other_zooplankton,1.0,2015,09,North Atlantic Ocean,13.5,-23.5,2.0,201.0,1,12713151508.920866,0.0006695267673284,,2895.6864471140507,4.1160335640518585e-05,,0,1,1
Rhizaria,1.0,2015,09,North Atlantic Ocean,13.5,-23.5,5.0,201.0,1,790284465.9346219,0.0049950220437096,,1147.0832576583095,0.0004777358830809,,0,0,0
Rhizaria,1.0,2015,09,North Atlantic Ocean,13.5,-23.5,5.0,201.0,1,1596484088.142202,0.0022436785216834,,1450.068963877236,0.000165900392218,,0,0,0
Rhizaria,1.0,2015,09,North Atlantic Ocean,13.5,-23.5,5.0,201.0,1,3198238305.1719217,0.0012328955179527,,1827.9770239256288,0.000103078010877,,0,0,0
Rhizaria,1.0,2015,09,North Atlantic Ocean,13.5,-23.5,5.0,201.0,1,6368819972.300732,0.0007828322018639,,2299.7825984209894,4.7693644168050944e-05,,0,0,0
Rhizaria,1.0,2015,09,North Atlantic Ocean,13.5,-23.5,5.0,201.0,1,12713151508.920866,0.0007391231826378,,2895.6864471140507,4.410903225193374e-05,,0,0,0
Crustaceans,1.0,2015,09,North Atlantic Ocean,14.5,-23.5,3.0,201.0,1,790284465.9346219,0.0043057392173412,,1147.0832576583095,0.0003439524425215,,0,1,0
Crustaceans,1.0,2015,09,North Atlantic Ocean,14.5,-23.5,3.0,201.0,1,1596484088.142202,0.0031835669226472,,1450.068963877236,0.0002654272051869,,0,1,0
Crustaceans,1.0,2015,09,North Atlantic Ocean,14.5,-23.5,3.0,201.0,1,3198238305.1719217,0.0006716699106885,,1827.9770239256288,4.9474943327537694e-05,,0,1,0
Crustaceans,1.0,2015,09,North Atlantic Ocean,14.5,-23.5,3.0,201.0,1,6368819972.300732,0.0006739728108087,,2299.7825984209894,4.578358317588386e-05,,0,1,0
Detritus,1.0,2015,09,North Atlantic Ocean,14.5,-23.5,3.0,201.0,1,790284465.9346219,0.2137594733381212,,1147.0832576583095,0.0195479638166406,,0,0,0
Detritus,1.0,2015,09,North Atlantic Ocean,14.5,-23.5,3.0,201.0,1,1596484088.142202,0.1061072741279531,,1450.068963877236,0.0090245249763573,,0,0,0
Detritus,1.0,2015,09,North Atlantic Ocean,14.5,-23.5,3.0,201.0,1,3198238305.1719217,0.047049855145648,,1827.9770239256288,0.0036611458062377,,0,0,0
Detritus,1.0,2015,09,North Atlantic Ocean,14.5,-23.5,3.0,201.0,1,6368819972.300732,0.0108644582425905,,2299.7825984209894,0.0008698880803417,,0,0,0
Detritus,1.0,2015,09,North Atlantic Ocean,14.5,-23.5,3.0,201.0,1,12713151508.920866,0.0048668411443229,,2895.6864471140507,0.0003387402379735,,0,0,0
Detritus,1.0,2015,09,North Atlantic Ocean,14.5,-23.5,3.0,201.0,1,25468270205.310867,0.0016728530828422,,3650.3424496887937,7.822737476039356e-05,,0,0,0
Detritus,1.0,2015,09,North Atlantic Ocean,14.5,-23.5,3.0,201.0,1,50950559778.40595,0.0004771601810813,,4599.565196841983,3.633845404813581e-05,,0,0,0
Mesophytoplankton,1.0,2015,09,North Atlantic Ocean,14.5,-23.5,3.0,201.0,1,790284465.9346219,0.0652814401179839,,1147.0832576583095,0.0064777710008222,,0,1,0
