PFT,Validation_percentage,biomass_mid,range_biomass_bin,ocean,year,month,latitude,longitude,min_depth,max_depth,n,normalized_biomass_mean,normalized_biomass_std,QC_3std_dev,QC_min_n_size_bins,QC_R2
Mollusca,1.0,0.0003408275417878,0.0002462995309007,North Pacific Ocean,2019,07,58.5,-148.5,1.0,201.0,1,0.0025356448131732,,0,0,0
Mollusca,1.0,0.0006926821282087,0.0005026448096107,North Pacific Ocean,2019,07,58.5,-148.5,1.0,201.0,1,0.0004710550148399,,0,0,0
Mollusca,1.0,0.0014129461507528,0.0010320911857739,North Pacific Ocean,2019,07,58.5,-148.5,1.0,201.0,1,0.0001016553682106,,0,0,0
Mollusca,1.0,0.0119091384247751,0.008651464786156,North Pacific Ocean,2019,07,58.5,-148.5,1.0,201.0,1,9.268288368466789e-05,,0,0,0
Rhizaria,1.0,4.772452706370237e-06,3.464069552505488e-06,North Pacific Ocean,2019,07,58.5,-148.5,1.0,201.0,1,0.0027296762700618,,0,0,1
Rhizaria,1.0,9.723094642062492e-06,7.075152891036358e-06,North Pacific Ocean,2019,07,58.5,-148.5,30.0,201.0,2,0.0080842583385307,0.00768121128394113,0,0,1
Rhizaria,1.0,1.9684653594912374e-05,1.40241263173338e-05,North Pacific Ocean,2019,07,58.5,-148.5,30.0,201.0,2,0.00266198358346535,0.0010452807746883358,0,0,1
Rhizaria,1.0,4.005862065482949e-05,2.959033661667364e-05,North Pacific Ocean,2019,07,58.5,-148.5,30.0,201.0,2,0.00127159680976495,0.0006324475153525201,0,0,1
Rhizaria,1.0,8.24170470390863e-05,6.0635671359454776e-05,North Pacific Ocean,2019,07,58.5,-148.5,30.0,201.0,2,0.00084661388695065,0.0003933251977468678,0,0,1
Rhizaria,1.0,0.0001681158566504,0.0001211096971779,North Pacific Ocean,2019,07,58.5,-148.5,30.0,201.0,2,0.00051107689478555,8.534465382057925e-05,0,0,1
Rhizaria,1.0,0.0006926821282087,0.0005026448096107,North Pacific Ocean,2019,07,58.5,-148.5,30.0,201.0,2,0.0007898936118545,0.0009105046868296792,0,0,1
Rhizaria,1.0,0.0014129461507528,0.0010320911857739,North Pacific Ocean,2019,07,58.5,-148.5,30.0,201.0,1,0.0011396699056184,,0,0,1
Carnivorous_gelatinous,1.0,4.005862065482949e-05,2.959033661667364e-05,North Pacific Ocean,2019,07,58.5,-147.5,1.0,201.0,1,0.0031891651334318,,0,1,0
Carnivorous_gelatinous,1.0,8.24170470390863e-05,6.0635671359454776e-05,North Pacific Ocean,2019,07,58.5,-147.5,1.0,201.0,1,0.0019099201147976,,0,1,0
Carnivorous_gelatinous,1.0,0.0001681158566504,0.0001211096971779,North Pacific Ocean,2019,07,58.5,-147.5,1.0,201.0,1,0.0005538338834102,,0,1,0
Crustaceans,1.0,0.0003408275417878,0.0002462995309007,North Pacific Ocean,2019,07,58.5,-147.5,1.0,201.0,1,0.0089159582394904,,0,1,1
Crustaceans,1.0,0.0006926821282087,0.0005026448096107,North Pacific Ocean,2019,07,58.5,-147.5,1.0,201.0,1,0.0080663207608313,,0,1,1
Crustaceans,1.0,0.0014129461507528,0.0010320911857739,North Pacific Ocean,2019,07,58.5,-147.5,1.0,201.0,1,0.001382655141097,,0,1,1
Filter_feeder_gelatinous,1.0,0.0014129461507528,0.0010320911857739,North Pacific Ocean,2019,07,58.5,-147.5,1.0,201.0,1,0.00295182139152,,0,1,0
Filter_feeder_gelatinous,1.0,0.0028780942304602,0.0020798590839583,North Pacific Ocean,2019,07,58.5,-147.5,1.0,201.0,1,0.0014004302166218,,0,1,0
Filter_feeder_gelatinous,1.0,0.0058493055645773,0.0042445487794886,North Pacific Ocean,2019,07,58.5,-147.5,1.0,201.0,1,0.0002379617540359,,0,1,0
Mesophytoplankton,1.0,9.723094642062492e-06,7.075152891036358e-06,North Pacific Ocean,2019,07,58.5,-147.5,1.0,201.0,1,0.0465306528163343,,0,1,0
Mesophytoplankton,1.0,1.9684653594912374e-05,1.40241263173338e-05,North Pacific Ocean,2019,07,58.5,-147.5,1.0,201.0,1,0.0225104989928481,,0,1,0
Mesophytoplankton,1.0,4.005862065482949e-05,2.959033661667364e-05,North Pacific Ocean,2019,07,58.5,-147.5,1.0,201.0,1,0.0024722778992395,,0,1,0
Rhizaria,1.0,4.772452706370237e-06,3.464069552505488e-06,North Pacific Ocean,2019,07,58.5,-147.5,1.0,201.0,1,0.0180149987617239,,0,0,0
Rhizaria,1.0,9.723094642062492e-06,7.075152891036358e-06,North Pacific Ocean,2019,07,58.5,-147.5,1.0,201.0,1,0.010224326343978,,0,0,0
Rhizaria,1.0,1.9684653594912374e-05,1.40241263173338e-05,North Pacific Ocean,2019,07,58.5,-147.5,1.0,201.0,1,0.001003415204243,,0,0,0
Rhizaria,1.0,4.005862065482949e-05,2.959033661667364e-05,North Pacific Ocean,2019,07,58.5,-147.5,1.0,201.0,1,0.0014503584807098,,0,0,0
Rhizaria,1.0,8.24170470390863e-05,6.0635671359454776e-05,North Pacific Ocean,2019,07,58.5,-147.5,1.0,201.0,1,0.0002684809623666,,0,0,0
Carnivorous_gelatinous,1.0,4.772452706370237e-06,3.464069552505488e-06,North Pacific Ocean,2019,07,58.5,-146.5,2.0,201.0,1,0.0244827903765482,,0,0,0
Carnivorous_gelatinous,1.0,9.723094642062492e-06,7.075152891036358e-06,North Pacific Ocean,2019,07,58.5,-146.5,2.0,201.0,1,0.0060244916719091,,0,0,0
Carnivorous_gelatinous,1.0,1.9684653594912374e-05,1.40241263173338e-05,North Pacific Ocean,2019,07,58.5,-146.5,2.0,201.0,1,0.0116565234190114,,0,0,0
Carnivorous_gelatinous,1.0,4.005862065482949e-05,2.959033661667364e-05,North Pacific Ocean,2019,07,58.5,-146.5,2.0,201.0,1,0.0045262955880367,,0,0,0
Carnivorous_gelatinous,1.0,8.24170470390863e-05,6.0635671359454776e-05,North Pacific Ocean,2019,07,58.5,-146.5,2.0,201.0,1,0.0028179796253987,,0,0,0
Carnivorous_gelatinous,1.0,0.0001681158566504,0.0001211096971779,North Pacific Ocean,2019,07,58.5,-146.5,2.0,201.0,1,0.0012502365586326,,0,0,0
Carnivorous_gelatinous,1.0,0.0003408275417878,0.0002462995309007,North Pacific Ocean,2019,07,58.5,-146.5,2.0,201.0,1,0.0009698177348308,,0,0,0
Carnivorous_gelatinous,1.0,0.0006926821282087,0.0005026448096107,North Pacific Ocean,2019,07,58.5,-146.5,2.0,201.0,1,0.0008112953238401,,0,0,0
Crustaceans,1.0,0.0001681158566504,0.0001211096971779,North Pacific Ocean,2019,07,58.5,-146.5,2.0,201.0,1,0.0162905417298535,,0,0,0
Crustaceans,1.0,0.0003408275417878,0.0002462995309007,North Pacific Ocean,2019,07,58.5,-146.5,2.0,201.0,1,0.0157516126481292,,0,0,0
Crustaceans,1.0,0.0006926821282087,0.0005026448096107,North Pacific Ocean,2019,07,58.5,-146.5,2.0,201.0,1,0.0033892668731933,,0,0,0
Crustaceans,1.0,0.0014129461507528,0.0010320911857739,North Pacific Ocean,2019,07,58.5,-146.5,2.0,201.0,1,0.0008606191408354,,0,0,0
Crustaceans,1.0,0.0028780942304602,0.0020798590839583,North Pacific Ocean,2019,07,58.5,-146.5,2.0,201.0,1,0.0008121539837417,,0,0,0
Mesophytoplankton,1.0,9.723094642062492e-06,7.075152891036358e-06,North Pacific Ocean,2019,07,58.5,-146.5,2.0,201.0,1,0.2540284283992505,,0,1,0
Mesophytoplankton,1.0,1.9684653594912374e-05,1.40241263173338e-05,North Pacific Ocean,2019,07,58.5,-146.5,2.0,201.0,1,0.1217960858479352,,0,1,0
Mesophytoplankton,1.0,4.005862065482949e-05,2.959033661667364e-05,North Pacific Ocean,2019,07,58.5,-146.5,2.0,201.0,1,0.0305643847788584,,0,1,0
Mesophytoplankton,1.0,8.24170470390863e-05,6.0635671359454776e-05,North Pacific Ocean,2019,07,58.5,-146.5,2.0,201.0,1,0.0006843140663765,,0,1,0
Rhizaria,1.0,9.723094642062492e-06,7.075152891036358e-06,North Pacific Ocean,2019,07,58.5,-146.5,2.0,201.0,1,0.0270991454898518,,0,1,1
Rhizaria,1.0,1.9684653594912374e-05,1.40241263173338e-05,North Pacific Ocean,2019,07,58.5,-146.5,2.0,201.0,1,0.0008165699646843,,0,1,1
Rhizaria,1.0,4.005862065482949e-05,2.959033661667364e-05,North Pacific Ocean,2019,07,58.5,-146.5,2.0,201.0,1,0.0019306767805087,,0,1,1
Rhizaria,1.0,8.24170470390863e-05,6.0635671359454776e-05,North Pacific Ocean,2019,07,58.5,-146.5,2.0,201.0,1,0.0008844054075496,,0,1,1
Carnivorous_gelatinous,1.0,9.723094642062492e-06,7.075152891036358e-06,North Pacific Ocean,2019,07,59.5,-149.5,1.0,195.0,1,0.0045160270941204,,0,0,1
Carnivorous_gelatinous,1.0,1.9684653594912374e-05,1.40241263173338e-05,North Pacific Ocean,2019,07,59.5,-149.5,1.0,195.0,2,0.0026021555682565504,0.0002369000476295203,0,0,1
Carnivorous_gelatinous,1.0,4.005862065482949e-05,2.959033661667364e-05,North Pacific Ocean,2019,07,59.5,-149.5,1.0,195.0,2,0.00295831523556595,0.0020674822069535015,0,0,1
Carnivorous_gelatinous,1.0,8.24170470390863e-05,6.0635671359454776e-05,North Pacific Ocean,2019,07,59.5,-149.5,1.0,195.0,2,0.002216757493622,0.0012169220993148502,0,0,1
Carnivorous_gelatinous,1.0,0.0001681158566504,0.0001211096971779,North Pacific Ocean,2019,07,59.5,-149.5,1.0,195.0,2,0.0018115895229161999,0.0005776698675283063,0,0,1
Carnivorous_gelatinous,1.0,0.0003408275417878,0.0002462995309007,North Pacific Ocean,2019,07,59.5,-149.5,1.0,195.0,2,0.00143735593014015,0.0010967690111558278,0,0,1
Carnivorous_gelatinous,1.0,0.0006926821282087,0.0005026448096107,North Pacific Ocean,2019,07,59.5,-149.5,1.0,195.0,2,0.00046772135281,4.9102898440087204e-05,0,0,1
Carnivorous_gelatinous,1.0,0.0014129461507528,0.0010320911857739,North Pacific Ocean,2019,07,59.5,-149.5,1.0,195.0,2,0.000757476723226,3.3229547763877466e-05,0,0,1
Carnivorous_gelatinous,1.0,0.0028780942304602,0.0020798590839583,North Pacific Ocean,2019,07,59.5,-149.5,1.0,201.0,1,0.000219172873718,,0,0,1
Crustaceans,1.0,0.0001681158566504,0.0001211096971779,North Pacific Ocean,2019,07,59.5,-149.5,1.0,195.0,2,0.01752426290618525,0.004171555296780213,0,1,0
Crustaceans,1.0,0.0003408275417878,0.0002462995309007,North Pacific Ocean,2019,07,59.5,-149.5,1.0,195.0,2,0.014420949787163899,0.0052062938711932355,0,1,0
Crustaceans,1.0,0.0006926821282087,0.0005026448096107,North Pacific Ocean,2019,07,59.5,-149.5,1.0,195.0,2,0.0034226639653434504,0.0013576684183275853,0,1,0
Crustaceans,1.0,0.0014129461507528,0.0010320911857739,North Pacific Ocean,2019,07,59.5,-149.5,1.0,195.0,2,0.0011897233840028,0.0003218344270544658,0,1,0
Crustaceans,1.0,0.0028780942304602,0.0020798590839583,North Pacific Ocean,2019,07,59.5,-149.5,1.0,201.0,1,0.0003180885579419,,0,1,0
Crustaceans,1.0,0.0058493055645773,0.0042445487794886,North Pacific Ocean,2019,07,59.5,-149.5,1.0,201.0,1,0.0003356766286854,,0,1,0
Crustaceans,1.0,0.0119091384247751,0.008651464786156,North Pacific Ocean,2019,07,59.5,-149.5,1.0,201.0,1,0.0004158699588575,,0,1,0
Detritus,1.0,4.772452706370237e-06,3.464069552505488e-06,North Pacific Ocean,2019,07,59.5,-149.5,1.0,201.0,1,0.1294969976628474,,0,1,0
Detritus,1.0,9.723094642062492e-06,7.075152891036358e-06,North Pacific Ocean,2019,07,59.5,-149.5,1.0,201.0,1,0.031778895094212,,0,1,0
Detritus,1.0,1.9684653594912374e-05,1.40241263173338e-05,North Pacific Ocean,2019,07,59.5,-149.5,1.0,201.0,1,0.0081533405643756,,0,1,0
Detritus,1.0,4.005862065482949e-05,2.959033661667364e-05,North Pacific Ocean,2019,07,59.5,-149.5,1.0,201.0,1,0.0007413770788003,,0,1,0
Filter_feeder_gelatinous,1.0,0.0001681158566504,0.0001211096971779,North Pacific Ocean,2019,07,59.5,-149.5,1.0,195.0,1,0.0030477561958733,,0,0,0
Filter_feeder_gelatinous,1.0,0.0003408275417878,0.0002462995309007,North Pacific Ocean,2019,07,59.5,-149.5,1.0,195.0,1,0.0022524387216081,,0,0,0
Filter_feeder_gelatinous,1.0,0.0006926821282087,0.0005026448096107,North Pacific Ocean,2019,07,59.5,-149.5,1.0,195.0,2,0.0069551678816001,0.007576691295079642,0,0,0
Filter_feeder_gelatinous,1.0,0.0014129461507528,0.0010320911857739,North Pacific Ocean,2019,07,59.5,-149.5,1.0,195.0,2,0.00453657619286835,0.005570908971801404,0,0,0
Filter_feeder_gelatinous,1.0,0.0028780942304602,0.0020798590839583,North Pacific Ocean,2019,07,59.5,-149.5,1.0,195.0,2,0.0008968250814283,0.0006104908579865739,0,0,0
Filter_feeder_gelatinous,1.0,0.0058493055645773,0.0042445487794886,North Pacific Ocean,2019,07,59.5,-149.5,1.0,195.0,2,0.00035910779598835,0.00011563847769588553,0,0,0
Filter_feeder_gelatinous,1.0,0.0241859514203969,0.0174210639945971,North Pacific Ocean,2019,07,59.5,-149.5,1.0,201.0,1,0.0002181019063205,,0,0,0
Mollusca,1.0,8.24170470390863e-05,6.0635671359454776e-05,North Pacific Ocean,2019,07,59.5,-149.5,1.0,195.0,2,0.0358281530936182,0.011223876657879219,0,1,0
Mollusca,1.0,0.0001681158566504,0.0001211096971779,North Pacific Ocean,2019,07,59.5,-149.5,1.0,195.0,2,0.01943833237738645,0.0076090031992296905,0,1,0
Mollusca,1.0,0.0003408275417878,0.0002462995309007,North Pacific Ocean,2019,07,59.5,-149.5,1.0,195.0,2,0.0036195610042030002,0.0007352526947984967,0,1,0
Mollusca,1.0,0.0006926821282087,0.0005026448096107,North Pacific Ocean,2019,07,59.5,-149.5,1.0,201.0,1,0.0011643428180795,,0,1,0
Mollusca,1.0,0.0014129461507528,0.0010320911857739,North Pacific Ocean,2019,07,59.5,-149.5,1.0,201.0,1,0.0004386833686688,,0,1,0
Mollusca,1.0,0.0119091384247751,0.008651464786156,North Pacific Ocean,2019,07,59.5,-149.5,1.0,201.0,1,0.0004432620564897,,0,1,0
Rhizaria,1.0,4.772452706370237e-06,3.464069552505488e-06,North Pacific Ocean,2019,07,59.5,-149.5,1.0,195.0,1,0.0216818500427932,,0,0,0
Rhizaria,1.0,9.723094642062492e-06,7.075152891036358e-06,North Pacific Ocean,2019,07,59.5,-149.5,1.0,195.0,2,0.0171043672550654,0.01301181954653533,0,0,0
Rhizaria,1.0,1.9684653594912374e-05,1.40241263173338e-05,North Pacific Ocean,2019,07,59.5,-149.5,1.0,195.0,2,0.00660776025088515,0.005040680396884955,0,0,0
Rhizaria,1.0,4.005862065482949e-05,2.959033661667364e-05,North Pacific Ocean,2019,07,59.5,-149.5,1.0,195.0,2,0.00189895769143095,0.0014659842646650764,0,0,0
Rhizaria,1.0,8.24170470390863e-05,6.0635671359454776e-05,North Pacific Ocean,2019,07,59.5,-149.5,1.0,195.0,2,0.0011408965841794,0.0002415170116001839,0,0,0
Rhizaria,1.0,0.0001681158566504,0.0001211096971779,North Pacific Ocean,2019,07,59.5,-149.5,1.0,195.0,2,0.0011334086914942,0.0008199193871982485,0,0,0
Rhizaria,1.0,0.0003408275417878,0.0002462995309007,North Pacific Ocean,2019,07,59.5,-149.5,1.0,195.0,2,0.00116981716511985,0.0004907257600523651,0,0,0
Rhizaria,1.0,0.0006926821282087,0.0005026448096107,North Pacific Ocean,2019,07,59.5,-149.5,1.0,201.0,1,0.0003642422919003,,0,0,0
Rhizaria,1.0,0.0014129461507528,0.0010320911857739,North Pacific Ocean,2019,07,59.5,-149.5,1.0,201.0,1,0.0001403622799091,,0,0,0
Crustaceans,1.0,0.0003408275417878,0.0002462995309007,North Pacific Ocean,2019,07,59.5,-148.5,1.0,164.0,1,0.006807864591075,,0,0,1
Crustaceans,1.0,0.0006926821282087,0.0005026448096107,North Pacific Ocean,2019,07,59.5,-148.5,1.0,164.0,1,0.0029742257842052,,0,0,1
Crustaceans,1.0,0.0014129461507528,0.0010320911857739,North Pacific Ocean,2019,07,59.5,-148.5,1.0,164.0,1,0.0005171629670637,,0,0,1
Crustaceans,1.0,0.0028780942304602,0.0020798590839583,North Pacific Ocean,2019,07,59.5,-148.5,1.0,164.0,1,0.0002332134178888,,0,0,1
Crustaceans,1.0,0.0119091384247751,0.008651464786156,North Pacific Ocean,2019,07,59.5,-148.5,1.0,164.0,1,0.0002343374127394,,0,0,1
Crustaceans,1.0,0.0241859514203969,0.0174210639945971,North Pacific Ocean,2019,07,59.5,-148.5,1.0,164.0,1,0.0002143938262266,,0,0,1
Detritus,1.0,1.151985493259287e-06,8.277774861587923e-07,North Pacific Ocean,2019,07,59.5,-148.5,1.0,164.0,1,0.0187731045763477,,0,0,1
Detritus,1.0,2.340727180600178e-06,1.7070269538783706e-06,North Pacific Ocean,2019,07,59.5,-148.5,1.0,164.0,1,0.0004584112104025,,0,0,1
Detritus,1.0,4.772452706370237e-06,3.464069552505488e-06,North Pacific Ocean,2019,07,59.5,-148.5,1.0,164.0,1,0.0003649125828546,,0,0,1
Detritus,1.0,9.723094642062492e-06,7.075152891036358e-06,North Pacific Ocean,2019,07,59.5,-148.5,1.0,164.0,1,0.0016271459031612,,0,0,1
Detritus,1.0,1.9684653594912374e-05,1.40241263173338e-05,North Pacific Ocean,2019,07,59.5,-148.5,1.0,164.0,1,0.0004452624731433,,0,0,1
Detritus,1.0,4.005862065482949e-05,2.959033661667364e-05,North Pacific Ocean,2019,07,59.5,-148.5,1.0,164.0,1,0.0001343451520604,,0,0,1
Detritus,1.0,0.0003408275417878,0.0002462995309007,North Pacific Ocean,2019,07,59.5,-148.5,1.0,164.0,1,0.0012898048772409,,0,0,1
Mollusca,1.0,0.0001681158566504,0.0001211096971779,North Pacific Ocean,2019,07,59.5,-148.5,1.0,164.0,1,0.0215391326315928,,0,1,0
Mollusca,1.0,0.0003408275417878,0.0002462995309007,North Pacific Ocean,2019,07,59.5,-148.5,1.0,164.0,1,0.0033264662357221,,0,1,0
Mollusca,1.0,0.0014129461507528,0.0010320911857739,North Pacific Ocean,2019,07,59.5,-148.5,1.0,164.0,1,0.0002840449173254,,0,1,0
Mollusca,1.0,0.0058493055645773,0.0042445487794886,North Pacific Ocean,2019,07,59.5,-148.5,1.0,164.0,1,0.0001541627880985,,0,1,0
Rhizaria,1.0,4.772452706370237e-06,3.464069552505488e-06,North Pacific Ocean,2019,07,59.5,-148.5,1.0,164.0,1,0.0062565571854095,,0,0,0
Rhizaria,1.0,9.723094642062492e-06,7.075152891036358e-06,North Pacific Ocean,2019,07,59.5,-148.5,1.0,164.0,1,0.0040568578007522,,0,0,0
Rhizaria,1.0,1.9684653594912374e-05,1.40241263173338e-05,North Pacific Ocean,2019,07,59.5,-148.5,1.0,164.0,1,0.0011472765932593,,0,0,0
Rhizaria,1.0,4.005862065482949e-05,2.959033661667364e-05,North Pacific Ocean,2019,07,59.5,-148.5,1.0,164.0,1,0.000426642920652,,0,0,0
Rhizaria,1.0,0.0001681158566504,0.0001211096971779,North Pacific Ocean,2019,07,59.5,-148.5,1.0,164.0,1,0.0001284918084957,,0,0,0
Crustaceans,1.0,0.0001681158566504,0.0001211096971779,North Pacific Ocean,2019,07,59.5,-146.5,2.0,91.0,1,0.0068140946702077,,0,1,0
Crustaceans,1.0,0.0003408275417878,0.0002462995309007,North Pacific Ocean,2019,07,59.5,-146.5,1.0,201.0,2,0.0023124753423076003,0.00033273838917410734,0,1,0
Crustaceans,1.0,0.0006926821282087,0.0005026448096107,North Pacific Ocean,2019,07,59.5,-146.5,1.0,201.0,1,0.0004375804742738,,0,1,0
Crustaceans,1.0,0.0014129461507528,0.0010320911857739,North Pacific Ocean,2019,07,59.5,-146.5,1.0,201.0,2,0.0004225962782649,6.6412558939398485e-06,0,1,0
Mesophytoplankton,1.0,9.723094642062492e-06,7.075152891036358e-06,North Pacific Ocean,2019,07,59.5,-146.5,1.0,201.0,1,0.0292609356543316,,0,1,0
Mesophytoplankton,1.0,1.9684653594912374e-05,1.40241263173338e-05,North Pacific Ocean,2019,07,59.5,-146.5,1.0,201.0,1,0.013880677990369,,0,1,0
Mesophytoplankton,1.0,4.005862065482949e-05,2.959033661667364e-05,North Pacific Ocean,2019,07,59.5,-146.5,1.0,201.0,1,0.001357267309561,,0,1,0
Mollusca,1.0,4.005862065482949e-05,2.959033661667364e-05,North Pacific Ocean,2019,07,59.5,-146.5,1.0,201.0,1,0.0019518678699819,,0,1,0
Mollusca,1.0,8.24170470390863e-05,6.0635671359454776e-05,North Pacific Ocean,2019,07,59.5,-146.5,1.0,201.0,1,0.0005997375218614,,0,1,0
Mollusca,1.0,0.0001681158566504,0.0001211096971779,North Pacific Ocean,2019,07,59.5,-146.5,1.0,201.0,1,0.0001898063640482,,0,1,0
Mollusca,1.0,0.0003408275417878,0.0002462995309007,North Pacific Ocean,2019,07,59.5,-146.5,1.0,201.0,1,0.0001322668740242,,0,1,0
Rhizaria,1.0,4.772452706370237e-06,3.464069552505488e-06,North Pacific Ocean,2019,07,59.5,-146.5,1.0,201.0,2,0.00495282336440835,0.0037548014443490414,0,1,0
Rhizaria,1.0,9.723094642062492e-06,7.075152891036358e-06,North Pacific Ocean,2019,07,59.5,-146.5,1.0,201.0,2,0.0025943611894043,0.001297852558516037,0,1,0
Rhizaria,1.0,1.9684653594912374e-05,1.40241263173338e-05,North Pacific Ocean,2019,07,59.5,-146.5,1.0,201.0,2,0.00044402397175,0.00015979829495156554,0,1,0
Rhizaria,1.0,8.24170470390863e-05,6.0635671359454776e-05,North Pacific Ocean,2019,07,59.5,-146.5,1.0,201.0,2,0.0003931928560556,0.0002998021835346713,0,1,0
Rhizaria,1.0,0.0003408275417878,0.0002462995309007,North Pacific Ocean,2019,07,59.5,-146.5,2.0,91.0,1,0.0004131852366504,,0,1,0
Carnivorous_gelatinous,1.0,1.9684653594912374e-05,1.40241263173338e-05,North Pacific Ocean,2019,07,59.5,-145.5,1.0,89.0,1,0.0009420039976771,,0,1,1
Carnivorous_gelatinous,1.0,4.005862065482949e-05,2.959033661667364e-05,North Pacific Ocean,2019,07,59.5,-145.5,1.0,89.0,1,0.000299131925916,,0,1,1
Carnivorous_gelatinous,1.0,8.24170470390863e-05,6.0635671359454776e-05,North Pacific Ocean,2019,07,59.5,-145.5,1.0,89.0,1,0.0007259636453265,,0,1,1
Filter_feeder_gelatinous,1.0,0.0003408275417878,0.0002462995309007,North Pacific Ocean,2019,07,59.5,-145.5,1.0,89.0,1,0.0058537150587738,,0,1,1
Filter_feeder_gelatinous,1.0,0.0006926821282087,0.0005026448096107,North Pacific Ocean,2019,07,59.5,-145.5,1.0,89.0,1,0.0018944415205926,,0,1,1
Filter_feeder_gelatinous,1.0,0.0014129461507528,0.0010320911857739,North Pacific Ocean,2019,07,59.5,-145.5,1.0,89.0,1,0.0020917881591226,,0,1,1
Mollusca,1.0,4.005862065482949e-05,2.959033661667364e-05,North Pacific Ocean,2019,07,59.5,-145.5,1.0,89.0,1,0.0009767190771719,,0,1,1
Mollusca,1.0,8.24170470390863e-05,6.0635671359454776e-05,North Pacific Ocean,2019,07,59.5,-145.5,1.0,89.0,1,0.000451011795668,,0,1,1
Mollusca,1.0,0.0001681158566504,0.0001211096971779,North Pacific Ocean,2019,07,59.5,-145.5,1.0,89.0,1,0.0004231579988194,,0,1,1
Mollusca,1.0,0.0006926821282087,0.0005026448096107,North Pacific Ocean,2019,07,59.5,-145.5,1.0,89.0,1,0.0004705368247138,,0,1,1
Rhizaria,1.0,4.772452706370237e-06,3.464069552505488e-06,North Pacific Ocean,2019,07,59.5,-145.5,1.0,89.0,1,0.0182857427283745,,0,1,0
Rhizaria,1.0,9.723094642062492e-06,7.075152891036358e-06,North Pacific Ocean,2019,07,59.5,-145.5,1.0,89.0,1,0.0060272707459704,,0,1,0
Rhizaria,1.0,1.9684653594912374e-05,1.40241263173338e-05,North Pacific Ocean,2019,07,59.5,-145.5,1.0,89.0,1,0.00217798573694,,0,1,0
Rhizaria,1.0,8.24170470390863e-05,6.0635671359454776e-05,North Pacific Ocean,2019,07,59.5,-145.5,1.0,89.0,1,0.0002623982557895,,0,1,0
Crustaceans,1.0,0.0001681158566504,0.0001211096971779,North Pacific Ocean,2019,07,60.5,-145.5,2.0,112.0,1,0.03180843863727,,0,1,0
Crustaceans,1.0,0.0003408275417878,0.0002462995309007,North Pacific Ocean,2019,07,60.5,-145.5,2.0,112.0,1,0.0066855910978108,,0,1,0
Crustaceans,1.0,0.0006926821282087,0.0005026448096107,North Pacific Ocean,2019,07,60.5,-145.5,2.0,112.0,1,0.0048568331583738,,0,1,0
Crustaceans,1.0,0.0014129461507528,0.0010320911857739,North Pacific Ocean,2019,07,60.5,-145.5,2.0,112.0,1,0.0009880778977394,,0,1,0
Rhizaria,1.0,4.772452706370237e-06,3.464069552505488e-06,North Pacific Ocean,2019,07,60.5,-145.5,2.0,112.0,1,0.0058592495281208,,0,1,1
Rhizaria,1.0,9.723094642062492e-06,7.075152891036358e-06,North Pacific Ocean,2019,07,60.5,-145.5,2.0,112.0,1,0.0006740127077573,,0,1,1
Rhizaria,1.0,4.005862065482949e-05,2.959033661667364e-05,North Pacific Ocean,2019,07,60.5,-145.5,2.0,112.0,1,0.0008471617784095,,0,1,1
Rhizaria,1.0,0.0001681158566504,0.0001211096971779,North Pacific Ocean,2019,07,60.5,-145.5,2.0,112.0,1,0.0008317651765359,,0,1,1
Carnivorous_gelatinous,1.0,9.723094642062492e-06,7.075152891036358e-06,Arctic Ocean,2019,07,78.5,15.5,4.0,139.0,1,0.00059028262845,,0,1,1
Carnivorous_gelatinous,1.0,1.9684653594912374e-05,1.40241263173338e-05,Arctic Ocean,2019,07,78.5,15.5,4.0,139.0,1,0.0002149471559453,,0,1,1
Carnivorous_gelatinous,1.0,4.005862065482949e-05,2.959033661667364e-05,Arctic Ocean,2019,07,78.5,15.5,6.0,185.0,2,0.0005843785173366999,0.0005744660223967429,0,1,1
Carnivorous_gelatinous,1.0,8.24170470390863e-05,6.0635671359454776e-05,Arctic Ocean,2019,07,78.5,15.5,6.0,185.0,2,0.0008154583962371501,0.0003731836448862078,0,1,1
Carnivorous_gelatinous,1.0,0.0001681158566504,0.0001211096971779,Arctic Ocean,2019,07,78.5,15.5,6.0,185.0,3,0.0005060395382897333,0.00033836628564533393,0,1,1
Carnivorous_gelatinous,1.0,0.0003408275417878,0.0002462995309007,Arctic Ocean,2019,07,78.5,15.5,6.0,185.0,4,0.0005032105937787,0.00014211272664257365,0,1,1
Carnivorous_gelatinous,1.0,0.0006926821282087,0.0005026448096107,Arctic Ocean,2019,07,78.5,15.5,6.0,185.0,3,0.0002675346664149333,0.00014230049219867804,0,1,1
Carnivorous_gelatinous,1.0,0.0028780942304602,0.0020798590839583,Arctic Ocean,2019,07,78.5,15.5,6.0,201.0,1,0.0001330284412408,,0,1,1
Carnivorous_gelatinous,1.0,0.0119091384247751,0.008651464786156,Arctic Ocean,2019,07,78.5,15.5,6.0,185.0,2,0.00025152889163384997,0.00012259361058097458,0,1,1
Crustaceans,1.0,0.0001681158566504,0.0001211096971779,Arctic Ocean,2019,07,78.5,15.5,6.0,185.0,5,0.09318407801543897,0.06335176938751039,1,1,0
Crustaceans,1.0,0.0003408275417878,0.0002462995309007,Arctic Ocean,2019,07,78.5,15.5,6.0,185.0,5,0.03822494028599588,0.02752274945331107,1,1,0
